,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Carthage,81.46%,2.39%,1.05%,1.59%,0.21%,6.65%,4.94%,18.27%,,,,,,,,,
Caruthersville,66.08%,31.41%,0.13%,0.53%,0.03%,0.70%,1.12%,1.66%,$19,601.00,$23,454.00,$25,821.00,$17,434.00,$12,034.00,28.10%,35.70%,50.30%,23.40%
Carytown,95.39%,,1.38%,,,,3.23%,1.38%,$27,292.00,$30,000.00,$23,125.00,$20,313.00,$13,852.00,7.40%,7.80%,14.30%,17.90%
Cass County,95.62%,1.42%,0.58%,0.48%,0.04%,0.50%,1.35%,2.21%,$49,562.00,$55,258.00,$39,001.00,$26,174.00,$21,073.00,4.20%,5.80%,7.00%,5.20%
Cassville,96.30%,0.03%,0.73%,0.69%,,1.11%,1.14%,2.63%,$27,351.00,$34,074.00,$22,952.00,$19,120.00,$16,660.00,12.30%,15.40%,21.40%,12.40%
Catron,77.94%,22.06%,,,,,,,$21,250.00,$40,000.00,$18,750.00,$25,625.00,$9,909.00,22.20%,42.70%,60.90%,50.00%
Cedar County,96.58%,0.32%,0.66%,0.46%,0.04%,0.50%,1.43%,1.11%,$26,694.00,$32,710.00,$25,017.00,$17,594.00,$14,356.00,11.60%,17.40%,24.80%,14.20%
Center,98.91%,0.16%,0.47%,,,,0.47%,0.93%,$21,964.00,$27,125.00,$26,944.00,$17,955.00,$11,598.00,24.00%,26.40%,36.40%,31.10%
Centerview,92.37%,,3.21%,0.40%,,0.80%,3.21%,4.42%,$28,333.00,$31,250.00,$32,500.00,$16,042.00,$12,696.00,28.90%,28.60%,41.70%,16.70%
Centerville,94.15%,,3.51%,,,,2.34%,,$23,864.00,$29,750.00,$30,250.00,$30,000.00,$13,207.00,9.80%,21.10%,56.00%,0.00%
