Type,State,Subdivision,1790pop,1800pop,1810pop,1820pop,1830pop,1840pop,1850pop,1860pop,1870pop,1880pop,1890pop,1900pop,1910pop,1920pop,1930pop,1940pop,1950pop,1960pop,1970pop,1980pop,1990pop,2000pop,2010pop
State,Ohio,–,,,230760,581434,937903,1519467,1980329,2339511,2665260,3198062,3672316,4157545,4767121,5759394,6646697,6907612,7946627,9706397,10652017,10797630,10847115,11353140,11540567
County,Ohio,Adams,,,9434,10406,12281,13183,18883,20309,20750,24005,26093,26328,24755,22403,20381,21705,20499,19982,18957,24328,25371,27330,28550
County,Ohio,Allen,,,,,578,9079,12109,19185,23623,31314,40644,47976,56580,68223,69419,73303,88183,103691,111144,112241,109755,108473,106331
County,Ohio,Ashland,,,,,,,23813,22951,21933,23883,22223,21184,22975,24627,26867,29785,33040,38771,43303,46178,47507,52523,53139
County,Ohio,Ashtabula,,,,7382,14584,23724,28767,31814,32517,37139,43655,51448,59547,65545,68361,68674,78695,93067,98237,104215,99821,102728,101497
County,Ohio,Athens,,,2791,6338,9787,19109,18215,21364,23768,28411,35194,38730,47798,50430,44175,46166,45839,46998,54889,56399,59549,62223,64757
County,Ohio,Auglaize,,,,,,,11338,17187,20041,25444,28100,31192,31246,29527,28034,28037,30637,36147,38602,42554,44585,46611,45949
County,Ohio,Belmont,,,11097,20329,28627,30901,34600,36398,39714,49638,57413,60875,76856,93193,94719,95614,87740,83864,80917,82569,71074,70226,70400
County,Ohio,Brown,,,,13356,17867,22715,27332,29958,30802,32911,29899,28237,24832,22621,20148,21638,22221,25178,26635,31920,34966,42285,44846
County,Ohio,Butler,,,11150,21746,27142,28173,30789,35840,39912,42579,48597,56870,70271,87025,114084,120249,147203,199076,226207,258787,291479,332807,368130
County,Ohio,Carroll,,,,,,18108,17685,15738,14491,16416,17566,16811,15761,15942,16057,17449,19039,20857,21579,25598,26521,28836,28836
County,Ohio,Champaign,,,6303,8479,12131,16721,19782,22698,24188,27817,26980,26642,26351,25071,24103,25258,26793,29714,30491,33649,36019,38890,40097
County,Ohio,Clark,,,,9533,13114,16882,22178,25300,32070,41948,52277,58939,66435,80728,90936,95647,111661,131440,157115,150236,147548,144742,138333
County,Ohio,Clermont,,,9965,15820,20466,23106,30455,33034,34268,36713,33553,31610,29551,28291,29786,34109,42182,80530,95725,128483,150187,177977,197363
County,Ohio,Clinton,,,2674,8085,11436,15719,18838,21461,21914,24756,24240,24202,23680,23036,21547,22574,25572,30004,31464,34603,35415,40543,42040
County,Ohio,Columbiana,,,10878,22033,35592,40378,33621,32836,38299,48602,59029,68590,76619,83131,86484,90121,98920,107004,108310,113572,108276,112075,107841
County,Ohio,Coshocton,,,,7086,11161,21590,25674,25032,23600,26642,26703,29337,30121,29595,28976,30594,31141,32224,33486,36024,35427,36655,36901
County,Ohio,Crawford,,,,,4791,13152,18177,23881,25556,30583,31927,33915,34036,36054,35345,35571,38738,46775,50364,50075,47870,46966,43784
County,Ohio,Cuyahoga,,,1459,6328,10373,26506,48099,78033,132010,196943,309970,439120,637425,943495,1201455,1217250,1389532,1647895,1721300,1498400,1412140,1393978,1280122
County,Ohio,Darke,,,,3717,6204,13282,20276,26009,32278,40496,42961,42532,42933,42911,38009,38831,41799,45612,49141,55096,53619,53309,52959
County,Ohio,Defiance,,,,,,,6966,11886,15719,22515,25769,26387,24498,24549,22714,24367,25925,31508,36949,39987,39350,39500,39037
County,Ohio,Delaware,,,2000,7639,11504,22060,21817,23902,25175,27381,27189,26401,27182,26013,26016,26780,30278,36107,42908,53840,66929,109989,174214
County,Ohio,Erie,,,,,,12599,18568,24474,28188,32640,35462,37650,38327,39789,42133,43201,52565,68000,75909,79655,76779,79551,77079
County,Ohio,Fairfield,,,11361,16633,24786,31924,30264,30538,31138,34284,33939,34259,39201,40484,44010,48490,52130,63912,73301,93678,103461,122759,146156
County,Ohio,Fayette,,,1854,6316,8182,10984,12726,15935,17170,20364,22309,21725,21744,21518,20755,21385,22554,24775,25461,27467,27466,28433,29030
County,Ohio,Franklin,,,3486,10292,14741,25049,42909,50361,63019,86797,124087,164460,221567,283951,361055,388712,503410,682962,833249,869132,961437,1068978,1163414
County,Ohio,Fulton,,,,,,,7781,14043,17789,21053,22023,22801,23914,23445,23477,23626,25580,29301,33071,37751,38498,42084,42698
County,Ohio,Gallia,,,4181,7098,9733,13444,17063,22043,25545,28124,27005,27918,25745,23311,23050,24930,24910,26120,25239,30098,30954,31069,30934
County,Ohio,Geauga,,,2917,7791,15813,16297,17827,15817,14190,14251,13489,14744,14670,15036,15414,19430,26646,47573,62977,74474,81129,90895,93389
County,Ohio,Greene,,,5870,10529,14801,17528,21946,26197,28038,31349,29820,31613,29733,31221,33259,35863,58892,94642,125057,129769,136731,147886,161573
County,Ohio,Guernsey,,,3051,9292,18036,27748,30438,24474,23838,27197,28645,34425,42716,45352,41486,38822,38452,38579,37665,42024,39024,40792,40087
County,Ohio,Hamilton,,,15258,31764,52317,80145,156844,216410,260370,313374,374573,409479,460732,493678,589356,621987,723952,864121,924018,873224,866228,845303,802374
County,Ohio,Hancock,,,,,813,9986,16751,22886,23847,27784,42563,41993,37860,38394,40404,40793,44280,53686,61217,64581,65536,71295,74782
County,Ohio,Hardin,,,,,210,4598,8251,13570,18714,27023,28939,31187,30407,29167,27635,27061,28673,29633,30813,32719,31111,31945,32058
County,Ohio,Harrison,,,,14345,20916,20099,20157,19110,18682,20456,20830,20486,19076,19625,18844,20313,19054,17995,17013,18152,16085,15856,15864
County,Ohio,Henry,,,,,262,2503,3434,8901,14028,20585,25080,27282,25119,23362,22524,22756,22423,25392,27058,28383,29108,29210,28215
County,Ohio,Highland,,,5766,12308,16345,22269,25781,27773,29133,30281,29048,30982,28711,27610,25416,27099,28188,29716,28996,33477,35728,40875,43589
County,Ohio,Hocking,,,,2130,4008,9741,14119,17057,17925,21126,22658,24398,23650,23291,20407,21504,19520,20168,20322,24304,25533,28241,29380
County,Ohio,Holmes,,,,,9135,18088,20452,20589,18177,20776,21139,19511,17909,16965,16726,17876,18760,21591,23024,29416,32849,38943,42366
County,Ohio,Huron,,,,6675,13341,23933,26203,29616,28532,31609,31949,32330,34206,32424,33700,34800,39353,47326,49587,54608,56240,59487,59626
County,Ohio,Jackson,,,,3746,5941,9744,12719,17941,21759,23686,28408,34248,30791,27342,25040,27004,27767,29372,27174,30592,30230,32641,33225
County,Ohio,Jefferson,,,17260,18531,22489,25030,29133,26115,29188,33018,39415,44357,65423,77580,88307,98129,96495,99201,96193,91564,80298,73894,69709
County,Ohio,Knox,,,2149,8326,17085,29579,28872,27735,26333,27431,27600,27768,30181,29580,29338,31024,35287,38808,41795,46304,47473,54500,60921
County,Ohio,Lake,,,,,,13719,14654,15576,15935,16326,18235,21680,22927,28667,41674,50020,75979,148700,197200,212801,215499,227511,230041
County,Ohio,Lawrence,,,,3499,5367,9738,15246,23249,31380,39068,39556,39534,39488,39540,44541,46705,49115,55438,56868,63849,61834,62319,62450
County,Ohio,Licking,,,3852,11861,20869,35096,38846,37011,35756,40450,43279,47070,55590,56426,59962,62279,70645,90242,107799,120981,128300,145491,166492
County,Ohio,Logan,,,,3181,6440,14015,19162,20996,23028,26267,27386,30420,30084,30104,28981,29624,31329,34803,35072,39155,42310,46005,45858
County,Ohio,Lorain,,,,,5696,18467,26086,29744,30308,35526,40295,54857,76037,90612,109206,112390,148162,217500,256843,274909,271126,284664,301356
County,Ohio,Lucas,,,,,,9382,12363,25831,46722,67377,102296,153559,192728,275721,347709,344333,395551,456931,484370,471741,462361,455054,441815
County,Ohio,Madison,,,1603,4799,6190,9025,10015,13015,15633,20129,20057,20590,19902,19662,20253,21811,22300,26454,28318,33004,37068,40213,43435
County,Ohio,Mahoning,,,,,,,23735,25894,31001,42871,55979,70134,116151,186310,236142,240251,257629,300480,303424,289487,264806,257555,238823
County,Ohio,Marion,,,,,6551,14765,12618,15490,16184,20565,24727,28678,33971,42004,45420,44898,49959,60221,64724,67974,64274,66217,66501
County,Ohio,Medina,,,,3082,7560,18352,24441,22517,20092,21453,21742,21958,23598,26067,29677,33034,40417,65315,82717,113150,122354,151095,176395
County,Ohio,Meigs,,,,4480,6158,11452,17971,26534,31465,32325,29813,28620,25594,26189,23961,24104,23227,22159,19799,23641,22987,23072,23770
County,Ohio,Mercer,,,,,1110,8277,7712,14104,17254,21808,27220,28021,27536,26872,25096,26256,28311,32559,35265,38334,39443,40924,40814
County,Ohio,Miami,,,3941,8851,12807,19688,24999,29959,32740,36158,39754,43105,45047,48428,51301,52632,61309,72901,84342,90381,93182,98868,102506
County,Ohio,Monroe,,,,4645,8768,18521,28351,25741,25779,26496,25175,27031,24244,20660,18426,18641,15362,15268,15739,17382,15497,15180,14642
County,Ohio,Montgomery,,,7722,15999,24362,31938,38218,52230,64006,78550,100852,130146,163763,209532,273481,295480,398441,527080,606148,571697,573809,559062,535153
County,Ohio,Morgan,,,,5297,11800,20852,28585,22119,20363,20074,19143,17905,16097,14555,13583,14227,12836,12747,12375,14241,14194,14897,15054
County,Ohio,Morrow,,,,,,,20280,20445,18583,19072,18120,17879,16815,15570,14489,15646,17168,19405,21348,26480,27749,31628,34827
County,Ohio,Muskingum,,,10036,17824,29334,38749,45049,44416,44886,49774,51210,53185,57488,57980,67398,69795,74535,79159,77826,83340,82068,84585,86074
County,Ohio,Noble,,,,,,,,20751,19949,21138,20753,19466,18601,17849,14961,14587,11750,10982,10428,11310,11336,14058,14645
County,Ohio,Ottawa,,,,,,2248,3308,7016,13364,19762,21974,22213,22360,22193,24109,24360,29469,35323,37099,40076,40029,40985,41428
County,Ohio,Paulding,,,,,161,1034,1766,4945,8544,13485,25932,27528,22730,18736,15301,15527,15047,16792,19329,21302,20488,20293,19614
County,Ohio,Perry,,,,8429,13970,19344,20775,19678,18453,28218,31151,31841,35396,36098,31445,31087,28999,27864,27434,31032,31557,34078,36058
County,Ohio,Pickaway,,,7124,13149,16001,19725,21006,23469,24875,27415,26959,27016,26158,25788,27238,27889,29352,35855,40071,43662,48255,52727,55698
County,Ohio,Pike,,,,4253,6024,7626,10953,13643,15447,17927,17482,18172,15723,14151,13876,16113,14607,19380,19114,22802,24249,27695,28709
County,Ohio,Portage,,,2995,10095,18826,22965,24419,24208,24584,27500,27868,29246,30307,36269,42682,46660,63954,91798,125868,135856,142585,152061,161419
County,Ohio,Preble,,,3304,10237,16291,19482,21736,21820,21809,24533,23421,23713,23834,23238,22455,23329,27081,32498,34719,38223,40113,42337,42270
County,Ohio,Putnam,,,,,230,5189,7221,12808,17081,23713,30188,32525,29972,27751,25074,25016,25248,28331,31134,32991,33819,34726,34499
County,Ohio,Richland,,,,9169,24006,44532,30879,31158,32516,36306,38072,44289,47667,55178,65902,73853,91305,117761,129997,131205,126137,128852,124475
County,Ohio,Ross,,,15514,20619,24068,27460,32074,35071,37097,40307,39454,40940,40069,41556,45181,52147,54424,61215,61211,65004,69330,73345,78064
County,Ohio,Sandusky,,,,852,2851,10182,14305,21429,25503,32057,30617,34311,35171,37109,39731,41014,46114,56486,60983,63267,61963,61792,60944
County,Ohio,Scioto,,,3399,5750,8740,11192,18428,24297,29302,33511,35377,40981,48463,62850,81221,86565,82910,84216,76951,84545,80327,79195,79499
County,Ohio,Seneca,,,,,5159,18128,27104,30868,30827,36947,40869,41163,42421,43176,47941,48499,52978,59326,60696,61901,59733,58683,56745
County,Ohio,Shelby,,,,2106,3671,12154,13958,17493,20748,24137,24707,24625,24663,25923,24924,26071,28488,33586,37748,43089,44915,47910,49423
County,Ohio,Stark,,,2734,12406,26588,34603,39878,42978,52508,64031,84170,94747,122987,177218,221784,234887,283194,340345,372210,378823,367585,378098,375586
County,Ohio,Summit,,,,,,22560,27485,27344,34674,43788,54089,71715,108253,286065,344131,339405,410032,513569,553371,524472,514990,542899,541781
County,Ohio,Trumbull,,,8671,15546,26153,38107,30490,30656,38659,44880,42373,46591,52766,83920,123063,132315,158915,208526,232579,241863,227813,225116,210312
County,Ohio,Tuscarawas,,,3045,8328,14298,25631,31761,32463,33840,40198,46618,53751,57035,63578,68193,68816,70320,76789,77211,84614,84090,90914,92582
County,Ohio,Union,,,,1996,3192,8422,12204,16507,18730,22375,22860,22342,21871,20918,19192,20012,20687,22853,23786,29536,31969,40909,52300
County,Ohio,Van Wert,,,,,49,1577,4793,10238,15823,23028,29671,30394,29119,28210,26273,26759,26971,28840,29194,30458,30464,29659,28744
County,Ohio,Vinton,,,,,,,9353,13631,15027,17223,16045,15330,13096,12075,10287,11573,10759,10274,9420,11584,11098,12806,13435
County,Ohio,Warren,,,9925,17837,21468,23141,25560,26902,26689,28392,25468,25584,24497,25716,27348,29894,38505,65711,84925,99276,113909,158383,212693
County,Ohio,Washington,,,5991,10425,11731,20823,29540,36268,40609,43244,42380,48245,45422,43049,42437,43537,44407,51689,57160,64266,62254,63251,61778
County,Ohio,Wayne,,,,11933,23333,35808,32981,32483,35116,40076,39005,37870,38058,41346,47024,50520,58716,75497,87123,97408,101461,111564,114520
County,Ohio,Williams,,,,,387,4465,8018,16633,20991,23821,24897,24953,25198,24627,24316,25510,26202,29968,33669,36369,36956,39188,37642
County,Ohio,Wood,,,,733,1102,5357,9157,17886,24596,34022,44392,51555,46330,44892,50320,51796,59605,72596,89722,107372,113269,121065,125488
County,Ohio,Wyandot,,,,,,,11194,15596,18553,22395,21722,21125,20760,19481,19036,19218,19785,21648,21826,22651,22254,22908,22615
State,Oklahoma,–,,,,,,,,,,,,,1657155,2028283,2396040,2336434,2233351,2328284,2559229,3025290,3145585,3450654,3751351
County,Oklahoma,Adair,,,,,,,,,,,,,10535,13703,14756,15755,14918,13112,15141,18575,18421,21038,22683
County,Oklahoma,Alfalfa,,,,,,,,,,,,,18138,16253,15228,14129,10699,8445,7224,7077,6416,6105,5642
County,Oklahoma,Atoka,,,,,,,,,,,,,13808,20862,14533,18702,14269,10352,10972,12748,12778,13879,14182
County,Oklahoma,Beaver,,,,,,,,,,,,,13631,14048,11452,8648,7411,6965,6282,6806,6023,5857,5636
County,Oklahoma,Beckham,,,,,,,,,,,,,19699,18989,28991,22169,21627,17782,15754,19243,18812,19799,22119
County,Oklahoma,Blaine,,,,,,,,,,,,,17960,15875,20452,18543,15049,12077,11794,13443,11470,11976,11943
County,Oklahoma,Bryan,,,,,,,,,,,,,29854,40700,32277,38138,28999,24252,25552,30535,32089,36534,42416
County,Oklahoma,Caddo,,,,,,,,,,,,,35685,34207,50779,41567,34913,28621,28931,30905,29550,30150,29600
County,Oklahoma,Canadian,,,,,,,,,,,,,23501,22288,28115,27329,25644,24727,32245,56452,74409,87697,115541
County,Oklahoma,Carter,,,,,,,,,,,,,25358,40247,41419,43292,36455,39044,37349,43610,42919,45621,47557
County,Oklahoma,Cherokee,,,,,,,,,,,,,16778,19872,17470,21030,18989,17762,23174,30684,34049,42521,46987
County,Oklahoma,Choctaw,,,,,,,,,,,,,21862,32144,24142,28358,20405,15637,15141,17203,15302,15342,15205
County,Oklahoma,Cimarron,,,,,,,,,,,,,4553,3436,5408,3654,4589,4496,4145,3648,3301,3148,2475
County,Oklahoma,Cleveland,,,,,,,,,,,,,18843,19389,24948,27728,41443,47600,81839,133173,174253,208016,255755
County,Oklahoma,Coal,,,,,,,,,,,,,15817,18406,11521,12811,8056,5546,5525,6041,5780,6031,5925
County,Oklahoma,Comanche,,,,,,,,,,,,,41489,26629,34317,38988,55165,90803,108144,112456,111486,114996,124098
County,Oklahoma,Cotton,,,,,,,,,,,,,,16679,15442,12884,10180,8031,6832,7338,6651,6614,6193
County,Oklahoma,Craig,,,,,,,,,,,,,17404,19160,18052,21083,18263,16303,14722,15014,14104,14950,15029
County,Oklahoma,Creek,,,,,,,,,,,,,26223,62480,64115,55503,43143,40495,45532,59016,60915,67367,69967
County,Oklahoma,Custer,,,,,,,,,,,,,23231,18736,27517,23068,21097,21040,22665,25995,26897,26142,27469
County,Oklahoma,Delaware,,,,,,,,,,,,,11469,13868,15370,18592,14734,13198,17767,23946,28070,37077,41487
County,Oklahoma,Dewey,,,,,,,,,,,,,14132,12434,13250,11981,8789,6051,5656,5922,5551,4743,4810
County,Oklahoma,Ellis,,,,,,,,,,,,,15375,11673,10541,8466,7326,5457,5129,5596,4497,4075,4151
County,Oklahoma,Garfield,,,,,,,,,,,,,33050,37500,45588,45484,52820,52975,55365,62820,56735,57813,60580
County,Oklahoma,Garvin,,,,,,,,,,,,,26545,32445,31401,31150,29500,28290,24874,27856,26605,27210,27576
County,Oklahoma,Grady,,,,,,,,,,,,,30309,33943,47638,41116,34872,29590,29354,39490,41747,45516,52431
County,Oklahoma,Grant,,,,,,,,,,,,,18760,16072,14150,13128,10461,8140,7117,6518,5689,5144,4527
County,Oklahoma,Greer,,,,,,,,,,,,,16449,15836,20282,14550,11749,8877,7979,7028,6559,6061,6239
County,Oklahoma,Harmon,,,,,,,,,,,,,11328,11261,13834,10019,8079,5852,5136,4519,3793,3283,2922
County,Oklahoma,Harper,,,,,,,,,,,,,8189,7623,7761,6454,5977,5956,5151,4715,4063,3562,3685
County,Oklahoma,Haskell,,,,,,,,,,,,,18875,19397,16216,17324,13313,9121,9578,11010,10940,11792,12769
County,Oklahoma,Hughes,,,,,,,,,,,,,24040,26045,30334,29189,20664,15144,13228,14338,13023,14154,14003
County,Oklahoma,Jackson,,,,,,,,,,,,,23737,22141,28910,22708,20082,29736,30902,30356,28764,28439,26446
County,Oklahoma,Jefferson,,,,,,,,,,,,,17430,17664,17392,15107,11122,8192,7125,8183,7010,6818,6472
County,Oklahoma,Johnston,,,,,,,,,,,,,16734,20125,13082,15960,10608,8517,7870,10356,10032,10513,10957
County,Oklahoma,Kay,,,,,,,,,,,,,26999,34907,50186,47084,48892,51042,48791,49852,48056,48080,46562
County,Oklahoma,Kingfisher,,,,,,,,,,,,,18825,15671,15960,15617,12860,10635,12857,14187,13212,13926,15034
County,Oklahoma,Kiowa,,,,,,,,,,,,,27526,23094,29630,22817,18926,14825,12532,12711,11347,10227,9446
County,Oklahoma,Latimer,,,,,,,,,,,,,11321,13866,11184,12380,9690,7738,8601,9840,10333,10692,11154
County,Oklahoma,Le Flore,,,,,,,,,,,,,29127,42765,42896,45866,35276,29106,32137,40698,43270,48109,50384
County,Oklahoma,Lincoln,,,,,,,,,,,,,34779,33406,33738,29529,22102,18783,19482,26601,29216,32080,34273
County,Oklahoma,Logan,,,,,,,,,,,,,31740,27550,27761,25245,22170,18662,19645,26881,29011,33924,41848
County,Oklahoma,Love,,,,,,,,,,,,,10236,12433,9639,11433,7721,5862,5637,7469,8157,8831,9423
County,Oklahoma,Major,,,,,,,,,,,,,15248,12426,12206,11946,10279,7808,7529,8772,8055,7545,7527
County,Oklahoma,Marshall,,,,,,,,,,,,,11619,14674,11026,12384,8177,7263,7682,10550,10829,13184,15840
County,Oklahoma,Mayes,,,,,,,,,,,,,13596,16829,17883,21668,19743,20073,23302,32261,33366,38369,41259
County,Oklahoma,McClain,,,,,,,,,,,,,15659,19326,21575,19205,14681,12740,14157,20291,22795,27740,34506
