,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Brecksville,93.30%,1.70%,0.10%,3.40%,,0.30%,1.10%,1.40%,,,,,,,,,
Brecon,,,,,,,,,,,,,,,,,
Bremen,99.45%,,,,,,0.55%,0.32%,$38,036.00,$44,844.00,$33,472.00,$22,202.00,$16,408.00,6.90%,6.70%,10.70%,4.60%
Brewster,98.97%,0.04%,0.17%,0.17%,,0.09%,0.56%,0.52%,$37,853.00,$42,200.00,$34,798.00,$20,769.00,$17,614.00,6.00%,5.90%,2.60%,8.00%
Brice,97.14%,,1.43%,,,,1.43%,,$34,375.00,$34,375.00,$41,250.00,$41,250.00,$18,651.00,0.00%,0.00%,,
Bridgeport,89.70%,6.90%,,0.20%,,0.20%,3.00%,0.20%,$25,685.00,$33,231.00,$24,156.00,$18,333.00,$14,723.00,11.50%,16.20%,19.10%,7.30%
Bridgetown,,,,,,,,,,,,,,,,,
Brilliant,,,,,,,,,,,,,,,,,
Brimfield,96.40%,1.75%,0.37%,0.18%,0.03%,0.28%,0.99%,0.62%,$40,476.00,$43,558.00,$36,830.00,$22,262.00,$19,844.00,7.30%,9.10%,17.00%,3.90%
Broadview Heights,91.00%,2.10%,0.10%,5.20%,,0.40%,1.30%,1.80%,$56,989.00,$69,343.00,$53,045.00,$33,597.00,,3.20%,,4.10%,1.40%
Brook Park,94.49%,1.95%,0.23%,1.26%,,0.77%,1.30%,1.99%,$46,333.00,$53,324.00,$40,202.00,$25,943.00,,4.60%,,7.30%,3.70%
Brookfield Center,98.80%,0.60%,0.20%,,,0.10%,0.30%,,,,,,,,,,
Brooklyn,84.30%,5.20%,0.20%,3.90%,,4.00%,2.40%,10.40%,$40,661.00,$46,696.00,,,$21,439.00,5.20%,12.00%,6.80%,6.80%
Brooklyn Heights,97.30%,0.77%,0.13%,0.71%,,0.51%,0.58%,1.35%,$47,847.00,$62,424.00,$50,689.00,$33,182.00,$27,012.00,1.50%,2.20%,0.00%,8.70%
Brookside,97.05%,2.17%,,,,0.31%,0.47%,,$34,297.00,$43,594.00,$31,250.00,$25,625.00,$17,295.00,5.10%,7.80%,11.10%,10.00%
Brookville,98.71%,0.08%,0.13%,0.64%,,0.21%,0.23%,0.43%,$39,583.00,$48,068.00,$35,938.00,$24,688.00,,5.30%,,7.60%,6.60%
Broughton,96.99%,,0.60%,,,0.60%,1.81%,3.01%,$34,375.00,$45,625.00,$31,250.00,$16,250.00,$12,808.00,4.10%,5.80%,5.10%,0.00%
Brown County,97.50%,0.90%,0.20%,0.20%,,0.20%,1.00%,0.60%,$45,887.00,$54,184.00,$39,049.00,$30,890.00,$20,167.00,9.00%,12.40%,18.20%,8.40%
Brownsville,,,,,,,,,,,,,,,,,
Brunswick,97.09%,0.74%,0.13%,0.86%,0.02%,0.38%,0.78%,1.36%,$56,288.00,$62,080.00,$42,675.00,$27,882.00,,4.60%,,5.70%,5.00%
Bryan,96.23%,0.31%,0.23%,0.71%,,1.40%,1.12%,3.73%,$36,978.00,$45,965.00,$34,641.00,$22,434.00,,6.00%,,5.10%,5.90%
Buchtel,96.86%,0.52%,1.22%,0.17%,,0.35%,0.87%,1.39%,$27,632.00,$31,607.00,$27,159.00,$18,333.00,$13,324.00,15.50%,20.50%,21.30%,13.00%
Buckeye Lake,97.05%,0.62%,0.62%,0.13%,,0.26%,1.31%,0.56%,$28,889.00,$33,800.00,$27,583.00,$19,881.00,$15,475.00,13.20%,16.10%,19.10%,14.10%
Buckland,98.43%,,0.39%,,,,1.18%,,$31,172.00,$31,625.00,$31,042.00,$20,500.00,$15,491.00,1.30%,4.90%,7.40%,0.00%
Bucyrus,97.38%,0.78%,0.27%,0.51%,0.02%,0.26%,0.78%,0.98%,$32,394.00,$40,120.00,$31,743.00,$20,795.00,$23,149.00,0.00%,5.90%,15.60%,9.50%
Buffalo,,,,,,,,,,,,,,,,,
Buford,,,,,,,,,,,,,,,,,
Burbank,98.92%,,,0.72%,,,0.36%,1.08%,$39,375.00,$39,375.00,$30,313.00,$23,393.00,$17,557.00,6.80%,7.20%,5.10%,12.50%
Burgoon,94.47%,,,1.51%,,2.51%,1.51%,5.03%,$54,063.00,$58,125.00,$40,625.00,$25,662.00,$18,934.00,0.00%,1.10%,,
