State,Year,Office,County,D#,R#,CO1#,CO2#,CO3#,CC#,UIA#,ER#,CMT#,U#,Justice#,S#,Comm.#,Wor.#,SD#,PC#,Proh.#,Prog.#,SL#,FL#,PF#,SW#,AI#,Am#,IND#,I1#,I2#,I3#,I4#,I5#,Pop.#,NL#,Ref.#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,IA#,Cit.#,Am.#,I#,Year / Office,W/I#
Utah,,,Wayne,370,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Weber,25753,29324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Auditor,
Utah,,,Beaver,734,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,1996 Treasurer,
Utah,,,Box Elder,4008,8506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,,,,,,,,,,,,1996 Treasurer,
Utah,,,Cache,6800,18305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,,,,,,,,,,,,1996 Treasurer,
Utah,,,Carbon,4675,2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,,,,,,,,,,,,1996 Treasurer,
Utah,,,Daggett,132,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1996 Treasurer,
Utah,,,Davis,23968,43983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282,,,,,,,,,,,,1996 Treasurer,
Utah,,,Duchesne,1103,2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,,,1996 Treasurer,
Utah,,,Emery,1712,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,1996 Treasurer,
Utah,,,Garfield,337,1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,1996 Treasurer,
Utah,,,Grand,1392,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,1996 Treasurer,
Utah,,,Iron,2359,6678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,1996 Treasurer,
Utah,,,Juab,869,1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,1996 Treasurer,
Utah,,,Kane,520,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,1996 Treasurer,
Utah,,,Millard,1199,2827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,1996 Treasurer,
Utah,,,Morgan,1039,1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,1996 Treasurer,
Utah,,,Piute,179,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1996 Treasurer,
Utah,,,Rich,196,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,1996 Treasurer,
Utah,,,Salt Lake,129662,130892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10274,,,,,,,,,,,,1996 Treasurer,
Utah,,,San Juan,1785,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,1996 Treasurer,
Utah,,,Sanpete,1573,4178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,1996 Treasurer,
Utah,,,Sevier,1514,4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,,,,,,,,,,,1996 Treasurer,
Utah,,,Summit,4464,3918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,1996 Treasurer,
Utah,,,Tooele,4431,4293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,,,,,,,,,,,,1996 Treasurer,
Utah,,,Uintah,1933,5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,,,,,,,,,,1996 Treasurer,
Utah,,,Utah,22746,68299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028,,,,,,,,,,,,1996 Treasurer,
Utah,,,Wasatch,1578,2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,1996 Treasurer,
Utah,,,Washington,5829,17011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,,,,,,,,,,,,1996 Treasurer,
Utah,,,Wayne,287,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,1996 Treasurer,
Utah,,,Weber,24407,28816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309,,,,,,,,,,,,1996 Treasurer,
Utah,,,Beaver,656,1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,2000 Attorney General,
Utah,,,Box Elder,5335,9527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,,,,,,,,,,,,2000 Attorney General,
Utah,,,Cache,9060,22465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816,,,,,,,,,,,,2000 Attorney General,
Utah,,,Carbon,4189,2854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,,2000 Attorney General,
Utah,,,Daggett,121,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,2000 Attorney General,
Utah,,,Davis,32948,51592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065,,,,,,,,,,,,2000 Attorney General,
Utah,,,Duchesne,1263,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,2000 Attorney General,
Utah,,,Emery,1484,2740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,2000 Attorney General,
Utah,,,Garfield,306,1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,2000 Attorney General,
Utah,,,Grand,1537,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,,,,,,,,,,,,2000 Attorney General,
Utah,,,Iron,2452,9521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,,,,,,,,,,,,2000 Attorney General,
Utah,,,Juab,973,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,2000 Attorney General,
Utah,,,Kane,597,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,2000 Attorney General,
Utah,,,Millard,1184,3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,,2000 Attorney General,
Utah,,,Morgan,1501,1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,2000 Attorney General,
Utah,,,Piute,138,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,2000 Attorney General,
Utah,,,Rich,294,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2000 Attorney General,
Utah,,,Salt Lake,141301,151984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10259,,,,,,,,,,,,2000 Attorney General,
Utah,,,San Juan,1768,2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,2000 Attorney General,
Utah,,,Sanpete,1906,5159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,2000 Attorney General,
Utah,,,Sevier,1816,4973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,2000 Attorney General,
Utah,,,Summit,6323,4932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,,,,,,,,,,,,2000 Attorney General,
Utah,,,Tooele,5348,6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,,,,,,,,,,,,2000 Attorney General,
Utah,,,Uintah,2031,5863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,,,,,,,,,,,,2000 Attorney General,
Utah,,,Utah,31399,83517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762,,,,,,,,,,,,2000 Attorney General,
Utah,,,Wasatch,2197,3257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,2000 Attorney General,
Utah,,,Washington,7187,23557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,,,,,,,,,,,,2000 Attorney General,
Utah,,,Wayne,313,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,2000 Attorney General,
Utah,,,Weber,34056,26424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649,,,,,,,,,,,,2000 Attorney General,
Utah,,,Beaver,,1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,212,,,,,,,,,,,,2000 Treasurer,
Utah,,,Box Elder,,11489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,,1421,,,,,,,,,,,,2000 Treasurer,
Utah,,,Cache,,25158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,,,2635,,,,,,,,,,,,2000 Treasurer,
Utah,,,Carbon,,3785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,,,856,,,,,,,,,,,,2000 Treasurer,
Utah,,,Daggett,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,6,,,,,,,,,,,,2000 Treasurer,
Utah,,,Davis,,64603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2253,,,7394,,,,,,,,,,,,2000 Treasurer,
Utah,,,Duchesne,,3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,412,,,,,,,,,,,,2000 Treasurer,
Utah,,,Emery,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,,,303,,,,,,,,,,,,2000 Treasurer,
Utah,,,Garfield,,1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,132,,,,,,,,,,,,2000 Treasurer,
Utah,,,Grand,,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,,,595,,,,,,,,,,,,2000 Treasurer,
Utah,,,Iron,,9633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681,,,894,,,,,,,,,,,,2000 Treasurer,
Utah,,,Juab,,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,276,,,,,,,,,,,,2000 Treasurer,
Utah,,,Kane,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,214,,,,,,,,,,,,2000 Treasurer,
Utah,,,Millard,,3787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,382,,,,,,,,,,,,2000 Treasurer,
Utah,,,Morgan,,2384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,316,,,,,,,,,,,,2000 Treasurer,
Utah,,,Piute,,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,8,,,,,,,,,,,,2000 Treasurer,
Utah,,,Rich,,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,11,,,,,,,,,,,,2000 Treasurer,
Utah,,,Salt Lake,,198273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13059,,,40857,,,,,,,,,,,,2000 Treasurer,
Utah,,,San Juan,,2851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,380,,,,,,,,,,,,2000 Treasurer,
Utah,,,Sanpete,,5716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,556,,,,,,,,,,,,2000 Treasurer,
Utah,,,Sevier,,5560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,536,,,,,,,,,,,,2000 Treasurer,
Utah,,,Summit,,6855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,,,1502,,,,,,,,,,,,2000 Treasurer,
Utah,,,Tooele,,7811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583,,,1429,,,,,,,,,,,,2000 Treasurer,
Utah,,,Uintah,,6260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,,,709,,,,,,,,,,,,2000 Treasurer,
Utah,,,Utah,,91563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753,,,8691,,,,,,,,,,,,2000 Treasurer,
Utah,,,Wasatch,,4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,,676,,,,,,,,,,,,2000 Treasurer,
Utah,,,Washington,,23992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,,,2988,,,,,,,,,,,,2000 Treasurer,
Utah,,,Wayne,,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,18,,,,,,,,,,,,2000 Treasurer,
Utah,,,Weber,,40471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592,,,7288,,,,,,,,,,,,2000 Treasurer,
Utah,,,Beaver,501,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,2004 Attorney General,
Utah,,,Box Elder,3097,14329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514,,,,,,,,,,,,2004 Attorney General,
Utah,,,Cache,6781,29063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966,,,,,,,,,,,,2004 Attorney General,
Utah,,,Carbon,3795,4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,2004 Attorney General,
Utah,,,Daggett,124,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,2004 Attorney General,
Utah,,,Davis,24552,78207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997,,,,,,,,,,,,2004 Attorney General,
Utah,,,Duchesne,951,4355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,2004 Attorney General,
Utah,,,Emery,1139,3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,2004 Attorney General,
Utah,,,Garfield,273,1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,2004 Attorney General,
Utah,,,Grand,1675,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,2004 Attorney General,
Utah,,,Iron,2249,12320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,,,,,,,,,,,,2004 Attorney General,
Utah,,,Juab,730,2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,2004 Attorney General,
Utah,,,Kane,569,2289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,2004 Attorney General,
Utah,,,Millard,802,3762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,2004 Attorney General,
Utah,,,Morgan,666,2966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,2004 Attorney General,
Utah,,,Piute,121,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2004 Attorney General,
Utah,,,Rich,153,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2004 Attorney General,
Utah,,,Salt Lake,133090,198351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11530,,,,,,,,,,,,2004 Attorney General,
Utah,,,San Juan,1789,2701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,2004 Attorney General,
Utah,,,Sanpete,1528,6271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,,,,,,,,,,,,2004 Attorney General,
Utah,,,Sevier,1215,6019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,,,2004 Attorney General,
Utah,,,Summit,6736,7357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,,,,,,,,,,,,2004 Attorney General,
Utah,,,Tooele,4540,10834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,,,,,,,,,,,,2004 Attorney General,
Utah,,,Uintah,1497,7792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,,,,,,,,,,,,2004 Attorney General,
Utah,,,Utah,21577,116668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4406,,,,,,,,,,,,2004 Attorney General,
Utah,,,Wasatch,1869,5134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,,,,,,,,,,,,2004 Attorney General,
Utah,,,Washington,7499,33332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344,,,,,,,,,,,,2004 Attorney General,
Utah,,,Wayne,284,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,2004 Attorney General,
Utah,,,Weber,21018,47293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2215,,,,,,,,,,,,2004 Attorney General,
Utah,,,Beaver,534,1613,,,,,,,,,,,,,,121,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Box Elder,3052,12906,,,,,,,,,,,,,,888,,,,,,,688,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Cache,7836,25670,,,,,,,,,,,,,,1430,,,,,,,1325,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Carbon,3814,3413,,,,,,,,,,,,,,518,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Daggett,119,317,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Davis,24201,72326,,,,,,,,,,,,,,4297,,,,,,,3835,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Duchesne,913,3961,,,,,,,,,,,,,,261,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Emery,1052,3017,,,,,,,,,,,,,,210,,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Garfield,300,1614,,,,,,,,,,,,,,64,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Grand,1630,1799,,,,,,,,,,,,,,209,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Iron,2374,10929,,,,,,,,,,,,,,678,,,,,,,578,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Juab,710,2054,,,,,,,,,,,,,,180,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Kane,554,2115,,,,,,,,,,,,,,110,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Millard,725,3391,,,,,,,,,,,,,,211,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Morgan,662,2637,,,,,,,,,,,,,,196,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Piute,129,572,,,,,,,,,,,,,,2,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Rich,136,799,,,,,,,,,,,,,,2,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Salt Lake,131318,174369,,,,,,,,,,,,,,16759,,,,,,,14576,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,San Juan,1767,2593,,,,,,,,,,,,,,185,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Sanpete,1414,5725,,,,,,,,,,,,,,472,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Sevier,1076,5596,,,,,,,,,,,,,,404,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Summit,6445,6484,,,,,,,,,,,,,,548,,,,,,,538,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Tooele,4672,9186,,,,,,,,,,,,,,1160,,,,,,,743,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Uintah,1427,7166,,,,,,,,,,,,,,448,,,,,,,356,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Utah,21342,108602,,,,,,,,,,,,,,5142,,,,,,,5603,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Wasatch,1861,4525,,,,,,,,,,,,,,431,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Washington,7217,31065,,,,,,,,,,,,,,1817,,,,,,,1573,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Wayne,265,955,,,,,,,,,,,,,,5,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Weber,21415,41265,,,,,,,,,,,,,,3861,,,,,,,3111,,,,,,,,,,,,,,,,,,,,,,,,2004 Auditor,
Utah,,,Beaver,764,1511,,,,,,,,,,,,,,67,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Box Elder,4096,12187,,,,,,,,,,,,,,570,,,,,,,488,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Cache,8801,25121,,,,,,,,,,,,,,1049,,,,,,,935,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Carbon,4302,3262,,,,,,,,,,,,,,338,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Daggett,140,297,,,,,,,,,,,,,,5,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Davis,27917,69634,,,,,,,,,,,,,,2891,,,,,,,2127,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Duchesne,1270,3803,,,,,,,,,,,,,,143,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Emery,1509,2739,,,,,,,,,,,,,,185,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Garfield,402,1560,,,,,,,,,,,,,,46,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Grand,1798,1776,,,,,,,,,,,,,,153,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Iron,2986,10693,,,,,,,,,,,,,,462,,,,,,,387,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Juab,929,2017,,,,,,,,,,,,,,162,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Kane,677,2063,,,,,,,,,,,,,,76,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Millard,1126,3276,,,,,,,,,,,,,,153,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Morgan,939,2519,,,,,,,,,,,,,,128,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Piute,157,545,,,,,,,,,,,,,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Rich,229,709,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Salt Lake,144319,174502,,,,,,,,,,,,,,10669,,,,,,,7765,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,San Juan,1917,2525,,,,,,,,,,,,,,138,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,2
Utah,,,Sanpete,1961,5594,,,,,,,,,,,,,,323,,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Sevier,1622,5305,,,,,,,,,,,,,,286,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Summit,6723,6163,,,,,,,,,,,,,,374,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Tooele,5423,8590,,,,,,,,,,,,,,666,,,,,,,438,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Uintah,1834,6851,,,,,,,,,,,,,,336,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Utah,26207,103526,,,,,,,,,,,,,,3872,,,,,,,3454,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Wasatch,2085,4149,,,,,,,,,,,,,,244,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Washington,8904,30125,,,,,,,,,,,,,,1144,,,,,,,1119,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Wayne,349,885,,,,,,,,,,,,,,6,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Weber,26301,38103,,,,,,,,,,,,,,2570,,,,,,,1752,,,,,,,,,,,,,,,,,,,,,,,,2004 Treasurer,0
Utah,,,Beaver,476,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,2008 Attorney General,
Utah,,,Box Elder,2884,15180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,,,,,,2008 Attorney General,
Utah,,,Cache,7510,30989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592,,,,,,,,,,,,2008 Attorney General,
Utah,,,Carbon,3070,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,2008 Attorney General,
Utah,,,Daggett,134,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,2008 Attorney General,
Utah,,,Davis,22964,82731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6406,,,,,,,,,,,,2008 Attorney General,
Utah,,,Duchesne,822,4596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,,,,2008 Attorney General,
Utah,,,Emery,896,3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,2008 Attorney General,
Utah,,,Garfield,307,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,2008 Attorney General,
Utah,,,Grand,1976,1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,,,,,,,,,,,,2008 Attorney General,
Utah,,,Iron,2418,12842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,,,,,,,,,,,,2008 Attorney General,
Utah,,,Juab,650,2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,2008 Attorney General,
Utah,,,Kane,715,2206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,2008 Attorney General,
Utah,,,Millard,649,3737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,,,,,,,,,,,,2008 Attorney General,
Utah,,,Morgan,599,3363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,2008 Attorney General,
Utah,,,Piute,102,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,2008 Attorney General,
