State,Year,Office,County,D#,R#,Pop.#,Proh.#,S#,SW#,Comm.#,I1#,I2#,I3#,I4#,Prog.#,Liberty#,U#,C#,PF#,Ref.#,NL#,G#,L#,NA#,Labor#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,Am.#,W/I#
Idaho,2010,Governor,Lowndes,10116,12715,,,,,,,,,,,,,,,,,,605,,,2,0,,,,,,,
Idaho,2010,Governor,Lumpkin,1530,6087,,,,,,,,,,,,,,,,,,504,,,0,0,,,,,,,
Idaho,2010,Governor,Macon,2123,1090,,,,,,,,,,,,,,,,,,69,,,1,0,,,,,,,
Idaho,2010,Governor,Madison,1772,5491,,,,,,,,,,,,,,,,,,356,,,0,0,,,,,,,
Idaho,2010,Governor,Marion,884,1115,,,,,,,,,,,,,,,,,,65,,,0,0,,,,,,,
Idaho,2010,Governor,McDuffie,2423,3591,,,,,,,,,,,,,,,,,,175,,,0,1,,,,,,,
Idaho,2010,Governor,McIntosh,2329,2132,,,,,,,,,,,,,,,,,,161,,,0,1,,,,,,,
Idaho,2010,Governor,Meriwether,2785,3368,,,,,,,,,,,,,,,,,,200,,,0,0,,,,,,,
Idaho,2010,Governor,Miller,694,1169,,,,,,,,,,,,,,,,,,30,,,0,0,,,,,,,
Idaho,2010,Governor,Mitchell,2970,2667,,,,,,,,,,,,,,,,,,115,,,0,0,,,,,,,
Idaho,2010,Governor,Monroe,2978,5639,,,,,,,,,,,,,,,,,,318,,,0,0,,,,,,,
Idaho,2010,Governor,Montgomery,730,1707,,,,,,,,,,,,,,,,,,79,,,0,0,,,,,,,
Idaho,2010,Governor,Morgan,1806,4327,,,,,,,,,,,,,,,,,,251,,,1,0,,,,,,,
Idaho,2010,Governor,Murray,1284,4296,,,,,,,,,,,,,,,,,,297,,,0,0,,,,,,,
Idaho,2010,Governor,Muscogee,26807,18430,,,,,,,,,,,,,,,,,,1285,,,4,2,,,,,,,
Idaho,2010,Governor,Newton,13044,14189,,,,,,,,,,,,,,,,,,989,,,0,1,,,,,,,
Idaho,2010,Governor,Oconee,3072,8865,,,,,,,,,,,,,,,,,,642,,,1,0,,,,,,,
Idaho,2010,Governor,Oglethorpe,1317,2742,,,,,,,,,,,,,,,,,,202,,,0,0,,,,,,,
Idaho,2010,Governor,Paulding,9188,22036,,,,,,,,,,,,,,,,,,1382,,,4,3,,,,,,,
Idaho,2010,Governor,Peach,3678,3570,,,,,,,,,,,,,,,,,,201,,,0,0,,,,,,,
Idaho,2010,Governor,Pickens,1562,6960,,,,,,,,,,,,,,,,,,490,,,0,0,,,,,,,
Idaho,2010,Governor,Pierce,852,3148,,,,,,,,,,,,,,,,,,109,,,0,0,,,,,,,
Idaho,2010,Governor,Pike,1076,4456,,,,,,,,,,,,,,,,,,220,,,0,0,,,,,,,
Idaho,2010,Governor,Polk,2627,5796,,,,,,,,,,,,,,,,,,384,,,0,0,,,,,,,
Idaho,2010,Governor,Pulaski,887,1604,,,,,,,,,,,,,,,,,,88,,,0,0,,,,,,,
Idaho,2010,Governor,Putnam,1903,4438,,,,,,,,,,,,,,,,,,220,,,0,0,,,,,,,
Idaho,2010,Governor,Quitman,445,328,,,,,,,,,,,,,,,,,,24,,,0,0,,,,,,,
Idaho,2010,Governor,Rabun,1265,3910,,,,,,,,,,,,,,,,,,271,,,2,4,,,,,,,
Idaho,2010,Governor,Randolph,1296,990,,,,,,,,,,,,,,,,,,34,,,0,0,,,,,,,
Idaho,2010,Governor,Richmond,30574,17882,,,,,,,,,,,,,,,,,,1442,,,4,2,,,,,,,
Idaho,2010,Governor,Rockdale,14018,11794,,,,,,,,,,,,,,,,,,949,,,1,0,,,,,,,
Idaho,2010,Governor,Schley,362,794,,,,,,,,,,,,,,,,,,32,,,0,0,,,,,,,
Idaho,2010,Governor,Screven,1676,2056,,,,,,,,,,,,,,,,,,92,,,0,0,,,,,,,
Idaho,2010,Governor,Seminole,1132,1509,,,,,,,,,,,,,,,,,,64,,,0,0,,,,,,,
Idaho,2010,Governor,Spalding,5906,10071,,,,,,,,,,,,,,,,,,632,,,1,0,,,,,,,
Idaho,2010,Governor,Stephens,1527,4797,,,,,,,,,,,,,,,,,,216,,,0,0,,,,,,,
