State,Year,Office,County,D#,R#,GB#,ND#,SD#,Proh.#,Comm.#,SW#,SL#,S&L#,Labor#,Workers#,IG#,FP#,RTL#,Cit.#,S#,UL1#,UL2#,FL#,IL#,Pop.#,Prog.#,AL#,Courage#,C#,IND#,I#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,CON#,Builders#,SE#,IProg.#,WW#,Ind. Fus.#,M#,Anti-Proh.#,TR#,RTH#,PF#,CS#,W/I#,Sapient#,Freedom#,Anti-Proh#,Ind. Soc.#,Liberal#,Ind.#,SAM#,Unity#,Year / Office
New York,1994,US Senate,Oswego,12674,22485,,,,,,169,,,,,,,874,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,
New York,1994,US Senate,Otsego,9017,10698,,,,,,51,,,,,,,296,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,
New York,1994,US Senate,Putnam,12615,17711,,,,,,72,,,,,,,762,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,
New York,1994,US Senate,Queens,238530,107486,,,,,,1061,,,,,,,3823,,,,,,,,,,,,,,,,,1485,,,,,,,,,,,,,,,,,,1550,,,,,,,,,,,,,,,,
New York,1994,US Senate,Rensselaer,27141,29219,,,,,,171,,,,,,,1176,,,,,,,,,,,,,,,,,244,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,
New York,1994,US Senate,Richmond,50143,44825,,,,,,231,,,,,,,1997,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,
New York,1994,US Senate,Rockland,48911,36927,,,,,,172,,,,,,,1816,,,,,,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,237,,,,,,,,,,,,,,,,
New York,1994,US Senate,Saint Lawrence,17651,11622,,,,,,102,,,,,,,658,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,
New York,1994,US Senate,Saratoga,27609,39040,,,,,,126,,,,,,,1453,,,,,,,,,,,,,,,,,272,,,,,,,,,,,,,,,,,,452,,,,,,,,,,,,,,,,
New York,1994,US Senate,Schenectady,27652,27547,,,,,,128,,,,,,,1004,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,274,,,,,,,,,,,,,,,,
New York,1994,US Senate,Schoharie,4123,6981,,,,,,25,,,,,,,186,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,
New York,1994,US Senate,Schuyler,2394,3305,,,,,,19,,,,,,,199,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,
New York,1994,US Senate,Seneca,4513,6165,,,,,,37,,,,,,,270,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,
New York,1994,US Senate,Steuben,11409,16415,,,,,,115,,,,,,,1016,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,292,,,,,,,,,,,,,,,,
New York,1994,US Senate,Suffolk,162870,210807,,,,,,737,,,,,,,10931,,,,,,,,,,,,,,,,,1138,,,,,,,,,,,,,,,,,,1574,,,,,,,,,,,,,,,,
New York,1994,US Senate,Sullivan,10992,11369,,,,,,59,,,,,,,383,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,
New York,1994,US Senate,Tioga,7128,9316,,,,,,42,,,,,,,559,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,
New York,1994,US Senate,Tompkins,15043,10926,,,,,,196,,,,,,,506,,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,,,
New York,1994,US Senate,Ulster,27062,31840,,,,,,261,,,,,,,1214,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,
New York,1994,US Senate,Warren,8055,12477,,,,,,45,,,,,,,391,,,,,,,,,,,,,,,,,142,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,
New York,1994,US Senate,Washington,6524,11575,,,,,,54,,,,,,,367,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,
New York,1994,US Senate,Wayne,10323,16639,,,,,,94,,,,,,,851,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,640,,,,,,,,,,,,,,,,
New York,1994,US Senate,Westchester,155442,112806,,,,,,608,,,,,,,5181,,,,,,,,,,,,,,,,,868,,,,,,,,,,,,,,,,,,777,,,,,,,,,,,,,,,,
New York,1994,US Senate,Wyoming,4493,7097,,,,,,29,,,,,,,443,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,
New York,1994,US Senate,Yates,2746,4434,,,,,,23,,,,,,,189,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,
New York,1998,US Senate,Albany,65309,44109,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,499,213,,,,,,,,,,,,,,,,,,,1128,,,,,,,,,,,,,,,
New York,1998,US Senate,Allegany,4052,8437,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,37,29,,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,,
New York,1998,US Senate,Bronx,156430,33033,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,360,349,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,
New York,1998,US Senate,Broome,28428,36269,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,402,133,,,,,,,,,,,,,,,,,,,768,,,,,,,,,,,,,,,
New York,1998,US Senate,Cattaraugus,8937,13403,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,82,48,,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,,,,,
New York,1998,US Senate,Cayuga,9252,14214,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,101,64,,,,,,,,,,,,,,,,,,,322,,,,,,,,,,,,,,,
New York,1998,US Senate,Chautauqua,17215,21696,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,162,83,,,,,,,,,,,,,,,,,,,514,,,,,,,,,,,,,,,
New York,1998,US Senate,Chemung,8255,18303,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,58,28,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,
New York,1998,US Senate,Chenango,5257,8748,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,78,43,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,
New York,1998,US Senate,Clinton,6914,16125,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,82,67,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,
New York,1998,US Senate,Columbia,9422,11863,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,108,35,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,
New York,1998,US Senate,Cortland,5395,8463,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,75,29,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,,,,,,
New York,1998,US Senate,Delaware,5393,9799,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,69,31,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,
New York,1998,US Senate,Dutchess,31431,42735,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,307,124,,,,,,,,,,,,,,,,,,,613,,,,,,,,,,,,,,,
New York,1998,US Senate,Erie,163828,124300,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,1250,578,,,,,,,,,,,,,,,,,,,4110,,,,,,,,,,,,,,,
New York,1998,US Senate,Essex,3766,9189,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,37,40,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,
New York,1998,US Senate,Franklin,4341,7987,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,38,30,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,,,,
New York,1998,US Senate,Fulton,6251,9361,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,70,28,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,
New York,1998,US Senate,Genesee,6768,10668,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,67,54,,,,,,,,,,,,,,,,,,,269,,,,,,,,,,,,,,,
New York,1998,US Senate,Greene,5768,9937,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,83,32,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,
New York,1998,US Senate,Hamilton,821,2009,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,12,6,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,
New York,1998,US Senate,Herkimer,6888,12526,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,81,34,,,,,,,,,,,,,,,,,,,203,,,,,,,,,,,,,,,
New York,1998,US Senate,Jefferson,8392,16027,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,100,33,,,,,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,
New York,1998,US Senate,Kings,300875,97860,,,,,,368,,,,,,,,,,,,,,,,,,,,,,,872,697,,,,,,,,,,,,,,,,,,,691,,,,,,,,,,,,,,,
New York,1998,US Senate,Lewis,2479,5347,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,30,16,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,
New York,1998,US Senate,Livingston,7634,10756,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,75,51,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,
New York,1998,US Senate,Madison,7261,12177,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,86,49,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,
New York,1998,US Senate,Monroe,119163,104947,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,901,422,,,,,,,,,,,,,,,,,,,2586,,,,,,,,,,,,,,,
New York,1998,US Senate,Montgomery,7069,9153,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,61,31,,,,,,,,,,,,,,,,,,,203,,,,,,,,,,,,,,,
New York,1998,US Senate,Nassau,196881,224125,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,544,259,,,,,,,,,,,,,,,,,,,1581,,,,,,,,,,,,,,,
New York,1998,US Senate,New York,301718,60625,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,1164,808,,,,,,,,,,,,,,,,,,,894,,,,,,,,,,,,,,,
New York,1998,US Senate,Niagara,31409,30825,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,199,105,,,,,,,,,,,,,,,,,,,1031,,,,,,,,,,,,,,,
New York,1998,US Senate,Oneida,26445,45332,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,257,131,,,,,,,,,,,,,,,,,,,734,,,,,,,,,,,,,,,
New York,1998,US Senate,Onondaga,63215,79360,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,917,247,,,,,,,,,,,,,,,,,,,2067,,,,,,,,,,,,,,,
New York,1998,US Senate,Ontario,13624,16487,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,141,86,,,,,,,,,,,,,,,,,,,506,,,,,,,,,,,,,,,
New York,1998,US Senate,Orange,34845,48143,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,275,159,,,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,
New York,1998,US Senate,Orleans,4042,6578,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,51,31,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,,,,
New York,1998,US Senate,Oswego,11679,21159,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,156,87,,,,,,,,,,,,,,,,,,,527,,,,,,,,,,,,,,,
New York,1998,US Senate,Otsego,7519,10377,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,98,38,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,
New York,1998,US Senate,Putnam,10766,17736,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,77,49,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,,
New York,1998,US Senate,Queens,248602,110089,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,720,742,,,,,,,,,,,,,,,,,,,757,,,,,,,,,,,,,,,
New York,1998,US Senate,Rensselaer,24611,27560,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,282,147,,,,,,,,,,,,,,,,,,,760,,,,,,,,,,,,,,,
New York,1998,US Senate,Richmond,37550,52922,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,185,252,,,,,,,,,,,,,,,,,,,244,,,,,,,,,,,,,,,
New York,1998,US Senate,Rockland,40613,43301,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,158,77,,,,,,,,,,,,,,,,,,,369,,,,,,,,,,,,,,,
New York,1998,US Senate,Saint Lawrence,11518,16120,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,99,81,,,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,
New York,1998,US Senate,Saratoga,28500,36562,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,349,159,,,,,,,,,,,,,,,,,,,869,,,,,,,,,,,,,,,
New York,1998,US Senate,Schenectady,25941,25082,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,221,102,,,,,,,,,,,,,,,,,,,681,,,,,,,,,,,,,,,
New York,1998,US Senate,Schoharie,3920,6273,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,37,31,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,
New York,1998,US Senate,Schuyler,1765,3911,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,16,16,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,
New York,1998,US Senate,Seneca,3895,5986,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,39,17,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,
New York,1998,US Senate,Steuben,7628,19588,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,83,57,,,,,,,,,,,,,,,,,,,279,,,,,,,,,,,,,,,
New York,1998,US Senate,Suffolk,169876,190533,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,695,369,,,,,,,,,,,,,,,,,,,2182,,,,,,,,,,,,,,,
New York,1998,US Senate,Sullivan,9783,10723,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,75,56,,,,,,,,,,,,,,,,,,,178,,,,,,,,,,,,,,,
New York,1998,US Senate,Tioga,5436,10246,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,89,35,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,
New York,1998,US Senate,Tompkins,14722,12008,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,214,64,,,,,,,,,,,,,,,,,,,272,,,,,,,,,,,,,,,
New York,1998,US Senate,Ulster,26536,30021,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,539,142,,,,,,,,,,,,,,,,,,,718,,,,,,,,,,,,,,,
New York,1998,US Senate,Warren,7984,10961,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,85,33,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,
New York,1998,US Senate,Washington,6240,10090,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,70,45,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,,,,
New York,1998,US Senate,Wayne,9872,15660,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,102,61,,,,,,,,,,,,,,,,,,,417,,,,,,,,,,,,,,,
New York,1998,US Senate,Westchester,144445,118826,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,535,312,,,,,,,,,,,,,,,,,,,995,,,,,,,,,,,,,,,
New York,1998,US Senate,Wyoming,3964,7996,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,52,33,,,,,,,,,,,,,,,,,,,224,,,,,,,,,,,,,,,
New York,1998,US Senate,Yates,2527,4342,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,28,15,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,
New York,2000,US Senate,Albany,81867,56485,,,,,,53,,,,,,,406,,,,,,,,,,,80,1189,,,,1216,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Allegany,6364,11255,,,,,,19,,,,,,,101,,,,,,,,,,,19,149,,,,103,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Bronx,261378,44078,,,,,,104,,,,,,,541,,,,,,,,,,,76,651,,,,899,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Broome,41819,42760,,,,,,37,,,,,,,289,,,,,,,,,,,45,932,,,,688,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Cattaraugus,13955,18539,,,,,,209,,,,,,,164,,,,,,,,,,,22,317,,,,160,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Cayuga,16931,16203,,,,,,18,,,,,,,160,,,,,,,,,,,36,275,,,,215,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Chautauqua,25787,31184,,,,,,26,,,,,,,187,,,,,,,,,,,43,534,,,,273,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Chemung,16419,20381,,,,,,6,,,,,,,129,,,,,,,,,,,20,248,,,,154,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Chenango,8546,11110,,,,,,10,,,,,,,77,,,,,,,,,,,15,194,,,,192,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Clinton,14343,15185,,,,,,19,,,,,,,124,,,,,,,,,,,37,301,,,,194,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Columbia,12685,14859,,,,,,22,,,,,,,79,,,,,,,,,,,23,280,,,,367,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Cortland,9472,10736,,,,,,5,,,,,,,70,,,,,,,,,,,22,168,,,,141,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Delaware,7918,11523,,,,,,10,,,,,,,64,,,,,,,,,,,9,165,,,,241,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Dutchess,45658,62393,,,,,,73,,,,,,,471,,,,,,,,,,,66,773,,,,964,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Erie,237770,177168,,,,,,153,,,,,,,1934,,,,,,,,,,,227,3613,,,,2192,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Essex,7222,10012,,,,,,7,,,,,,,71,,,,,,,,,,,43,183,,,,147,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Franklin,8665,8229,,,,,,8,,,,,,,72,,,,,,,,,,,14,154,,,,83,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Fulton,8739,12322,,,,,,9,,,,,,,57,,,,,,,,,,,20,211,,,,96,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Genesee,9947,15198,,,,,,6,,,,,,,138,,,,,,,,,,,20,305,,,,127,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Greene,7821,12621,,,,,,14,,,,,,,129,,,,,,,,,,,26,197,,,,137,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Hamilton,1119,2474,,,,,,3,,,,,,,11,,,,,,,,,,,2,29,,,,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Herkimer,12007,14880,,,,,,2,,,,,,,121,,,,,,,,,,,19,304,,,,149,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Jefferson,16044,17121,,,,,,8,,,,,,,124,,,,,,,,,,,25,2700,,,,94,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Kings,467699,140788,,,,,,270,,,,,,,739,,,,,,,,,,,248,1384,,,,3839,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Lewis,4040,6058,,,,,,4,,,,,,,46,,,,,,,,,,,12,592,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Livingston,10186,15925,,,,,,10,,,,,,,96,,,,,,,,,,,20,249,,,,224,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Madison,11689,15837,,,,,,10,,,,,,,116,,,,,,,,,,,26,318,,,,138,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Monroe,152603,157820,,,,,,92,,,,,,,1049,,,,,,,,,,,218,1951,,,,1919,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Montgomery,9742,10357,,,,,,10,,,,,,,70,,,,,,,,,,,18,206,,,,67,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Nassau,263962,312252,,,,,,133,,,,,,,2405,,,,,,,,,,,168,3253,,,,2259,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,New York,433599,119263,,,,,,298,,,,,,,538,,,,,,,,,,,157,1608,,,,5848,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Niagara,47356,43432,,,,,,40,,,,,,,496,,,,,,,,,,,78,754,,,,356,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Oneida,41138,52431,,,,,,10,,,,,,,495,,,,,,,,,,,93,1032,,,,388,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Onondaga,106796,92132,,,,,,54,,,,,,,863,,,,,,,,,,,158,1559,,,,1143,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Ontario,18753,25905,,,,,,21,,,,,,,132,,,,,,,,,,,32,388,,,,321,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Orange,48515,74328,,,,,,52,,,,,,,558,,,,,,,,,,,82,786,,,,867,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Orleans,6194,9285,,,,,,9,,,,,,,51,,,,,,,,,,,18,107,,,,67,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Oswego,23080,23921,,,,,,18,,,,,,,215,,,,,,,,,,,65,502,,,,221,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Otsego,11079,13309,,,,,,9,,,,,,,66,,,,,,,,,,,22,227,,,,350,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Putnam,15024,26384,,,,,,20,,,,,,,187,,,,,,,,,,,23,236,,,,304,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Queens,384457,162747,,,,,,184,,,,,,,974,,,,,,,,,,,146,1331,,,,2588,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Rensselaer,33287,33056,,,,,,26,,,,,,,258,,,,,,,,,,,64,611,,,,589,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Richmond,57816,81584,,,,,,36,,,,,,,437,,,,,,,,,,,56,378,,,,595,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Rockland,56340,63983,,,,,,40,,,,,,,343,,,,,,,,,,,48,613,,,,591,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Saint Lawrence,20864,16887,,,,,,13,,,,,,,110,,,,,,,,,,,36,1477,,,,228,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Saratoga,41165,51106,,,,,,40,,,,,,,297,,,,,,,,,,,56,703,,,,657,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Schenectady,32800,32271,,,,,,27,,,,,,,211,,,,,,,,,,,44,516,,,,415,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Schoharie,5303,7825,,,,,,4,,,,,,,50,,,,,,,,,,,15,117,,,,98,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Schuyler,3247,4644,,,,,,3,,,,,,,27,,,,,,,,,,,9,67,,,,78,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Seneca,6693,7297,,,,,,4,,,,,,,55,,,,,,,,,,,10,117,,,,93,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Steuben,14124,24896,,,,,,28,,,,,,,152,,,,,,,,,,,31,367,,,,193,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Suffolk,234418,326230,,,,,,134,,,,,,,2733,,,,,,,,,,,229,3964,,,,2429,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Sullivan,12813,14723,,,,,,28,,,,,,,123,,,,,,,,,,,20,214,,,,269,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Tioga,8579,13282,,,,,,4,,,,,,,68,,,,,,,,,,,12,192,,,,131,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Tompkins,22672,15699,,,,,,16,,,,,,,88,,,,,,,,,,,14,163,,,,927,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Ulster,35862,39249,,,,,,61,,,,,,,316,,,,,,,,,,,44,613,,,,1180,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Warren,11105,16530,,,,,,24,,,,,,,74,,,,,,,,,,,34,207,,,,187,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Washington,9183,13483,,,,,,212,,,,,,,67,,,,,,,,,,,26,214,,,,143,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Wayne,14527,22717,,,,,,13,,,,,,,142,,,,,,,,,,,33,325,,,,231,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Westchester,188038,174533,,,,,,144,,,,,,,1161,,,,,,,,,,,117,1736,,,,2030,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Wyoming,6134,10914,,,,,,112,,,,,,,85,,,,,,,,,,,14,168,,,,82,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York,2000,US Senate,Yates,3952,5931,,,,,,6,,,,,,,27,,,,,,,,,,,9,64,,,,61,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
