State,Year,Office,County,D#,R#,PI#,S#,MR#,Proh.#,SL#,Prog.#,U#,Am.#,I1#,I2#,I3#,Neb.#,Ref.#,NL#,Pet1.#,Pet.2#,G#,L#,NA#,W/I#,Pet.#,NPL#,Pet.#.1,W/I1#,W/I2#,W/I3#,W/I4#,Year/Office
Nebraska,,,York,1902,4668,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924 Attorney General
Nebraska,,,Adams,3409,3848,,,,154,,623,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Antelope,1509,2676,,,,144,,555,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Arthur,127,139,,,,15,,78,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Banner,107,235,,,,12,,57,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Blaine,174,274,,,,10,,88,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Boone,1931,2453,,,,97,,477,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Box Butte,1051,1848,,,,52,,262,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Boyd,671,1120,,,,60,,489,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Brown,809,1152,,,,57,,187,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Buffalo,3206,4130,,,,185,,594,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Burt,1748,2763,,,,72,,212,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Butler,2661,2189,,,,52,,180,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Cass,2764,3541,,,,121,,473,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Cedar,2106,2883,,,,86,,460,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Chase,673,895,,,,62,,163,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Cherry,1241,1710,,,,97,,332,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Cheyenne,1145,1358,,,,66,,424,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Clay,2064,2677,,,,83,,371,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Colfax,1360,1576,,,,47,,336,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Cuming,1208,2107,,,,63,,593,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Custer,3249,4210,,,,210,,924,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Dakota,1067,1379,,,,53,,279,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Dawes,1017,1698,,,,88,,448,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Dawson,1999,2728,,,,149,,459,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Deuel,399,620,,,,28,,136,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Dixon,1177,2162,,,,103,,312,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Dodge,2617,4117,,,,113,,772,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Douglas,21926,29718,,,,1157,,7152,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Dundy,502,899,,,,38,,174,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Fillmore,2272,2616,,,,75,,137,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Franklin,1703,1562,,,,50,,210,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Frontier,856,1380,,,,71,,247,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Furnas,1779,2169,,,,132,,289,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Gage,3566,5351,,,,167,,570,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Garden,468,736,,,,35,,163,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Garfield,368,536,,,,25,,180,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Gosper,482,581,,,,38,,211,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Grant,176,256,,,,9,,29,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Greeley,1350,855,,,,67,,307,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Hall,2679,3911,,,,160,,1080,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Hamilton,1849,2629,,,,80,,281,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Harlan,1510,1498,,,,82,,286,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Hayes,357,455,,,,37,,110,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Hitchcock,706,964,,,,28,,234,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Holt,2048,2566,,,,151,,571,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Hooker,133,185,,,,10,,60,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Howard,1568,1176,,,,54,,329,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Jefferson,2123,2724,,,,84,,327,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Johnson,1385,1945,,,,34,,137,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Kearney,1413,1295,,,,57,,240,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Keith,753,924,,,,35,,222,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Keya Paha,274,572,,,,36,,168,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Kimball,291,742,,,,43,,181,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Knox,1910,2753,,,,151,,748,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Lancaster,11798,17507,,,,626,,1389,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Lincoln,2186,2764,,,,216,,1023,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Logan,169,289,,,,21,,98,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Loup,177,235,,,,13,,87,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Madison,2233,4791,,,,178,,719,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,McPherson,109,219,,,,38,,63,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Merrick,1504,1999,,,,80,,276,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Morrill,902,1178,,,,42,,176,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Nance,1190,1396,,,,58,,284,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Nemaha,2091,2205,,,,61,,183,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Nuckolls,1972,2140,,,,88,,258,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Otoe,2387,3044,,,,100,,337,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Pawnee,1296,2080,,,,55,,114,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Perkins,598,718,,,,35,,129,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Phelps,1590,1547,,,,53,,489,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Pierce,970,1841,,,,61,,423,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Platte,2762,2429,,,,105,,825,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Polk,1440,2037,,,,67,,284,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Red Willow,1534,1813,,,,111,,458,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Richardson,2738,4020,,,,71,,178,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Rock,320,633,,,,27,,128,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Saline,3015,2568,,,,87,,231,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Sarpy,1401,1494,,,,56,,328,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Saunders,3225,3298,,,,65,,627,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Scotts Bluff,1243,3101,,,,165,,294,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Seward,2020,2876,,,,66,,262,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Sheridan,985,1523,,,,125,,458,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Sherman,1180,1146,,,,52,,298,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Sioux,325,589,,,,40,,245,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Stanton,775,1110,,,,33,,268,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Thayer,1838,2881,,,,77,,240,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Thomas,222,222,,,,9,,50,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Thurston,1135,1236,,,,75,,197,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Valley,1136,1680,,,,72,,351,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Washington,1379,1984,,,,57,,405,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Wayne,870,1844,,,,63,,301,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Webster,1438,1882,,,,96,,276,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Wheeler,209,270,,,,29,,140,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,York,2202,3742,,,,138,,410,,,,,,,,,,,,,,,,,,,,,,1924 Auditor
Nebraska,,,Adams,2878,4666,,,,172,,434,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Antelope,1678,2685,,,,175,,405,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Arthur,129,138,,,,21,,79,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Banner,155,217,,,,12,,38,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Blaine,183,262,,,,12,,89,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Boone,2372,2343,,,,122,,325,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Box Butte,1368,1594,,,,68,,203,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Boyd,846,1050,,,,94,,360,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Brown,867,1157,,,,75,,134,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Buffalo,2726,4780,,,,236,,506,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Burt,1898,2739,,,,94,,103,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Butler,2732,2226,,,,54,,117,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Cass,2733,3687,,,,136,,381,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Cedar,2582,2623,,,,96,,286,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Chase,605,825,,,,71,,117,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Cherry,1338,1642,,,,131,,298,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Cheyenne,892,1731,,,,85,,337,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Clay,2035,2838,,,,97,,234,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Colfax,1587,1453,,,,70,,269,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Cuming,1633,1793,,,,103,,486,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Custer,3547,3955,,,,297,,921,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Dakota,1179,1458,,,,74,,216,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Dawes,1099,1754,,,,133,,384,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Dawson,2051,2904,,,,161,,338,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Deuel,392,681,,,,32,,97,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Dixon,1307,2144,,,,120,,226,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Dodge,2938,3877,,,,148,,683,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Douglas,22037,30319,,,,1794,,6373,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Dundy,406,931,,,,52,,118,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Fillmore,2231,2760,,,,60,,108,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Franklin,1444,1853,,,,57,,139,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Frontier,875,1505,,,,92,,175,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Furnas,1676,2329,,,,130,,251,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Gage,3606,5391,,,,198,,494,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Garden,518,703,,,,55,,108,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Garfield,256,720,,,,37,,103,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Gosper,592,538,,,,36,,176,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Grant,186,245,,,,6,,26,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Greeley,1614,756,,,,101,,209,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Hall,2558,4177,,,,238,,937,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Hamilton,1915,2752,,,,88,,145,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Harlan,1373,1735,,,,102,,231,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Hayes,377,461,,,,39,,100,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Hitchcock,755,974,,,,43,,160,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Holt,2385,2479,,,,187,,468,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Hooker,142,188,,,,11,,53,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Howard,1762,1060,,,,146,,212,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Jefferson,2092,2783,,,,90,,294,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Johnson,1375,2026,,,,52,,100,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Kearney,1370,1457,,,,85,,118,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Keith,712,1007,,,,46,,173,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Keya Paha,363,515,,,,43,,147,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Kimball,428,665,,,,49,,134,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Knox,2223,2630,,,,206,,603,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Lancaster,11339,18000,,,,611,,1208,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Lincoln,2114,2988,,,,301,,908,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Logan,201,272,,,,28,,79,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Loup,147,273,,,,22,,85,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Madison,3381,3832,,,,207,,576,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,McPherson,130,205,,,,37,,65,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Merrick,1274,2380,,,,127,,232,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Morrill,994,1129,,,,54,,157,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Nance,1221,1540,,,,90,,192,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Nemaha,1988,2358,,,,89,,152,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Nuckolls,1774,2460,,,,76,,168,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Otoe,2448,3128,,,,92,,249,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Pawnee,1383,2030,,,,68,,89,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Perkins,558,799,,,,44,,106,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Phelps,1449,1885,,,,75,,268,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Pierce,1225,1622,,,,92,,382,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Platte,3281,2233,,,,151,,596,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Polk,1714,1967,,,,84,,129,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Red Willow,1501,1941,,,,141,,376,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Richardson,3122,3550,,,,122,,173,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Rock,389,574,,,,40,,104,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Saline,3071,2731,,,,78,,158,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Sarpy,1473,1467,,,,85,,287,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Saunders,3383,3354,,,,156,,395,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Scotts Bluff,1490,3014,,,,170,,257,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Seward,2115,2899,,,,71,,227,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Sheridan,1205,1436,,,,151,,386,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Sherman,1279,1170,,,,66,,212,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Sioux,442,494,,,,49,,210,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Stanton,935,991,,,,51,,235,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Thayer,1912,2765,,,,94,,213,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Thomas,264,202,,,,22,,38,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Thurston,1286,1171,,,,79,,185,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Valley,1129,1873,,,,93,,252,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Washington,1484,1964,,,,86,,341,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Wayne,1056,1827,,,,62,,218,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Webster,1379,2014,,,,101,,219,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Wheeler,278,228,,,,45,,121,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,York,2183,4018,,,,122,,328,,,,,,,,,,,,,,,,,,,,,,1924 Lt. Gubernatorial
Nebraska,,,Adams,3346,4627,,,,235,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Antelope,2208,2705,,,,212,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Arthur,239,123,,,,14,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Banner,241,179,,,,11,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Blaine,313,227,,,,11,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Boone,2764,2195,,,,146,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Box Butte,1785,1459,,,,66,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Boyd,1248,1041,,,,107,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Brown,1082,1092,,,,99,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Buffalo,3528,4435,,,,291,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Burt,2158,2644,,,,83,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Butler,3039,2073,,,,68,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Cass,3545,3279,,,,150,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Cedar,3025,2547,,,,97,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Chase,871,795,,,,73,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Cherry,1824,1486,,,,118,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Cheyenne,1366,1634,,,,90,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Clay,2445,2702,,,,108,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Colfax,1910,1423,,,,80,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Cuming,2319,1673,,,,88,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Custer,4864,3677,,,,352,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Dakota,1398,1326,,,,102,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Dawes,1711,1607,,,,126,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Dawson,2659,2699,,,,199,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Deuel,463,714,,,,41,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Dixon,1638,2087,,,,140,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Dodge,3754,3742,,,,178,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Douglas,30799,28708,,,,1317,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Dundy,680,916,,,,58,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Fillmore,2502,2564,,,,95,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Franklin,1692,1757,,,,80,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Frontier,1203,1330,,,,102,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Furnas,2088,2159,,,,170,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Gage,4597,5063,,,,215,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Garden,707,650,,,,50,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Garfield,449,653,,,,40,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Gosper,857,469,,,,48,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Grant,263,211,,,,7,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Greeley,1841,757,,,,98,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Hall,3701,3986,,,,267,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Hamilton,2129,2739,,,,102,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Harlan,1664,1640,,,,124,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Hayes,478,450,,,,50,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Hitchcock,988,926,,,,51,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Holt,2915,2412,,,,200,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Hooker,236,155,,,,10,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Howard,2112,1039,,,,78,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Jefferson,2623,2651,,,,116,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Johnson,2248,1442,,,,36,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
Nebraska,,,Kearney,1590,1401,,,,66,,,,,,,,,,,,,,,,,,,,,,,,1924 Secretary of State
