State,Year,Office,County,D#,R#,IDB#,Cit.#,WW#,NA#,NER#,WL#,BL#,Justice#,PF#,Proh.#,IGR#,GR#,SD#,GB#,ND#,UL#,Pop.#,CF#,Comm.#,FL#,SW#,S&L#,SE#,S#,Ind.#,SL#,Wor.#,SI#,Indus.#,IL#,Prog.#,U#,AI#,I1#,I2#,IND#,NL#,RefM#,Ref.#,LMN#,G#,L#,W/I1#,W/2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,D1#,D2#,Indus#,PII#,NU#,Res.#,IG#,Am.#,RW#,W/I2#,Eco,Reso,QRT#,TPC#,NRA#,ER#,IR#,HG#,SA#,PO#,Mid-P.,W/I#,Ind.All#
Minnesota,1956,Governor,Marshall,,2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356,,,,,,22,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Martin,,7891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362,,,,,,36,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,McLeod,,6819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3819,,,,,,32,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Meeker,,4713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4103,,,,,,33,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Mille Lacs,,3287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3203,,,,,,23,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Morrison,,5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5605,,,,,,44,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Mower,,8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11022,,,,,,83,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Murray,,3126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,18,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Nicollet,,5252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3345,,,,,,21,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Nobles,,4757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5267,,,,,,27,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Norman,,2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413,,,,,,7,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Olmsted,,12542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9197,,,,,,97,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Otter Tail,,12619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7717,,,,,,81,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Pennington,,2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660,,,,,,15,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Pine,,3140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4446,,,,,,31,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Pipestone,,3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795,,,,,,19,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Polk,,6351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9849,,,,,,68,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Pope,,2738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3005,,,,,,8,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Ramsey,,73444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97256,,,,,,750,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Red Lake,,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837,,,,,,13,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Redwood,,6155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550,,,,,,25,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Renville,,5951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4868,,,,,,45,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Rice,,8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5518,,,,,,26,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Rock,,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,14,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Roseau,,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607,,,,,,12,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Saint Louis,,34249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71881,,,,,,629,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Scott,,3947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4336,,,,,,23,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Sherburne,,2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220,,,,,,19,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Sibley,,4854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636,,,,,,21,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Stearns,,16866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12567,,,,,,153,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Steele,,6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005,,,,,,35,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Stevens,,2604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214,,,,,,10,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Swift,,2604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4442,,,,,,25,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Todd,,5263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4632,,,,,,51,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Traverse,,1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219,,,,,,7,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Wabasha,,4710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3113,,,,,,25,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Wadena,,2923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136,,,,,,22,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Waseca,,4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791,,,,,,15,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Washington,,9757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8257,,,,,,187,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Watonwan,,4007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347,,,,,,15,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Wilkin,,2275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,12,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Winona,,9510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7602,,,,,,75,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Wright,,7223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903,,,,,,43,,,,,,,,,,,,,,,,
Minnesota,1956,Governor,Yellow Medicine,,3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4033,,,,,,20,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Aitkin,,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3114,,,,,,41,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Anoka,,5965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12233,,,,,,181,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Becker,,3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4311,,,,,,74,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Beltrami,,2747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4128,,,,,,90,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Benton,,2597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3212,,,,,,77,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Big Stone,,1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653,,,,,,35,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Blue Earth,,7681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6356,,,,,,151,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Brown,,5640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3828,,,,,,95,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Carlton,,2746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7105,,,,,,90,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Carver,,4495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898,,,,,,92,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Cass,,3259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923,,,,,,109,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Chippewa,,2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3462,,,,,,55,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Chisago,,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3183,,,,,,40,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Clay,,4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6743,,,,,,117,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Clearwater,,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489,,,,,,39,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Cook,,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819,,,,,,23,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Cottonwood,,3583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728,,,,,,57,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Crow Wing,,5117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6503,,,,,,122,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Dakota,,9922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14837,,,,,,232,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Dodge,,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115,,,,,,51,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Douglas,,3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,,,,,,58,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Faribault,,4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118,,,,,,95,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Fillmore,,5158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4328,,,,,,98,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Freeborn,,5722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8074,,,,,,98,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Goodhue,,6583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6078,,,,,,82,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Grant,,1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2269,,,,,,30,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Hennepin,,115463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149258,,,,,,1957,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Houston,,3446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3108,,,,,,106,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Hubbard,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,,,,,,51,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Isanti,,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763,,,,,,23,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Itasca,,4759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10500,,,,,,218,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Jackson,,2581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3341,,,,,,64,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Kanabec,,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,,,,,,33,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Kandiyohi,,3973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7773,,,,,,67,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Kittson,,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852,,,,,,40,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Koochiching,,1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020,,,,,,72,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Lac Qui Parle,,2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3176,,,,,,50,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Lake,,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687,,,,,,43,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Lake of the Woods,,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192,,,,,,16,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Le Sueur,,3733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4150,,,,,,88,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Lincoln,,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324,,,,,,40,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Lyon,,3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4661,,,,,,75,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Mahnomen,,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898,,,,,,54,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Marshall,,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3934,,,,,,58,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Martin,,5417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3626,,,,,,103,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,McLeod,,4959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3913,,,,,,87,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Meeker,,3330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013,,,,,,59,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Mille Lacs,,2459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310,,,,,,74,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Morrison,,3684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4949,,,,,,85,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Mower,,6146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9629,,,,,,123,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Murray,,2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696,,,,,,65,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Nicollet,,3456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146,,,,,,41,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Nobles,,3481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586,,,,,,93,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Norman,,1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3152,,,,,,45,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Olmsted,,9140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8338,,,,,,117,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Otter Tail,,9858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6678,,,,,,178,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Pennington,,1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387,,,,,,54,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Pine,,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3976,,,,,,51,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Pipestone,,2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094,,,,,,56,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Polk,,4617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9022,,,,,,138,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Pope,,2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,,,,,,27,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Ramsey,,52141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83749,,,,,,991,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Red Lake,,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666,,,,,,35,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Redwood,,4251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967,,,,,,62,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Renville,,4264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4645,,,,,,105,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Rice,,6272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5555,,,,,,129,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Rock,,2363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,,,,,,40,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Roseau,,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3454,,,,,,49,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Saint Louis,,26756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62380,,,,,,1224,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Scott,,2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4109,,,,,,60,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Sherburne,,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869,,,,,,31,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Sibley,,3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963,,,,,,46,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Stearns,,11722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12328,,,,,,287,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Steele,,4491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3884,,,,,,65,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Stevens,,2218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441,,,,,,62,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Swift,,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4236,,,,,,73,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Todd,,3820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983,,,,,,95,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Traverse,,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,,,,,22,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Wabasha,,3369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171,,,,,,73,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Wadena,,2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,,,,,,48,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Waseca,,3553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710,,,,,,80,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Washington,,6977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7618,,,,,,166,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Watonwan,,2819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401,,,,,,44,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Wilkin,,1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,,,,,,36,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Winona,,6948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7721,,,,,,189,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Wright,,4920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014,,,,,,112,,,,,,,,,,,,,,,,
Minnesota,1958,Governor,Yellow Medicine,,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3847,,,,,,51,,,,,,,,,,,,,,,,
Minnesota,1960,Governor,Aitkin,,3146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019,,,,,,32,,,,,,,,,,,,,,,,
Minnesota,1960,Governor,Anoka,,13989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20808,,,,,,223,,,,,,,,,,,,,,,,
Minnesota,1960,Governor,Becker,,5048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5462,,,,,,59,,,,,,,,,,,,,,,,
Minnesota,1960,Governor,Beltrami,,4636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4675,,,,,,53,,,,,,,,,,,,,,,,
Minnesota,1960,Governor,Benton,,4060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3492,,,,,,40,,,,,,,,,,,,,,,,
