State,Year,Office,County,D#,R#,Prog.#,S#,Comm.#,Proh.#,Pop.#,CN#,U#,SR#,G#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,I8#,I9#,I10#,I11#,I12#,Ref.#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,C#,I13#,I14#,I15#,I16#,I17#,I18#,I19#,I20#,I21#,I22#,I23#,I24#,Year / Office
Tennessee,2008,US Senate,Blount,8664,38961,,,,,,,,,,695,238,131,236,124,,,,,,,,,169,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Bradley,6485,28820,,,,,,,,,,339,152,105,195,85,,,,,,,,,110,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Campbell,2790,8264,,,,,,,,,,163,93,40,45,43,,,,,,,,,46,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Cannon,1433,3125,,,,,,,,,,172,16,23,23,26,,,,,,,,,35,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Carroll,3075,7254,,,,,,,,,,139,73,31,27,45,,,,,,,,,51,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Carter,3448,16148,,,,,,,,,,294,95,52,49,61,,,,,,,,,102,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Cheatham,4160,10665,,,,,,,,,,270,67,63,46,46,,,,,,,,,52,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Chester,1344,4403,,,,,,,,,,82,33,23,20,25,,,,,,,,,21,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Claiborne,2246,7095,,,,,,,,,,142,50,26,32,32,,,,,,,,,48,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Clay,852,1623,,,,,,,,,,47,12,11,13,9,,,,,,,,,9,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Cocke,2231,8742,,,,,,,,,,138,50,30,33,38,,,,,,,,,36,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Coffee,5985,13173,,,,,,,,,,390,109,68,94,82,,,,,,,,,107,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Crockett,1274,3766,,,,,,,,,,45,25,18,14,23,,,,,,,,,24,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Cumberland,5730,17094,,,,,,,,,,387,130,71,116,93,,,,,,,,,101,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Davidson,115354,119996,,,,,,,,,,3322,922,1833,731,774,,,,,,,,,1117,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Decatur,1488,2958,,,,,,,,,,65,17,16,10,14,,,,,,,,,16,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,DeKalb,1861,3914,,,,,,,,,,171,30,26,21,19,,,,,,,,,21,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Dickson,6053,11264,,,,,,,,,,396,102,70,61,75,,,,,,,,,95,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Dyer,2995,9533,,,,,,,,,,164,84,42,53,56,,,,,,,,,72,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Fayette,4925,12457,,,,,,,,,,136,57,51,35,60,,,,,,,,,66,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Fentress,1167,4469,,,,,,,,,,111,27,15,24,14,,,,,,,,,22,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Franklin,5064,10461,,,,,,,,,,251,78,43,103,50,,,,,,,,,58,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Gibson,5172,13208,,,,,,,,,,194,157,71,46,65,,,,,,,,,101,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Giles,3433,6355,,,,,,,,,,204,54,44,74,35,,,,,,,,,47,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Grainger,1445,5229,,,,,,,,,,134,35,22,21,13,,,,,,,,,25,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Greene,4788,18468,,,,,,,,,,271,83,66,46,68,,,,,,,,,79,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Grundy,1571,2368,,,,,,,,,,62,13,13,27,17,,,,,,,,,17,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Hamblen,4426,16191,,,,,,,,,,246,99,57,53,45,,,,,,,,,61,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Hamilton,47754,91563,,,,,,,,,,872,334,439,581,324,,,,,,,,,437,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Hancock,386,1537,,,,,,,,,,32,6,4,11,5,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Hardeman,4476,5144,,,,,,,,,,111,58,28,31,55,,,,,,,,,24,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Hardin,2304,6770,,,,,,,,,,117,37,21,30,44,,,,,,,,,39,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Hawkins,4437,15260,,,,,,,,,,264,108,60,61,66,,,,,,,,,74,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Haywood,3969,3402,,,,,,,,,,43,23,9,13,30,,,,,,,,,18,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Henderson,2356,7367,,,,,,,,,,147,71,22,19,26,,,,,,,,,44,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Henry,3667,8084,,,,,,,,,,138,49,54,32,37,,,,,,,,,45,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Hickman,2735,4738,,,,,,,,,,193,45,29,59,31,,,,,,,,,38,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Houston,1293,1572,,,,,,,,,,47,19,9,11,10,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Humphreys,2927,3965,,,,,,,,,,124,34,20,19,24,,,,,,,,,28,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Jackson,1672,2097,,,,,,,,,,90,26,22,14,20,,,,,,,,,26,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Jefferson,3395,13542,,,,,,,,,,276,112,54,78,62,,,,,,,,,62,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Johnson,1191,4620,,,,,,,,,,96,67,12,19,33,,,,,,,,,31,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Knox,45844,126776,,,,,,,,,,2189,749,621,843,421,,,,,,,,,565,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Lake,685,1038,,,,,,,,,,37,28,14,11,11,,,,,,,,,14,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Lauderdale,2630,5256,,,,,,,,,,87,34,27,17,64,,,,,,,,,24,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Lawrence,3761,10115,,,,,,,,,,197,70,48,56,45,,,,,,,,,55,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Lewis,1431,2857,,,,,,,,,,90,27,25,18,12,,,,,,,,,23,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Lincoln,3197,8653,,,,,,,,,,233,73,44,50,44,,,,,,,,,78,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Loudon,3658,17110,,,,,,,,,,212,88,41,104,36,,,,,,,,,63,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Macon,1382,4665,,,,,,,,,,264,69,40,68,71,,,,,,,,,60,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Madison,15333,23890,,,,,,,,,,121,52,27,26,30,,,,,,,,,23,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Marion,3803,6803,,,,,,,,,,238,39,26,37,35,,,,,,,,,37,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Marshall,3172,6675,,,,,,,,,,441,254,108,105,113,,,,,,,,,146,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Maury,11355,20330,,,,,,,,,,139,43,23,48,29,,,,,,,,,52,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,McMinn,3832,13464,,,,,,,,,,208,72,40,56,54,,,,,,,,,58,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,McNairy,2783,6908,,,,,,,,,,532,151,102,144,96,,,,,,,,,113,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Meigs,951,2807,,,,,,,,,,54,15,13,21,11,,,,,,,,,9,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Monroe,3541,12198,,,,,,,,,,217,53,32,52,96,,,,,,,,,35,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Montgomery,16337,31012,,,,,,,,,,745,300,317,232,223,,,,,,,,,331,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Moore,751,1989,,,,,,,,,,41,18,7,15,13,,,,,,,,,7,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Morgan,1334,4746,,,,,,,,,,75,27,12,23,21,,,,,,,,,18,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Obion,3385,8056,,,,,,,,,,125,72,39,35,47,,,,,,,,,56,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Overton,2309,4220,,,,,,,,,,128,30,15,20,28,,,,,,,,,36,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Perry,1026,1559,,,,,,,,,,47,11,9,10,7,,,,,,,,,17,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Pickett,575,1805,,,,,,,,,,41,9,9,7,6,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Polk,1794,4233,,,,,,,,,,89,29,15,36,18,,,,,,,,,27,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Putnam,6990,16629,,,,,,,,,,540,118,109,100,84,,,,,,,,,110,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Rhea,2102,7907,,,,,,,,,,111,50,27,52,25,,,,,,,,,39,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Roane,5042,16617,,,,,,,,,,240,122,47,116,49,,,,,,,,,58,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Robertson,6744,17485,,,,,,,,,,466,128,83,99,79,,,,,,,,,77,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Rutherford,28906,62464,,,,,,,,,,1770,490,537,410,363,,,,,,,,,514,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Scott,1099,4501,,,,,,,,,,71,38,20,22,19,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Sequatchie,1238,3553,,,,,,,,,,55,23,19,25,17,,,,,,,,,28,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Sevier,5539,26021,,,,,,,,,,497,193,132,112,99,,,,,,,,,128,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Shelby,173924,189851,,,,,,,,,,2807,1845,1144,1146,1247,,,,,,,,,1175,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Smith,2136,4458,,,,,,,,,,240,26,19,27,20,,,,,,,,,22,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Stewart,1779,3006,,,,,,,,,,86,32,29,30,19,,,,,,,,,40,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Sullivan,12906,47721,,,,,,,,,,482,173,121,132,117,,,,,,,,,204,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Sumner,15134,44945,,,,,,,,,,1261,278,247,276,174,,,,,,,,,248,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Tipton,5299,17157,,,,,,,,,,221,124,82,73,86,,,,,,,,,74,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Trousdale,890,1725,,,,,,,,,,64,11,15,10,8,,,,,,,,,26,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Unicoi,1257,5251,,,,,,,,,,82,29,17,24,15,,,,,,,,,27,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Union,1139,4276,,,,,,,,,,104,30,19,27,23,,,,,,,,,22,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Van Buren,661,1223,,,,,,,,,,36,10,4,11,12,,,,,,,,,7,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Warren,4045,8225,,,,,,,,,,277,62,46,74,53,,,,,,,,,65,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Washington,9715,34592,,,,,,,,,,489,194,172,117,102,,,,,,,,,182,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Wayne,1035,3685,,,,,,,,,,44,15,13,11,14,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Weakley,3809,8546,,,,,,,,,,184,75,49,43,61,,,,,,,,,47,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,White,2620,5969,,,,,,,,,,231,54,20,45,47,,,,,,,,,30,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Williamson,19405,68258,,,,,,,,,,1262,289,342,277,258,,,,,,,,,331,,,,,,,,,,,,,,,,,,,
Tennessee,2008,US Senate,Wilson,12240,34781,,,,,,,,,,1127,230,195,207,145,,,,,,,,,218,,,,,,,,,,,,,,,,,,,
Tennessee,2012,US Senate,Anderson,6698,19604,,,,,,,,,679,134,125,72,60,,,,,,,,,,307,,9,,,,274,,,,,,,,,,,,,
Tennessee,2012,US Senate,Bedford,3050,9671,,,,,,,,,108,35,41,45,32,,,,,,,,,,104,,1,,,,120,,,,,,,,,,,,,
Tennessee,2012,US Senate,Benton,1944,3746,,,,,,,,,31,77,21,23,16,,,,,,,,,,84,,1,,,,34,,,,,,,,,,,,,
Tennessee,2012,US Senate,Bledsoe,961,3069,,,,,,,,,33,16,10,8,8,,,,,,,,,,27,,3,,,,35,,,,,,,,,,,,,
Tennessee,2012,US Senate,Blount,8295,35846,,,,,,,,,831,341,155,113,142,,,,,,,,,,531,,0,,,,423,,,,,,,,,,,,,
Tennessee,2012,US Senate,Bradley,5299,28186,,,,,,,,,241,93,78,141,66,,,,,,,,,,210,,0,,,,243,,,,,,,,,,,,,
Tennessee,2012,US Senate,Campbell,2411,8336,,,,,,,,,86,143,48,27,47,,,,,,,,,,93,,0,,,,64,,,,,,,,,,,,,
Tennessee,2012,US Senate,Cannon,1091,3199,,,,,,,,,92,30,15,21,12,,,,,,,,,,43,,0,,,,50,,,,,,,,,,,,,
Tennessee,2012,US Senate,Carroll,2796,6910,,,,,,,,,70,78,37,36,36,,,,,,,,,,84,,3,,,,80,,,,,,,,,,,,,
Tennessee,2012,US Senate,Carter,3107,14874,,,,,,,,,230,38,72,49,49,,,,,,,,,,181,,8,,,,180,,,,,,,,,,,,,
Tennessee,2012,US Senate,Cheatham,3132,10544,,,,,,,,,307,44,41,52,33,,,,,,,,,,179,,10,,,,139,,,,,,,,,,,,,
Tennessee,2012,US Senate,Chester,1266,4572,,,,,,,,,34,21,18,19,19,,,,,,,,,,60,,0,,,,52,,,,,,,,,,,,,
Tennessee,2012,US Senate,Claiborne,1808,7219,,,,,,,,,85,56,51,25,37,,,,,,,,,,84,,2,,,,76,,,,,,,,,,,,,
Tennessee,2012,US Senate,Clay,714,1676,,,,,,,,,24,5,12,15,15,,,,,,,,,,17,,0,,,,15,,,,,,,,,,,,,
Tennessee,2012,US Senate,Cocke,1706,8396,,,,,,,,,103,25,31,45,35,,,,,,,,,,71,,0,,,,93,,,,,,,,,,,,,
Tennessee,2012,US Senate,Coffee,4488,13227,,,,,,,,,211,64,65,66,60,,,,,,,,,,168,,8,,,,173,,,,,,,,,,,,,
Tennessee,2012,US Senate,Crockett,1148,3623,,,,,,,,,19,17,8,27,11,,,,,,,,,,27,,0,,,,20,,,,,,,,,,,,,
Tennessee,2012,US Senate,Cumberland,4483,17900,,,,,,,,,492,94,67,78,69,,,,,,,,,,186,,0,,,,202,,,,,,,,,,,,,
Tennessee,2012,US Senate,Davidson,105631,111176,,,,,,,,,8279,752,741,811,664,,,,,,,,,,2157,,545,,,,1829,,,,,,,,,,,,,
Tennessee,2012,US Senate,Decatur,1137,2735,,,,,,,,,38,19,12,15,7,,,,,,,,,,37,,1,,,,31,,,,,,,,,,,,,
Tennessee,2012,US Senate,DeKalb,1523,3836,,,,,,,,,92,22,24,19,14,,,,,,,,,,60,,1,,,,57,,,,,,,,,,,,,
Tennessee,2012,US Senate,Dickson,4264,11471,,,,,,,,,261,85,59,71,65,,,,,,,,,,197,,7,,,,186,,,,,,,,,,,,,
Tennessee,2012,US Senate,Dyer,2919,9570,,,,,,,,,70,52,34,43,32,,,,,,,,,,67,,0,,,,75,,,,,,,,,,,,,
Tennessee,2012,US Senate,Fayette,4407,12828,,,,,,,,,130,69,51,38,72,,,,,,,,,,110,,0,,,,126,,,,,,,,,,,,,
Tennessee,2012,US Senate,Fentress,1119,4996,,,,,,,,,59,15,10,23,14,,,,,,,,,,42,,0,,,,42,,,,,,,,,,,,,
Tennessee,2012,US Senate,Franklin,4092,10312,,,,,,,,,212,40,33,30,29,,,,,,,,,,91,,0,,,,123,,,,,,,,,,,,,
Tennessee,2012,US Senate,Gibson,4996,12473,,,,,,,,,99,76,51,80,51,,,,,,,,,,127,,0,,,,116,,,,,,,,,,,,,
Tennessee,2012,US Senate,Giles,2923,6494,,,,,,,,,107,37,38,50,32,,,,,,,,,,80,,0,,,,78,,,,,,,,,,,,,
Tennessee,2012,US Senate,Grainger,1187,5318,,,,,,,,,74,23,32,24,25,,,,,,,,,,52,,0,,,,50,,,,,,,,,,,,,
Tennessee,2012,US Senate,Greene,4185,17614,,,,,,,,,283,52,84,87,80,,,,,,,,,,156,,2,,,,309,,,,,,,,,,,,,
Tennessee,2012,US Senate,Grundy,1264,2453,,,,,,,,,39,15,15,19,9,,,,,,,,,,17,,2,,,,23,,,,,,,,,,,,,
Tennessee,2012,US Senate,Hamblen,3612,14547,,,,,,,,,180,42,59,53,52,,,,,,,,,,125,,0,,,,119,,,,,,,,,,,,,
Tennessee,2012,US Senate,Hamilton,41570,91497,,,,,,,,,1864,359,298,242,184,,,,,,,,,,700,,0,,,,825,,,,,,,,,,,,,
Tennessee,2012,US Senate,Hancock,291,1456,,,,,,,,,19,7,9,7,3,,,,,,,,,,13,,0,,,,17,,,,,,,,,,,,,
Tennessee,2012,US Senate,Hardeman,3712,4785,,,,,,,,,70,46,55,27,48,,,,,,,,,,129,,3,,,,70,,,,,,,,,,,,,
Tennessee,2012,US Senate,Hardin,2146,7534,,,,,,,,,64,14,33,38,36,,,,,,,,,,66,,0,,,,66,,,,,,,,,,,,,
Tennessee,2012,US Senate,Hawkins,4042,14344,,,,,,,,,164,38,75,56,50,,,,,,,,,,112,,0,,,,187,,,,,,,,,,,,,
Tennessee,2012,US Senate,Haywood,3617,3180,,,,,,,,,31,24,21,16,18,,,,,,,,,,38,,0,,,,28,,,,,,,,,,,,,
Tennessee,2012,US Senate,Henderson,1981,7103,,,,,,,,,66,38,28,21,29,,,,,,,,,,75,,0,,,,64,,,,,,,,,,,,,
Tennessee,2012,US Senate,Henry,3271,7934,,,,,,,,,123,51,31,45,29,,,,,,,,,,139,,0,,,,69,,,,,,,,,,,,,
Tennessee,2012,US Senate,Hickman,1965,4675,,,,,,,,,105,31,39,36,32,,,,,,,,,,135,,0,,,,80,,,,,,,,,,,,,
Tennessee,2012,US Senate,Houston,1125,1558,,,,,,,,,26,10,10,11,12,,,,,,,,,,39,,10,,,,20,,,,,,,,,,,,,
Tennessee,2012,US Senate,Humphreys,2300,3786,,,,,,,,,62,37,36,30,24,,,,,,,,,,165,,0,,,,53,,,,,,,,,,,,,
Tennessee,2012,US Senate,Jackson,1127,2282,,,,,,,,,69,19,20,13,16,,,,,,,,,,40,,0,,,,38,,,,,,,,,,,,,
Tennessee,2012,US Senate,Jefferson,2991,12811,,,,,,,,,204,61,55,61,50,,,,,,,,,,145,,0,,,,157,,,,,,,,,,,,,
Tennessee,2012,US Senate,Johnson,1009,4456,,,,,,,,,84,14,37,10,20,,,,,,,,,,47,,0,,,,56,,,,,,,,,,,,,
Tennessee,2012,US Senate,Knox,38459,114940,,,,,,,,,5844,638,389,401,381,,,,,,,,,,1738,,48,,,,1632,,,,,,,,,,,,,
Tennessee,2012,US Senate,Lake,762,1062,,,,,,,,,14,10,12,16,10,,,,,,,,,,16,,0,,,,10,,,,,,,,,,,,,
Tennessee,2012,US Senate,Lauderdale,2869,4671,,,,,,,,,51,46,31,25,68,,,,,,,,,,63,,0,,,,35,,,,,,,,,,,,,
Tennessee,2012,US Senate,Lawrence,3120,9867,,,,,,,,,111,32,53,28,37,,,,,,,,,,102,,0,,,,83,,,,,,,,,,,,,
Tennessee,2012,US Senate,Lewis,1124,3036,,,,,,,,,86,14,22,15,19,,,,,,,,,,64,,0,,,,58,,,,,,,,,,,,,
Tennessee,2012,US Senate,Lincoln,2816,9155,,,,,,,,,120,40,41,60,41,,,,,,,,,,92,,7,,,,117,,,,,,,,,,,,,
Tennessee,2012,US Senate,Loudon,3274,17015,,,,,,,,,328,57,65,55,63,,,,,,,,,,226,,21,,,,144,,,,,,,,,,,,,
Tennessee,2012,US Senate,Macon,1050,4854,,,,,,,,,106,94,65,37,45,,,,,,,,,,155,,2,,,,123,,,,,,,,,,,,,
Tennessee,2012,US Senate,Madison,14439,22629,,,,,,,,,51,21,25,26,24,,,,,,,,,,56,,0,,,,80,,,,,,,,,,,,,
Tennessee,2012,US Senate,Marion,2995,6608,,,,,,,,,68,26,25,24,20,,,,,,,,,,52,,1,,,,51,,,,,,,,,,,,,
Tennessee,2012,US Senate,Marshall,2856,6696,,,,,,,,,243,142,103,112,99,,,,,,,,,,306,,14,,,,189,,,,,,,,,,,,,
Tennessee,2012,US Senate,Maury,10243,19992,,,,,,,,,65,50,40,30,32,,,,,,,,,,57,,0,,,,46,,,,,,,,,,,,,
Tennessee,2012,US Senate,McMinn,3139,13422,,,,,,,,,122,47,27,42,35,,,,,,,,,,98,,2,,,,118,,,,,,,,,,,,,
Tennessee,2012,US Senate,McNairy,2409,6812,,,,,,,,,335,101,91,133,91,,,,,,,,,,620,,20,,,,263,,,,,,,,,,,,,
Tennessee,2012,US Senate,Meigs,799,2799,,,,,,,,,24,19,4,13,5,,,,,,,,,,19,,0,,,,23,,,,,,,,,,,,,
Tennessee,2012,US Senate,Monroe,3186,11845,,,,,,,,,141,41,49,28,99,,,,,,,,,,127,,231,,,,134,,,,,,,,,,,,,
Tennessee,2012,US Senate,Montgomery,17893,30923,,,,,,,,,795,191,215,208,226,,,,,,,,,,505,,13,,,,465,,,,,,,,,,,,,
Tennessee,2012,US Senate,Moore,544,2036,,,,,,,,,21,7,10,7,7,,,,,,,,,,15,,0,,,,30,,,,,,,,,,,,,
Tennessee,2012,US Senate,Morgan,1253,4626,,,,,,,,,60,23,28,18,17,,,,,,,,,,55,,0,,,,59,,,,,,,,,,,,,
Tennessee,2012,US Senate,Obion,3100,7710,,,,,,,,,81,34,50,69,36,,,,,,,,,,347,,5,,,,82,,,,,,,,,,,,,
Tennessee,2012,US Senate,Overton,1797,4372,,,,,,,,,71,21,35,22,21,,,,,,,,,,45,,0,,,,66,,,,,,,,,,,,,
Tennessee,2012,US Senate,Perry,655,1529,,,,,,,,,23,15,10,5,6,,,,,,,,,,23,,0,,,,33,,,,,,,,,,,,,
Tennessee,2012,US Senate,Pickett,492,1740,,,,,,,,,29,6,6,7,8,,,,,,,,,,14,,0,,,,6,,,,,,,,,,,,,
Tennessee,2012,US Senate,Polk,1513,4143,,,,,,,,,48,32,13,20,15,,,,,,,,,,39,,0,,,,42,,,,,,,,,,,,,
Tennessee,2012,US Senate,Putnam,5406,16703,,,,,,,,,500,87,92,63,79,,,,,,,,,,296,,10,,,,250,,,,,,,,,,,,,
Tennessee,2012,US Senate,Rhea,1705,7989,,,,,,,,,70,31,27,29,21,,,,,,,,,,54,,1,,,,87,,,,,,,,,,,,,
Tennessee,2012,US Senate,Roane,4218,15075,,,,,,,,,292,71,66,57,56,,,,,,,,,,193,,8,,,,156,,,,,,,,,,,,,
Tennessee,2012,US Senate,Robertson,5584,17722,,,,,,,,,293,102,89,94,74,,,,,,,,,,202,,0,,,,256,,,,,,,,,,,,,
Tennessee,2012,US Senate,Rutherford,27731,61962,,,,,,,,,1794,367,279,318,274,,,,,,,,,,885,,14,,,,973,,,,,,,,,,,,,
Tennessee,2012,US Senate,Scott,974,4768,,,,,,,,,34,18,19,23,24,,,,,,,,,,39,,0,,,,43,,,,,,,,,,,,,
Tennessee,2012,US Senate,Sequatchie,963,3652,,,,,,,,,43,19,18,24,17,,,,,,,,,,23,,2,,,,32,,,,,,,,,,,,,
Tennessee,2012,US Senate,Sevier,5296,26266,,,,,,,,,443,92,87,90,75,,,,,,,,,,220,,0,,,,346,,,,,,,,,,,,,
Tennessee,2012,US Senate,Shelby,181253,152612,,,,,,,,,4046,1127,1929,959,1010,,,,,,,,,,2782,,114,,,,1809,,,,,,,,,,,,,
Tennessee,2012,US Senate,Smith,1717,4403,,,,,,,,,73,12,28,22,12,,,,,,,,,,57,,0,,,,66,,,,,,,,,,,,,
Tennessee,2012,US Senate,Stewart,1556,3011,,,,,,,,,63,15,20,17,11,,,,,,,,,,59,,0,,,,49,,,,,,,,,,,,,
Tennessee,2012,US Senate,Sullivan,11725,43329,,,,,,,,,608,117,223,99,136,,,,,,,,,,434,,2,,,,576,,,,,,,,,,,,,
Tennessee,2012,US Senate,Sumner,12616,46321,,,,,,,,,856,176,194,213,178,,,,,,,,,,515,,15,,,,499,,,,,,,,,,,,,
Tennessee,2012,US Senate,Tipton,5264,16480,,,,,,,,,148,124,64,82,67,,,,,,,,,,146,,0,,,,155,,,,,,,,,,,,,
Tennessee,2012,US Senate,Trousdale,798,1615,,,,,,,,,26,7,8,12,9,,,,,,,,,,19,,1,,,,37,,,,,,,,,,,,,
Tennessee,2012,US Senate,Unicoi,1247,4939,,,,,,,,,91,22,24,34,25,,,,,,,,,,53,,0,,,,71,,,,,,,,,,,,,
Tennessee,2012,US Senate,Union,989,4093,,,,,,,,,50,20,23,10,22,,,,,,,,,,42,,1,,,,45,,,,,,,,,,,,,
Tennessee,2012,US Senate,Van Buren,624,1321,,,,,,,,,16,11,5,8,5,,,,,,,,,,14,,0,,,,12,,,,,,,,,,,,,
Tennessee,2012,US Senate,Warren,3210,7905,,,,,,,,,142,59,51,57,47,,,,,,,,,,82,,0,,,,137,,,,,,,,,,,,,
Tennessee,2012,US Senate,Washington,9869,32637,,,,,,,,,878,114,135,147,126,,,,,,,,,,366,,3,,,,446,,,,,,,,,,,,,
Tennessee,2012,US Senate,Wayne,872,3891,,,,,,,,,40,16,19,12,15,,,,,,,,,,37,,2,,,,30,,,,,,,,,,,,,
Tennessee,2012,US Senate,Weakley,3276,8011,,,,,,,,,100,41,28,71,37,,,,,,,,,,201,,5,,,,81,,,,,,,,,,,,,
Tennessee,2012,US Senate,White,2113,6039,,,,,,,,,98,32,42,57,38,,,,,,,,,,107,,1,,,,95,,,,,,,,,,,,,
Tennessee,2012,US Senate,Williamson,16789,72402,,,,,,,,,1632,203,185,235,195,,,,,,,,,,1209,,110,,,,801,,,,,,,,,,,,,
Tennessee,2012,US Senate,Wilson,10497,36993,,,,,,,,,749,136,131,176,121,,,,,,,,,,450,,19,,,,512,,,,,,,,,,,,,
