State,Year,Office,County,D#,R#,Prog.#,S#,AI#,L#,G#,I1#,I2#,I3#,I4#,I5#,NL#,Ref.#,W/I1#,W/2#,W/3#,D1#,D2#,D3#,D4#,D5#,I#,Ind.#,C#,O#,Others
Mississippi,1980,President,Copiah,5517,4461,,,,,,76,45,21,20,,,,,,,,,,,,,,,,
Mississippi,1980,President,Covington,2956,3471,,,,,,39,28,20,17,,,,,,,,,,,,,,,,
Mississippi,1980,President,DeSoto,6344,9655,,,,,,237,103,41,39,,,,,,,,,,,,,,,,
Mississippi,1980,President,Forrest,8274,12656,,,,,,275,95,17,10,,,,,,,,,,,,,,,,
Mississippi,1980,President,Franklin,2040,2026,,,,,,23,9,4,7,,,,,,,,,,,,,,,,
Mississippi,1980,President,George,2757,3052,,,,,,64,31,8,20,,,,,,,,,,,,,,,,
Mississippi,1980,President,Greene,1740,1772,,,,,,23,5,1,0,,,,,,,,,,,,,,,,
Mississippi,1980,President,Grenada,4182,3993,,,,,,59,38,14,14,,,,,,,,,,,,,,,,
Mississippi,1980,President,Hancock,3544,5088,,,,,,159,91,15,18,,,,,,,,,,,,,,,,
Mississippi,1980,President,Harrison,16318,25175,,,,,,822,371,81,121,,,,,,,,,,,,,,,,
Mississippi,1980,President,Hinds,39369,48135,,,,,,1414,623,294,239,,,,,,,,,,,,,,,,
Mississippi,1980,President,Holmes,5463,2693,,,,,,57,54,39,30,,,,,,,,,,,,,,,,
Mississippi,1980,President,Humphreys,2970,1841,,,,,,68,74,37,30,,,,,,,,,,,,,,,,
Mississippi,1980,President,Issaquena,598,349,,,,,,5,6,5,5,,,,,,,,,,,,,,,,
Mississippi,1980,President,Itawamba,4852,2906,,,,,,57,26,7,5,,,,,,,,,,,,,,,,
Mississippi,1980,President,Jackson,12226,22498,,,,,,653,354,100,127,,,,,,,,,,,,,,,,
Mississippi,1980,President,Jasper,3813,2781,,,,,,34,23,14,8,,,,,,,,,,,,,,,,
Mississippi,1980,President,Jefferson,2871,751,,,,,,41,28,15,18,,,,,,,,,,,,,,,,
Mississippi,1980,President,Jefferson Davis,3831,2280,,,,,,24,26,19,7,,,,,,,,,,,,,,,,
Mississippi,1980,President,Jones,11117,12900,,,,,,155,60,24,33,,,,,,,,,,,,,,,,
Mississippi,1980,President,Kemper,2601,1822,,,,,,12,4,0,0,,,,,,,,,,,,,,,,
Mississippi,1980,President,Lafayette,4887,4366,,,,,,243,42,19,14,,,,,,,,,,,,,,,,
Mississippi,1980,President,Lamar,3005,5395,,,,,,84,39,13,10,,,,,,,,,,,,,,,,
Mississippi,1980,President,Lauderdale,9918,14727,,,,,,784,438,71,181,,,,,,,,,,,,,,,,
Mississippi,1980,President,Lawrence,2692,2781,,,,,,49,22,5,11,,,,,,,,,,,,,,,,
Mississippi,1980,President,Leake,4033,3624,,,,,,40,14,15,12,,,,,,,,,,,,,,,,
Mississippi,1980,President,Lee,10047,8326,,,,,,321,100,37,58,,,,,,,,,,,,,,,,
Mississippi,1980,President,Leflore,7498,5798,,,,,,166,83,71,59,,,,,,,,,,,,,,,,
Mississippi,1980,President,Lincoln,5213,7286,,,,,,75,19,7,10,,,,,,,,,,,,,,,,
Mississippi,1980,President,Lowndes,6187,9973,,,,,,140,45,7,3,,,,,,,,,,,,,,,,
Mississippi,1980,President,Madison,7621,6024,,,,,,276,61,16,41,,,,,,,,,,,,,,,,
Mississippi,1980,President,Marion,5366,5218,,,,,,62,36,12,13,,,,,,,,,,,,,,,,
Mississippi,1980,President,Marshall,7153,3455,,,,,,121,63,32,24,,,,,,,,,,,,,,,,
Mississippi,1980,President,Monroe,6998,4793,,,,,,177,143,55,73,,,,,,,,,,,,,,,,
Mississippi,1980,President,Montgomery,2730,2479,,,,,,42,28,20,27,,,,,,,,,,,,,,,,
Mississippi,1980,President,Neshoba,3872,5165,,,,,,72,19,12,9,,,,,,,,,,,,,,,,
Mississippi,1980,President,Newton,3455,4317,,,,,,86,33,36,14,,,,,,,,,,,,,,,,
Mississippi,1980,President,Noxubee,3434,1970,,,,,,47,41,41,22,,,,,,,,,,,,,,,,
Mississippi,1980,President,Oktibbeha,6039,6300,,,,,,258,54,15,9,,,,,,,,,,,,,,,,
Mississippi,1980,President,Panola,6179,4219,,,,,,149,90,47,44,,,,,,,,,,,,,,,,
Mississippi,1980,President,Pearl River,5028,6822,,,,,,161,77,25,28,,,,,,,,,,,,,,,,
Mississippi,1980,President,Perry,1957,2255,,,,,,25,14,8,4,,,,,,,,,,,,,,,,
Mississippi,1980,President,Pike,6694,6661,,,,,,129,115,57,60,,,,,,,,,,,,,,,,
Mississippi,1980,President,Pontotoc,4499,3198,,,,,,58,33,7,7,,,,,,,,,,,,,,,,
Mississippi,1980,President,Prentiss,4832,3264,,,,,,40,29,5,8,,,,,,,,,,,,,,,,
Mississippi,1980,President,Quitman,2926,1691,,,,,,83,34,32,44,,,,,,,,,,,,,,,,
Mississippi,1980,President,Rankin,8047,16650,,,,,,296,81,29,29,,,,,,,,,,,,,,,,
Mississippi,1980,President,Scott,4043,4645,,,,,,72,32,16,24,,,,,,,,,,,,,,,,
Mississippi,1980,President,Sharkey,1957,996,,,,,,28,21,11,8,,,,,,,,,,,,,,,,
Mississippi,1980,President,Simpson,4015,5190,,,,,,70,23,29,7,,,,,,,,,,,,,,,,
Mississippi,1980,President,Smith,2474,3772,,,,,,46,27,8,13,,,,,,,,,,,,,,,,
Mississippi,1980,President,Stone,1821,1888,,,,,,53,50,15,10,,,,,,,,,,,,,,,,
Mississippi,1980,President,Sunflower,5035,3728,,,,,,82,40,26,16,,,,,,,,,,,,,,,,
Mississippi,1980,President,Tallahatchie,3467,2183,,,,,,45,24,37,20,,,,,,,,,,,,,,,,
Mississippi,1980,President,Tate,3892,3343,,,,,,80,28,16,7,,,,,,,,,,,,,,,,
Mississippi,1980,President,Tippah,3878,3338,,,,,,116,53,23,15,,,,,,,,,,,,,,,,
Mississippi,1980,President,Tishomingo,4595,2489,,,,,,79,29,9,20,,,,,,,,,,,,,,,,
Mississippi,1980,President,Tunica,2198,954,,,,,,24,14,8,7,,,,,,,,,,,,,,,,
Mississippi,1980,President,Union,5001,3545,,,,,,94,46,19,10,,,,,,,,,,,,,,,,
Mississippi,1980,President,Walthall,2960,2703,,,,,,34,35,12,18,,,,,,,,,,,,,,,,
Mississippi,1980,President,Warren,7489,10151,,,,,,274,82,77,55,,,,,,,,,,,,,,,,
Mississippi,1980,President,Washington,10722,8978,,,,,,186,89,89,53,,,,,,,,,,,,,,,,
Mississippi,1980,President,Wayne,3494,3844,,,,,,26,17,2,0,,,,,,,,,,,,,,,,
Mississippi,1980,President,Webster,2178,2386,,,,,,75,39,19,15,,,,,,,,,,,,,,,,
Mississippi,1980,President,Wilkinson,2981,1442,,,,,,25,22,14,16,,,,,,,,,,,,,,,,
Mississippi,1980,President,Winston,4416,3998,,,,,,65,29,19,18,,,,,,,,,,,,,,,,
Mississippi,1980,President,Yalobusha,3432,2224,,,,,,78,25,12,12,,,,,,,,,,,,,,,,
Mississippi,1980,President,Yazoo,5468,4819,,,,,,99,49,30,33,,,,,,,,,,,,,,,,
Mississippi,1984,President,Adams,7849,9440,,,,38,,8,5,14,18,6,,,,,,,,,,,,,,,
Mississippi,1984,President,Alcorn,4862,7203,,,,156,,7,12,23,7,9,,,,,,,,,,,,,,,
Mississippi,1984,President,Amite,2569,3463,,,,1,,1,1,5,6,4,,,,,,,,,,,,,,,
Mississippi,1984,President,Attala,3327,4870,,,,5,,5,2,3,3,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Benton,1715,1737,,,,3,,1,3,5,1,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Bolivar,8769,6939,,,,35,,16,16,17,16,16,,,,,,,,,,,,,,,
Mississippi,1984,President,Calhoun,1749,3579,,,,1,,0,0,7,1,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Carroll,1462,2823,,,,5,,1,2,2,0,2,,,,,,,,,,,,,,,
Mississippi,1984,President,Chickasaw,2329,3605,,,,3,,4,5,6,3,2,,,,,,,,,,,,,,,
Mississippi,1984,President,Choctaw,1166,2491,,,,1,,0,3,2,0,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Claiborne,3179,1294,,,,5,,0,2,0,3,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Clarke,2262,4551,,,,5,,2,2,10,0,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Clay,4046,4112,,,,10,,5,6,3,2,3,,,,,,,,,,,,,,,
Mississippi,1984,President,Coahoma,6839,5759,,,,10,,157,14,15,9,7,,,,,,,,,,,,,,,
Mississippi,1984,President,Copiah,4591,5806,,,,7,,2,2,6,1,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Covington,2219,4165,,,,3,,0,3,11,9,3,,,,,,,,,,,,,,,
Mississippi,1984,President,DeSoto,4369,12576,,,,22,,13,4,18,20,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Forrest,6786,15719,,,,42,,5,1,15,8,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Franklin,1494,2564,,,,9,,4,4,3,1,0,,,,,,,,,,,,,,,
Mississippi,1984,President,George,1655,4346,,,,10,,2,3,7,4,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Greene,1297,2744,,,,5,,4,6,5,1,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Grenada,3325,5181,,,,5,,1,1,4,4,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Hancock,2630,7662,,,,12,,9,6,18,7,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Harrison,12495,33995,,,,73,,23,14,44,28,5,,,,,,,,,,,,,,,
Mississippi,1984,President,Hinds,42373,56953,,,,286,,55,583,70,61,87,,,,,,,,,,,,,,,
Mississippi,1984,President,Holmes,5641,3102,,,,5,,1,1,1,2,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Humphreys,2596,2309,,,,4,,0,4,1,0,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Issaquena,501,512,,,,5,,6,1,5,3,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Itawamba,2674,4587,,,,3,,4,1,11,2,3,,,,,,,,,,,,,,,
Mississippi,1984,President,Jackson,8821,29585,,,,46,,15,8,37,14,3,,,,,,,,,,,,,,,
Mississippi,1984,President,Jasper,3104,3727,,,,19,,12,7,13,14,6,,,,,,,,,,,,,,,
Mississippi,1984,President,Jefferson,3049,856,,,,4,,1,1,1,0,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Jefferson Davis,2644,2884,,,,10,,3,8,8,5,4,,,,,,,,,,,,,,,
Mississippi,1984,President,Jones,7298,17586,,,,15,,13,1,34,7,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Kemper,2089,2354,,,,2,,3,3,3,2,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Lafayette,3646,6006,,,,10,,1,2,9,5,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Lamar,1964,7929,,,,18,,3,1,7,7,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Lauderdale,7534,18807,,,,456,,383,19,35,9,14,,,,,,,,,,,,,,,
Mississippi,1984,President,Lawrence,2274,3970,,,,2,,0,2,3,2,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Leake,2845,4663,,,,1,,3,1,2,1,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Lee,6208,13312,,,,141,,17,17,14,18,3,,,,,,,,,,,,,,,
Mississippi,1984,President,Leflore,7443,7550,,,,126,,25,18,26,16,8,,,,,,,,,,,,,,,
Mississippi,1984,President,Lincoln,4458,8898,,,,8,,1,3,7,5,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Lowndes,6078,12049,,,,19,,4,7,12,5,3,,,,,,,,,,,,,,,
Mississippi,1984,President,Madison,8002,9298,,,,52,,32,20,20,21,18,,,,,,,,,,,,,,,
Mississippi,1984,President,Marion,3757,7355,,,,2,,1,3,4,2,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Marshall,5845,4389,,,,6,,4,5,14,3,12,,,,,,,,,,,,,,,
Mississippi,1984,President,Monroe,4437,7387,,,,10,,5,1,13,7,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Montgomery,1881,3093,,,,6,,0,1,2,0,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Neshoba,2630,6715,,,,8,,2,2,3,3,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Newton,2127,5911,,,,6,,1,2,9,10,6,,,,,,,,,,,,,,,
Mississippi,1984,President,Noxubee,2928,2123,,,,19,,17,12,13,28,9,,,,,,,,,,,,,,,
Mississippi,1984,President,Oktibbeha,5097,7574,,,,10,,1,7,3,4,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Panola,5465,5850,,,,13,,8,16,12,6,5,,,,,,,,,,,,,,,
Mississippi,1984,President,Pearl River,3085,9978,,,,17,,6,1,14,10,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Perry,1415,3098,,,,90,,20,27,67,13,14,,,,,,,,,,,,,,,
Mississippi,1984,President,Pike,6137,8254,,,,2,,1,0,8,4,5,,,,,,,,,,,,,,,
Mississippi,1984,President,Pontotoc,2434,5182,,,,4,,2,4,7,8,2,,,,,,,,,,,,,,,
Mississippi,1984,President,Prentiss,2897,4821,,,,3,,1,0,10,0,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Quitman,2343,2198,,,,0,,3,0,3,1,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Rankin,5874,22393,,,,21,,0,0,14,6,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Scott,3274,5763,,,,4,,1,2,7,2,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Sharkey,1723,1487,,,,73,,56,19,24,13,3,,,,,,,,,,,,,,,
Mississippi,1984,President,Simpson,2894,5983,,,,16,,5,1,9,14,2,,,,,,,,,,,,,,,
Mississippi,1984,President,Smith,1573,5116,,,,8,,4,1,3,4,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Stone,1185,2980,,,,11,,2,0,11,3,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Sunflower,4913,5178,,,,7,,1,3,7,2,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Tallahatchie,2725,2901,,,,2,,4,3,7,2,2,,,,,,,,,,,,,,,
Mississippi,1984,President,Tate,2846,4677,,,,7,,2,5,10,9,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Tippah,2566,4706,,,,8,,3,1,16,1,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Tishomingo,2879,3527,,,,5,,3,1,7,2,4,,,,,,,,,,,,,,,
Mississippi,1984,President,Tunica,1621,1109,,,,19,,7,7,9,26,6,,,,,,,,,,,,,,,
Mississippi,1984,President,Union,2766,5837,,,,7,,1,0,4,2,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Walthall,2219,3305,,,,4,,3,4,2,4,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Warren,8054,12959,,,,72,,44,37,39,31,12,,,,,,,,,,,,,,,
Mississippi,1984,President,Washington,10617,12454,,,,113,,84,23,42,35,46,,,,,,,,,,,,,,,
Mississippi,1984,President,Wayne,2818,5000,,,,2,,1,1,11,1,2,,,,,,,,,,,,,,,
Mississippi,1984,President,Webster,1397,3390,,,,4,,0,0,2,1,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Wilkinson,2627,1722,,,,16,,3,10,6,0,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Winston,3543,5192,,,,2,,2,1,6,0,0,,,,,,,,,,,,,,,
Mississippi,1984,President,Yalobusha,2337,2934,,,,5,,2,2,1,3,1,,,,,,,,,,,,,,,
Mississippi,1984,President,Yazoo,5037,6275,,,,36,,17,5,20,18,4,,,,,,,,,,,,,,,
Mississippi,1988,President,Adams,7732,8116,,,,25,,96,25,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Alcorn,5335,6641,,,,73,,38,15,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Amite,2834,3333,,,,5,,14,0,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Attala,2997,4524,,,,7,,21,7,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Benton,1718,1565,,,,3,,20,3,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Bolivar,7606,6105,,,,204,,101,69,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Calhoun,2086,3375,,,,11,,7,4,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Carroll,1560,2628,,,,11,,1,4,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Chickasaw,2713,3390,,,,1,,15,6,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Choctaw,1335,2297,,,,2,,10,3,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Claiborne,3083,1233,,,,6,,12,15,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Clarke,2576,4522,,,,0,,0,0,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Clay,3849,3645,,,,10,,39,10,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Coahoma,6139,4939,,,,76,,86,38,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Copiah,4175,5100,,,,23,,28,8,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Covington,2591,4005,,,,7,,24,6,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,DeSoto,5449,14681,,,,43,,57,20,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Forrest,6953,14249,,,,38,,52,26,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Franklin,1563,2376,,,,6,,14,3,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,George,2435,4545,,,,253,,328,221,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Greene,1637,2837,,,,187,,195,114,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Grenada,3683,5352,,,,9,,4,8,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Hancock,3760,7763,,,,31,,104,29,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Harrison,14439,32892,,,,162,,191,70,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Hinds,41058,52749,,,,315,,593,291,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Holmes,5350,2737,,,,8,,18,13,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Humphreys,2644,2018,,,,11,,12,10,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Issaquena,511,424,,,,11,,17,10,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Itawamba,3143,4535,,,,6,,7,2,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Jackson,10328,29830,,,,76,,85,45,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Jasper,3184,3368,,,,5,,8,7,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Jefferson,2693,702,,,,1,,1,4,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Jefferson Davis,2948,2745,,,,6,,20,9,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Jones,7383,16764,,,,27,,65,33,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Kemper,2069,2128,,,,12,,16,10,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Lafayette,3967,5841,,,,17,,18,9,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Lamar,2535,9145,,,,13,,42,11,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Lauderdale,7967,18302,,,,138,,77,45,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Lawrence,2517,3682,,,,6,,12,6,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Leake,2787,4168,,,,3,,2,3,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Lee,6604,13767,,,,261,,56,40,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Leflore,5830,6409,,,,147,,129,64,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Lincoln,4534,8710,,,,5,,42,6,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Lowndes,5993,11258,,,,27,,29,24,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Madison,8242,11399,,,,41,,99,44,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Marion,4240,7019,,,,17,,50,18,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Marshall,6982,4668,,,,32,,47,22,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Monroe,4669,6447,,,,14,,33,10,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Montgomery,1893,2504,,,,4,,6,2,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Neshoba,2942,6363,,,,17,,19,6,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Newton,2332,5658,,,,5,,6,2,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Noxubee,2722,1870,,,,12,,17,10,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Oktibbeha,5100,7126,,,,22,,19,22,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Panola,5222,5382,,,,17,,28,16,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Pearl River,3939,10220,,,,33,,124,17,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Perry,1326,2983,,,,6,,27,5,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Pike,6531,7637,,,,18,,43,10,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Pontotoc,2772,4939,,,,11,,17,1,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Prentiss,3429,4348,,,,45,,43,27,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Quitman,2497,1832,,,,4,,10,8,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Rankin,6201,22937,,,,39,,46,31,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Scott,2939,5522,,,,6,,15,6,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Sharkey,1609,1277,,,,27,,35,22,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Simpson,3016,6151,,,,26,,25,5,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Smith,1660,4573,,,,13,,36,3,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Stone,1452,3007,,,,13,,26,1,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Sunflower,4898,4362,,,,12,,14,3,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Tallahatchie,2881,2633,,,,15,,15,3,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Tate,2872,4553,,,,9,,10,5,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Tippah,2958,4593,,,,15,,20,17,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Tishomingo,3378,3646,,,,12,,14,2,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Tunica,1510,896,,,,3,,18,3,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Union,3044,5511,,,,12,,15,9,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Walthall,2354,3103,,,,11,,29,5,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Warren,7437,12507,,,,68,,79,79,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Washington,10222,10229,,,,87,,84,65,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Wayne,2889,4496,,,,12,,12,5,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Webster,1550,3061,,,,5,,14,2,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Wilkinson,2678,1528,,,,9,,6,2,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Winston,3851,5317,,,,28,,15,18,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Yalobusha,2402,2660,,,,7,,19,5,,,,,,,,,,,,,,,,,,
Mississippi,1988,President,Yazoo,4989,5538,,,,314,,391,298,,,,,,,,,,,,,,,,,,
Mississippi,1992,President,Adams,8255,5831,,,2,10,,1753,8,5,13,,,,,,,,,,,,,,,,
Mississippi,1992,President,Alcorn,6373,6249,,,27,115,,1349,9,3,11,,,,,,,,,,,,,,,,
Mississippi,1992,President,Amite,2608,2561,,,2,4,,498,1,2,5,,,,,,,,,,,,,,,,
Mississippi,1992,President,Attala,3015,3520,,,4,6,,529,4,6,3,,,,,,,,,,,,,,,,
Mississippi,1992,President,Benton,2402,1253,,,0,3,,293,1,2,1,,,,,,,,,,,,,,,,
Mississippi,1992,President,Bolivar,8801,4752,,,17,27,,593,15,12,9,,,,,,,,,,,,,,,,
Mississippi,1992,President,Calhoun,2462,3191,,,3,8,,607,2,0,0,,,,,,,,,,,,,,,,
Mississippi,1992,President,Carroll,1182,1695,,,3,3,,200,0,1,0,,,,,,,,,,,,,,,,
Mississippi,1992,President,Chickasaw,3220,3150,,,2,1,,629,1,3,1,,,,,,,,,,,,,,,,
Mississippi,1992,President,Choctaw,1435,2026,,,2,6,,298,1,0,0,,,,,,,,,,,,,,,,
Mississippi,1992,President,Claiborne,3302,935,,,5,2,,161,5,1,1,,,,,,,,,,,,,,,,
Mississippi,1992,President,Clarke,2259,4207,,,7,5,,450,2,3,1,,,,,,,,,,,,,,,,
Mississippi,1992,President,Clay,4620,3297,,,8,6,,626,3,2,1,,,,,,,,,,,,,,,,
Mississippi,1992,President,Coahoma,6409,4120,,,11,94,,518,13,2,13,,,,,,,,,,,,,,,,
Mississippi,1992,President,Copiah,4397,4600,,,12,17,,409,8,3,3,,,,,,,,,,,,,,,,
Mississippi,1992,President,Covington,2775,3525,,,31,5,,654,0,2,4,,,,,,,,,,,,,,,,
Mississippi,1992,President,DeSoto,8833,16104,,,17,18,,2569,15,4,15,,,,,,,,,,,,,,,,
Mississippi,1992,President,Forrest,8333,12432,,,18,31,,1909,20,5,5,,,,,,,,,,,,,,,,
Mississippi,1992,President,Franklin,1587,1942,,,2,2,,393,4,5,3,,,,,,,,,,,,,,,,
Mississippi,1992,President,George,2650,4141,,,725,124,,1335,236,182,116,,,,,,,,,,,,,,,,
Mississippi,1992,President,Greene,1664,2406,,,1,0,,559,0,2,4,,,,,,,,,,,,,,,,
Mississippi,1992,President,Grenada,4203,4721,,,14,15,,609,3,2,1,,,,,,,,,,,,,,,,
Mississippi,1992,President,Hancock,4651,6422,,,7,33,,2302,14,5,6,,,,,,,,,,,,,,,,
Mississippi,1992,President,Harrison,15268,25049,,,45,125,,6855,29,25,11,,,,,,,,,,,,,,,,
Mississippi,1992,President,Hinds,43434,45031,,,107,174,,5341,1806,81,50,,,,,,,,,,,,,,,,
Mississippi,1992,President,Holmes,4092,1694,,,4,11,,203,4,4,2,,,,,,,,,,,,,,,,
Mississippi,1992,President,Humphreys,2696,1721,,,0,2,,258,0,4,2,,,,,,,,,,,,,,,,
Mississippi,1992,President,Issaquena,550,298,,,2,8,,79,3,47,3,,,,,,,,,,,,,,,,
Mississippi,1992,President,Itawamba,3635,4142,,,10,3,,918,2,0,3,,,,,,,,,,,,,,,,
Mississippi,1992,President,Jackson,13017,25321,,,10,32,,6484,31,19,16,,,,,,,,,,,,,,,,
Mississippi,1992,President,Jasper,3059,2789,,,3,5,,568,3,1,0,,,,,,,,,,,,,,,,
Mississippi,1992,President,Jefferson,2796,562,,,1,0,,156,3,1,3,,,,,,,,,,,,,,,,
Mississippi,1992,President,Jefferson Davis,2991,2228,,,15,11,,382,3,3,0,,,,,,,,,,,,,,,,
Mississippi,1992,President,Jones,8035,13824,,,12,12,,2523,8,6,10,,,,,,,,,,,,,,,,
Mississippi,1992,President,Kemper,2243,1830,,,1,3,,278,2,2,2,,,,,,,,,,,,,,,,
Mississippi,1992,President,Lafayette,5224,5251,,,22,30,,861,2,3,4,,,,,,,,,,,,,,,,
