State,Year,Office,County,D#,R#,Prog.#,S#,Proh.#,SL#,SW#,Am.#,B&T#,TX Reg.#,I#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,C#,W/I#,LRU#,I1#,I2#,Year / Office
Texas,1966,US Senate,Schleicher,267,307,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
Texas,1966,US Senate,Scurry,1098,1332,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Texas,1966,US Senate,Shackelford,358,440,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
Texas,1966,US Senate,Shelby,1452,1110,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Texas,1966,US Senate,Sherman,320,568,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
Texas,1966,US Senate,Smith,5034,9662,,,,,,,,,,,,,,,,,,,,,,,46,,,,,
Texas,1966,US Senate,Somervell,220,142,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Texas,1966,US Senate,Starr,2835,803,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
Texas,1966,US Senate,Stephens,621,968,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Texas,1966,US Senate,Sterling,81,111,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
Texas,1966,US Senate,Stonewall,301,210,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
Texas,1966,US Senate,Sutton,235,295,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Texas,1966,US Senate,Swisher,1127,789,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
Texas,1966,US Senate,Tarrant,29251,47147,,,,,,,,,,,,,,,,,,,,,,,233,,,,,
Texas,1966,US Senate,Taylor,5041,7978,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Texas,1966,US Senate,Terrell,159,234,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Texas,1966,US Senate,Terry,1091,1451,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Texas,1966,US Senate,Throckmorton,429,218,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Texas,1966,US Senate,Titus,1096,1251,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
Texas,1966,US Senate,Tom Green,3295,6016,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
Texas,1966,US Senate,Travis,15576,25151,,,,,,,,,,,,,,,,,,,,,,,76,,,,,
Texas,1966,US Senate,Trinity,632,523,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
Texas,1966,US Senate,Tyler,662,1024,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Texas,1966,US Senate,Upshur,1504,1554,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
Texas,1966,US Senate,Upton,420,605,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
Texas,1966,US Senate,Uvalde,567,1439,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Texas,1966,US Senate,Val Verde,993,1045,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Texas,1966,US Senate,Van Zandt,1578,1223,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Texas,1966,US Senate,Victoria,3081,4099,,,,,,,,,,,,,,,,,,,,,,,15,,,,,
Texas,1966,US Senate,Walker,1108,1397,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Texas,1966,US Senate,Waller,1489,955,,,,,,,,,,,,,,,,,,,,,,,8,,,,,
Texas,1966,US Senate,Ward,1261,1595,,,,,,,,,,,,,,,,,,,,,,,9,,,,,
Texas,1966,US Senate,Washington,1072,1401,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
Texas,1966,US Senate,Webb,5751,1463,,,,,,,,,,,,,,,,,,,,,,,10,,,,,
Texas,1966,US Senate,Wharton,2228,2675,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
Texas,1966,US Senate,Wheeler,898,941,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Texas,1966,US Senate,Wichita,9230,11019,,,,,,,,,,,,,,,,,,,,,,,31,,,,,
Texas,1966,US Senate,Wilbarger,1287,1383,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Texas,1966,US Senate,Willacy,856,956,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
Texas,1966,US Senate,Williamson,2972,2632,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
Texas,1966,US Senate,Wilson,1212,734,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Texas,1966,US Senate,Winkler,875,1239,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
Texas,1966,US Senate,Wise,1226,1120,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
Texas,1966,US Senate,Wood,1373,1433,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Texas,1966,US Senate,Yoakum,561,869,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Texas,1966,US Senate,Young,1688,1520,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Texas,1966,US Senate,Zapata,821,88,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Texas,1966,US Senate,Zavala,755,650,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
Texas,1988,US Senate,Anderson,8506,5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Andrews,2034,2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Angelina,15044,8153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Aransas,3340,2780,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Archer,2042,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Armstrong,474,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Atascosa,5978,3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Austin,3758,3174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Bailey,1186,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Bandera,1996,2483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Bastrop,10067,3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Baylor,1327,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Bee,5811,3282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Bell,23442,20841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Bexar,211845,139956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Blanco,1516,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Borden,229,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Bosque,3369,2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Bowie,17490,9318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Brazoria,32467,23914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Brazos,25490,17774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Brewster,2088,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Briscoe,724,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Brooks,3115,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Brown,6783,4764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Burleson,3844,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Burnet,5794,3323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Caldwell,5612,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Calhoun,4276,2187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Callahan,2729,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Cameron,33574,17304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Camp,2769,1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Carson,1563,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Cass,7660,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Castro,1838,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Chambers,4310,2379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Cherokee,7839,4755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Childress,1205,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Clay,2543,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Cochran,894,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Coke,971,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Coleman,2633,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Collin,39508,50602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Collingsworth,1021,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Colorado,3850,2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Comal,8561,10911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Comanche,3225,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Concho,895,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Cooke,5621,5350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Coryell,6008,5334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Cottle,777,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Crane,955,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Crockett,1213,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Crosby,1677,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Culberson,664,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Dallam,903,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Dallas,322712,256302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Dawson,2902,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Deaf Smith,2879,2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Delta,1514,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Denton,39661,43263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,DeWitt,3266,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Dickens,790,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Dimmit,2843,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Donley,863,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Duval,4272,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Eastland,4055,2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Ector,17166,17706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Edwards,436,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,El Paso,84022,34393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Ellis,15658,11750,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Erath,5549,3770,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Falls,3102,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Fannin,6422,2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Fayette,4896,2819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Fisher,1636,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Floyd,1622,1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Foard,583,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Fort Bend,35925,27068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Franklin,1939,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Freestone,3623,2327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Frio,3305,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Gaines,2024,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Galveston,48452,24095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Garza,1177,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Gillespie,2604,4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Glasscock,269,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Goliad,1601,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Gonzales,3708,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Gray,3732,6020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Grayson,19825,13258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Gregg,18383,17874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Grimes,3621,1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Guadalupe,10316,9915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hale,4876,4866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hall,1192,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hamilton,1731,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hansford,975,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hardeman,1305,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hardin,10621,3854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Harris,473429,317656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Harrison,11991,7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hartley,778,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Haskell,2126,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hays,15569,6922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hemphill,779,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Henderson,12349,8270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hidalgo,59198,21030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hill,5407,3573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hockley,3773,3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hood,5788,5737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hopkins,6834,2939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Houston,5020,2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Howard,6375,4447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hudspeth,527,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hunt,12034,8849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Hutchinson,4491,5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Irion,563,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Jack,1949,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Jackson,2791,2076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Jasper,8559,2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Jeff Davis,479,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Jefferson,68487,21819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Jim Hogg,1807,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Jim Wells,10110,2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Johnson,16846,13045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Jones,3746,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Karnes,3119,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Kaufman,9697,6177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Kendall,2321,3736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Kenedy,148,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Kent,467,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Kerr,5433,9130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Kimble,800,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,King,89,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Kinney,823,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Kleberg,6422,2839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Knox,1229,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,La Salle,1760,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Lamar,10486,4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Lamb,2841,2330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Lampasas,2752,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Lavaca,4742,2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Lee,3270,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Leon,3125,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Liberty,10883,5802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Limestone,4162,2478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Lipscomb,549,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Live Oak,2187,1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Llano,3564,2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Loving,38,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Lubbock,32163,42901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Lynn,1467,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Madison,2450,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Marion,2749,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Martin,950,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Mason,916,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Matagorda,7815,4497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Maverick,4716,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,McCulloch,2116,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,McLennan,35136,30683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,McMullen,166,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Medina,5645,3956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Menard,743,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Midland,14252,24556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Milam,5888,2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Mills,1082,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Mitchell,2245,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Montague,4585,2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Montgomery,28521,29828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Moore,2451,2823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Morris,4304,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Motley,304,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Nacogdoches,10865,7390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Navarro,8169,4769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Newton,4209,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Nolan,3763,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Nueces,60920,29594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Ochiltree,1048,2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Oldham,508,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Orange,22374,7016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Palo Pinto,5012,3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Panola,5850,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Parker,12254,10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Parmer,1286,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Pecos,2882,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Polk,7443,4046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Potter,12491,13356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Presidio,1314,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Rains,1734,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Randall,13987,22658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Reagan,736,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Real,621,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Red River,4041,1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Reeves,3375,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Refugio,2415,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Roberts,226,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Robertson,4212,1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Rockwall,4546,5322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Runnels,2585,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Rusk,7898,5970,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Sabine,2602,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,San Augustine,2741,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,San Jacinto,3592,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,San Patricio,11678,6038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,San Saba,1462,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Schleicher,702,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Scurry,3355,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Shackelford,983,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Shelby,6033,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Sherman,607,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Smith,27769,25954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Somervell,1326,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Starr,7128,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Stephens,2185,1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Sterling,336,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Stonewall,848,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Sutton,915,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Swisher,2301,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Tarrant,210852,178721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Taylor,21273,19557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Terrell,443,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Terry,2471,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Throckmorton,665,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,1988,US Senate,Titus,6140,2177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
