State,Year,Office,County,D#,R#,Jeff.#,Nat.#,Wor.#,ST#,Jobless#,Indus.#,CL#,RO#,PF#,WL#,Cons.#,SW#,Proh.#,S#,WC#,Comm.#,Pop.#,SL#,IND#,Prog.#,Labor#,UL#,Am.#,AI#,I#,NL#,Ref.#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,W/I12#,W/I13#,W/I14#,Wash.#,GI.A.C.#,C#,WorComm#,CWL#,Consumer#,Patriot#,Mil.Wor.#,W/I#,GB#,IndGov#,MilWor#,UP#,BM#,IR#,GBL#,Peoples#,SWL#,KS#,Year / Office,Ind.Gov.#
Pennsylvania,1950,Governor,Montgomery,48018,75290,,,,,,,,,,,,,191,139,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,38,8,,,,,,,,,
Pennsylvania,1950,Governor,Montour,2394,2551,,,,,,,,,,,,,5,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,0,0,,,,,,,,,
Pennsylvania,1950,Governor,Northampton,29447,24720,,,,,,,,,,,,,406,84,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,43,26,,,,,,,,,
Pennsylvania,1950,Governor,Northumberland,17879,22230,,,,,,,,,,,,,83,30,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,20,13,,,,,,,,,
Pennsylvania,1950,Governor,Perry,3303,4998,,,,,,,,,,,,,37,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,4,4,,,,,,,,,
Pennsylvania,1950,Governor,Philadelphia,452055,374977,,,,,,,,,,,,,1342,579,,,,,,1887,,,,,,,,,,,,,,,,,,,,,,,,,,265,,,,,,,,,135,242,,,,,,,,,
Pennsylvania,1950,Governor,Pike,1704,2741,,,,,,,,,,,,,5,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,2,1,,,,,,,,,
Pennsylvania,1950,Governor,Potter,2396,3824,,,,,,,,,,,,,44,4,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,1,0,,,,,,,,,
Pennsylvania,1950,Governor,Schuylkill,34233,44118,,,,,,,,,,,,,68,56,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,19,15,,,,,,,,,
Pennsylvania,1950,Governor,Snyder,2042,4794,,,,,,,,,,,,,15,4,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,1,0,,,,,,,,,
Pennsylvania,1950,Governor,Somerset,11634,14401,,,,,,,,,,,,,66,14,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,11,2,,,,,,,,,
Pennsylvania,1950,Governor,Sullivan,1369,1685,,,,,,,,,,,,,9,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,6,1,,,,,,,,,
Pennsylvania,1950,Governor,Susquehanna,3951,8154,,,,,,,,,,,,,40,5,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,8,0,,,,,,,,,
Pennsylvania,1950,Governor,Tioga,3360,8678,,,,,,,,,,,,,44,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,4,4,,,,,,,,,
Pennsylvania,1950,Governor,Union,1886,4283,,,,,,,,,,,,,30,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,6,4,,,,,,,,,
Pennsylvania,1950,Governor,Venango,5076,11395,,,,,,,,,,,,,345,8,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,9,1,,,,,,,,,
Pennsylvania,1950,Governor,Warren,4058,8110,,,,,,,,,,,,,176,7,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,5,2,,,,,,,,,
Pennsylvania,1950,Governor,Washington,39634,28025,,,,,,,,,,,,,110,85,,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,41,34,,,,,,,,,
Pennsylvania,1950,Governor,Wayne,2852,7378,,,,,,,,,,,,,65,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,3,1,,,,,,,,,
Pennsylvania,1950,Governor,Westmoreland,50330,42497,,,,,,,,,,,,,273,143,,,,,,397,,,,,,,,,,,,,,,,,,,,,,,,,,477,,,,,,,,,103,29,,,,,,,,,
Pennsylvania,1950,Governor,Wyoming,2198,4288,,,,,,,,,,,,,53,3,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,3,0,,,,,,,,,
Pennsylvania,1950,Governor,York,31134,29847,,,,,,,,,,,,,212,28,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,21,8,,,,,,,,,
Pennsylvania,1954,Governor,Adams,7227,7139,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Allegheny,325018,236734,,,,,,,,,,,,,,,,,,915,,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Armstrong,12753,11771,,,,,,,,,,,,,,,,,,10,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Beaver,35131,21882,,,,,,,,,,,,,,,,,,68,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Bedford,7291,6989,,,,,,,,,,,,,,,,,,5,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Berks,50957,31027,,,,,,,,,,,,,,,,,,141,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Blair,20407,21352,,,,,,,,,,,,,,,,,,17,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Bradford,5957,9141,,,,,,,,,,,,,,,,,,7,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Bucks,31005,32339,,,,,,,,,,,,,,,,,,36,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Butler,14564,16162,,,,,,,,,,,,,,,,,,9,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Cambria,49551,29477,,,,,,,,,,,,,,,,,,56,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Cameron,1120,1433,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Carbon,10644,9283,,,,,,,,,,,,,,,,,,13,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Centre,9164,9442,,,,,,,,,,,,,,,,,,4,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Chester,19900,29960,,,,,,,,,,,,,,,,,,21,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Clarion,6041,6051,,,,,,,,,,,,,,,,,,6,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Clearfield,14485,11570,,,,,,,,,,,,,,,,,,16,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Clinton,6062,5222,,,,,,,,,,,,,,,,,,6,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Columbia,10823,7998,,,,,,,,,,,,,,,,,,5,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Crawford,10536,12322,,,,,,,,,,,,,,,,,,10,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Cumberland,16242,17836,,,,,,,,,,,,,,,,,,10,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Dauphin,31822,42705,,,,,,,,,,,,,,,,,,64,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Delaware,68215,98569,,,,,,,,,,,,,,,,,,40,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Elk,6709,5268,,,,,,,,,,,,,,,,,,9,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Erie,37417,30755,,,,,,,,,,,,,,,,,,46,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Fayette,39181,19408,,,,,,,,,,,,,,,,,,27,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Forest,834,1004,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Franklin,9804,10956,,,,,,,,,,,,,,,,,,1,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Fulton,2132,1458,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Greene,10896,4662,,,,,,,,,,,,,,,,,,6,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Huntingdon,5583,6654,,,,,,,,,,,,,,,,,,5,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Indiana,11818,12267,,,,,,,,,,,,,,,,,,19,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Jefferson,6983,8711,,,,,,,,,,,,,,,,,,9,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Juniata,3533,3060,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Lackawanna,63029,47392,,,,,,,,,,,,,,,,,,21,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Lancaster,30046,41948,,,,,,,,,,,,,,,,,,21,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Lawrence,19817,16769,,,,,,,,,,,,,,,,,,28,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Lebanon,12014,14187,,,,,,,,,,,,,,,,,,3,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Lehigh,31595,28766,,,,,,,,,,,,,,,,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Luzerne,73512,64501,,,,,,,,,,,,,,,,,,95,,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Lycoming,17458,14700,,,,,,,,,,,,,,,,,,10,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,McKean,5041,10045,,,,,,,,,,,,,,,,,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Mercer,19442,17812,,,,,,,,,,,,,,,,,,18,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Mifflin,5689,5406,,,,,,,,,,,,,,,,,,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Monroe,6699,5458,,,,,,,,,,,,,,,,,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Montgomery,54119,88102,,,,,,,,,,,,,,,,,,65,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Montour,2862,2476,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Northampton,37157,23343,,,,,,,,,,,,,,,,,,48,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Northumberland,20154,19085,,,,,,,,,,,,,,,,,,13,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Perry,4263,5078,,,,,,,,,,,,,,,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Philadelphia,436896,320623,,,,,,,,,,,,,,,,,,433,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Pike,1704,2836,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Potter,3004,3680,,,,,,,,,,,,,,,,,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Schuylkill,34371,40002,,,,,,,,,,,,,,,,,,40,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Snyder,2837,5075,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Somerset,15252,14355,,,,,,,,,,,,,,,,,,10,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Sullivan,1546,1358,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Susquehanna,4965,7455,,,,,,,,,,,,,,,,,,12,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Tioga,3841,7471,,,,,,,,,,,,,,,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Union,2517,4417,,,,,,,,,,,,,,,,,,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Venango,6846,11085,,,,,,,,,,,,,,,,,,7,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Warren,4829,7679,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Washington,47702,26220,,,,,,,,,,,,,,,,,,38,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Wayne,3335,7744,,,,,,,,,,,,,,,,,,6,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Westmoreland,75379,39901,,,,,,,,,,,,,,,,,,90,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,Wyoming,2511,3875,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1954,Governor,York,40029,27619,,,,,,,,,,,,,,,,,,31,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,1958,Governor,Adams,7735,9860,,,27,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Allegheny,322063,269293,,,1173,,,,,,,,,,,,,,,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,
Pennsylvania,1958,Governor,Armstrong,12920,16499,,,55,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Beaver,35917,27231,,,115,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Bedford,6879,8940,,,15,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Berks,45118,42456,,,52,,,,,,,,,,,,,,,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Blair,18472,26256,,,79,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Bradford,6480,12206,,,21,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Bucks,41199,46742,,,59,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Butler,14345,20489,,,57,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
Pennsylvania,1958,Governor,Cambria,46613,31329,,,185,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Cameron,1097,1748,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
Pennsylvania,1958,Governor,Carbon,11281,10583,,,15,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Centre,8815,11493,,,27,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Chester,23763,38017,,,42,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,
Pennsylvania,1958,Governor,Clarion,5081,8420,,,22,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Clearfield,13757,14900,,,66,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Clinton,5664,6284,,,25,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Columbia,10126,10637,,,30,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
Pennsylvania,1958,Governor,Crawford,10749,13655,,,29,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Pennsylvania,1958,Governor,Cumberland,16891,23078,,,19,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Dauphin,33483,46647,,,79,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Delaware,78568,116227,,,124,,,,,,,,,,,,,,,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Elk,6733,6503,,,22,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Erie,37837,39449,,,76,,,,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Fayette,34204,23053,,,32,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Forest,814,1348,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Franklin,12910,15150,,,20,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
Pennsylvania,1958,Governor,Fulton,2144,2038,,,6,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Greene,8338,6496,,,36,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Huntingdon,5226,7688,,,13,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Indiana,12234,15876,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Jefferson,7637,11329,,,29,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Juniata,3187,3694,,,6,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Lackawanna,62172,44213,,,14,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Lancaster,28378,52254,,,117,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Lawrence,20575,18339,,,69,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Lebanon,11090,17062,,,23,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Lehigh,34199,35635,,,37,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Pennsylvania,1958,Governor,Luzerne,76636,67314,,,99,,,,,,,,,,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Lycoming,15919,20696,,,58,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,McKean,6036,10360,,,13,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Mercer,20582,21195,,,39,,,,,,,,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Mifflin,4775,6960,,,5,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Monroe,6690,7443,,,10,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Montgomery,62194,103506,,,82,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Montour,2416,3154,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Pennsylvania,1958,Governor,Northampton,34658,29204,,,81,,,,,,,,,,,,,,,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
Pennsylvania,1958,Governor,Northumberland,18772,23650,,,47,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Perry,4261,6031,,,9,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Philadelphia,468318,290320,,,470,,,,,,,,,,,,,,,1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Pike,1827,3080,,,4,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Potter,2908,4222,,,13,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Schuylkill,35841,40445,,,109,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
Pennsylvania,1958,Governor,Snyder,2510,6246,,,11,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
