State,Year,Office,County,D#,R#,Pop.#,PF#,Proh.#,BR#,Right.#,FB#,Labor#,Wor.#,Nat.#,Cit.#,Free.#,Comm.#,S#,Ind.#,Prog.#,SD#,SL#,FS#,S&L#,SW#,SE#,FL#,Chr.#,Liberty#,Justice#,U#,Am.#,I1#,I2#,I3#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,D1#,D2#,R1#,R2#,ULS#,WSAL#,CNPM#,CNP#,IP#,New#,Buffalo#,C#,W/I#,State#,OWL#,T#,I#,Year / Office,Prog.#.1,Christian#,CON#,NM#
Washington,,,Jefferson,13204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6119,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,King,672924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248804,,,,,,,,,,1339,,,,,2016 Insurance Commissioner,,,,
Washington,,,Kitsap,67397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51657,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Kittitas,7901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9688,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Klickitat,4431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5597,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Lewis,12134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20123,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Lincoln,1601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Mason,13984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12688,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Okanogan,7020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9084,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Pacific,5261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4713,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Pend Oreille,2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4062,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Pierce,184148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146390,,,,,,,,,,883,,,,,2016 Insurance Commissioner,,,,
Washington,,,San Juan,7085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3033,,,,,,,,,,17,,,,,2016 Insurance Commissioner,,,,
Washington,,,Skagit,28230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24727,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Skamania,2379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842,,,,,,,,,,0,,,,,2016 Insurance Commissioner,,,,
Washington,,,Snohomish,187135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139785,,,,,,,,,,545,,,,,2016 Insurance Commissioner,,,,
Washington,,,Spokane,100839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116194,,,,,,,,,,520,,,,,2016 Insurance Commissioner,,,,
