State,Year,Office,County,D#,R#,Prog.#,Pop.#,S#,Proh.#,SL#,Comm.#,Am.#,AI#,CL#,SW#,I#,G#,Ref.#,NL#,L#,U#,NA#,Ind. All.#,Labor#,RfL#,Cit.#,Unity#,Delta#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I#
Kentucky,1983,Agriculture Commissioner,Lawrence,1593,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Lee,827,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Leslie,1063,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Letcher,3484,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Lewis,1136,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Lincoln,2161,1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Livingston,1768,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Logan,3022,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Lyon,1329,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Madison,6204,3796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Magoffin,2486,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Marion,4321,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Marshall,5121,1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Martin,1012,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Mason,2818,1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,McCracken,10546,2834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,McCreary,761,1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,McLean,1969,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Meade,2890,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Menifee,606,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Mercer,2794,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Metcalfe,1451,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Monroe,893,3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Montgomery,2713,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Morgan,2031,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Muhlenberg,4491,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Nelson,4222,1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Nicholas,975,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Ohio,2835,2169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Oldham,3432,3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Owen,1961,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Owsley,343,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Pendleton,1572,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Perry,3673,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Pike,11383,5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Powell,1597,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Pulaski,4349,6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Robertson,387,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Rockcastle,1074,2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Rowan,2689,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Russell,1472,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Scott,2948,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Shelby,4707,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Simpson,1472,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Spencer,1189,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Taylor,2610,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Todd,1223,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Trigg,1894,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Trimble,1483,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Union,3608,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Warren,8655,4213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Washington,1602,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Wayne,2411,2538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Webster,2991,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Whitley,2344,2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Wolfe,1205,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1983,Agriculture Commissioner,Woodford,3534,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,1987,Lt. Governor,Adair,2202,1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Allen,1319,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Anderson,2855,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Ballard,2064,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Lt. Governor,Barren,4311,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Bath,2051,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Bell,4193,2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Boone,5883,2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Bourbon,3066,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Lt. Governor,Boyd,8316,3604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Lt. Governor,Boyle,3907,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Bracken,1383,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Breathitt,2884,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Breckinridge,2658,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Bullitt,4756,3276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Kentucky,1987,Lt. Governor,Butler,1067,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Caldwell,2157,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Calloway,4275,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Campbell,10419,5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Carlisle,1376,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Carroll,1587,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Carter,3032,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Casey,2393,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Christian,5796,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Clark,4545,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Clay,2916,1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Clinton,961,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Crittenden,1498,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Cumberland,684,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Daviess,12815,3047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Kentucky,1987,Lt. Governor,Edmonson,780,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Lt. Governor,Elliott,1231,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Estill,1625,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Fayette,33447,9825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
Kentucky,1987,Lt. Governor,Fleming,2115,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Floyd,6229,1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Franklin,13283,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Lt. Governor,Fulton,1419,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Gallatin,907,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Garrard,1719,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Grant,2059,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Graves,6068,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Grayson,3145,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Green,1641,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Greenup,5126,2419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Hancock,1433,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Hardin,8444,2421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Harlan,4860,1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Harrison,3158,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Hart,2423,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Henderson,5794,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Henry,2611,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Hickman,1334,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Hopkins,6566,1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Jackson,561,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Jefferson,99372,42559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274
Kentucky,1987,Lt. Governor,Jessamine,3953,1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Johnson,2578,1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Kenton,16981,8639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Knott,2354,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Knox,3032,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Larue,1616,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Laurel,3199,2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Lawrence,1496,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Lee,1112,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Leslie,942,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Letcher,2654,1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Lewis,1530,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Lincoln,2615,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Livingston,1917,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Logan,2638,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Lyon,1358,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Lt. Governor,Madison,7096,2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Magoffin,2696,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Marion,3113,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Marshall,4968,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Martin,996,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Mason,2857,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,McCracken,11105,1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,McCreary,1083,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,McLean,1797,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Meade,2961,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Menifee,787,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Mercer,3566,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Lt. Governor,Metcalfe,1707,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Monroe,784,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Kentucky,1987,Lt. Governor,Montgomery,3502,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Lt. Governor,Morgan,1948,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Muhlenberg,4977,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Nelson,4534,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Nicholas,1239,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Ohio,3166,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Oldham,3918,2134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
Kentucky,1987,Lt. Governor,Owen,1745,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Owsley,625,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Pendleton,1746,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Perry,3783,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Pike,6114,5943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Powell,2132,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Pulaski,4949,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Robertson,464,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Rockcastle,1106,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Rowan,2593,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Russell,1773,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Scott,4079,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Shelby,4430,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Simpson,1802,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Lt. Governor,Spencer,1057,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Taylor,3242,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Todd,1087,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Trigg,2117,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Trimble,1106,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Union,2562,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Warren,10842,2816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Washington,2182,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Wayne,2207,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Webster,2698,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Whitley,2576,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Wolfe,1117,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Lt. Governor,Woodford,4183,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Adair,1816,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Allen,1075,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Anderson,2313,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Ballard,1864,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Secretary of State,Barren,3428,1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Bath,1603,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Bell,3156,2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Boone,4543,3032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Bourbon,2316,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Boyd,7234,4024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Boyle,3077,1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Bracken,1084,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Breathitt,2636,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Breckinridge,2468,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Bullitt,4880,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
Kentucky,1987,Secretary of State,Butler,824,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Caldwell,1640,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Calloway,3205,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Campbell,7885,5841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Carlisle,1004,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Carroll,1397,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Carter,2474,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Casey,1731,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Christian,4138,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Clark,3395,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Clay,2382,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Clinton,602,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Crittenden,1178,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Cumberland,548,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Daviess,10198,3768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Edmonson,687,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Kentucky,1987,Secretary of State,Elliott,1108,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Estill,1199,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Fayette,21692,13819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Kentucky,1987,Secretary of State,Fleming,1675,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Floyd,5848,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Franklin,10747,2327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Fulton,1157,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Gallatin,755,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Garrard,1401,1236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Grant,1490,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Graves,4865,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kentucky,1987,Secretary of State,Grayson,2533,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
