State,Year,Office,County,D#,R#,L#,C#,G#,NL#,Ref.#,S#,I1#,I2#,I3#,I4#,Pop.#,Proh.#,Prog.#,CN#,Cit.#,PBP#,In. Al.#,USC#,NA#,Ap.#,AF#,JIA#,TBA,LB#,WW#,W/I1#,W/I2#,I#,W/I#
Arkansas,1916,President,Hempstead,2103,1238,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Hot Spring,1429,645,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Howard,1317,545,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Independence,1987,762,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Izard,1267,285,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Jackson,1351,476,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Jefferson,2173,923,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Johnson,1479,571,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Lafayette,891,365,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Lawrence,1706,298,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Lee,848,353,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Lincoln,889,477,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Little River,842,364,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Logan,2018,1183,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Lonoke,2180,515,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Madison,1456,1332,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Marion,781,274,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Miller,1418,402,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Mississippi,1249,417,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Monroe,741,508,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Montgomery,939,432,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Nevada,1376,657,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Newton,550,675,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Ouachita,1405,970,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Perry,975,439,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Phillips,1466,552,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Pike,1178,605,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Poinsett,1174,511,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Polk,1242,448,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Pope,2148,783,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Prairie,1061,655,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Pulaski,6008,2593,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Randolph,1553,458,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,St. Francis,960,395,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Saline,1567,231,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Scott,1369,514,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Searcy,629,919,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Sebastian,3719,1366,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Sevier,1265,244,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Sharp,972,251,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Stone,682,298,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Union,1691,273,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Van Buren,1272,743,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Washington,2922,1625,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,White,2823,673,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Woodruff,935,438,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1916,President,Yell,2099,781,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Arkansas,1156,1199,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Ashley,1312,725,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Baxter,707,484,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Benton,2838,1916,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Boone,1106,647,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Bradley,1146,540,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Calhoun,736,337,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Carroll,1344,1338,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Chicot,887,489,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Clark,1507,1020,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Clay,1775,1536,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Cleburne,678,459,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Cleveland,809,475,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Columbia,2052,857,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Conway,1791,1243,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Craighead,2079,1058,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Crawford,1861,1497,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Crittenden,905,167,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Cross,845,457,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Dallas,1140,659,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Desha,931,360,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Drew,1397,773,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Faulkner,1971,1148,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Franklin,1502,769,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Fulton,763,502,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Garland,1619,1423,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Grant,619,230,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Greene,1865,1072,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Hempstead,2239,1754,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Hot Spring,1061,910,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Howard,1452,1208,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Independence,1546,1077,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Izard,841,485,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Jackson,1575,1131,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Jefferson,2670,1048,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Johnson,1579,996,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Lafayette,954,500,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Lawrence,1686,699,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Lee,1108,354,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Lincoln,888,988,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Little River,853,618,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Logan,1840,1871,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Lonoke,1711,697,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Madison,1463,1715,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Marion,744,371,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Miller,1545,836,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Mississippi,1809,1050,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Monroe,834,912,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Montgomery,430,615,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Nevada,1220,1292,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Newton,486,828,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Ouachita,1307,1141,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Perry,738,592,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Phillips,1965,868,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Pike,849,921,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Poinsett,1201,633,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Polk,1208,1173,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Pope,2082,1120,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Prairie,962,842,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Pulaski,6506,3711,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Randolph,1412,652,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,St. Francis,1252,903,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Saline,1206,403,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Scott,771,751,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Searcy,594,1070,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Sebastian,3852,3492,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Sevier,1236,599,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Sharp,995,400,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Stone,516,367,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Union,1763,493,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Van Buren,440,1388,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Washington,2637,2118,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,White,2086,1359,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Woodruff,1049,943,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1920,President,Yell,1925,1042,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Arkansas,772,488,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Ashley,1048,506,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Baxter,640,301,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Benton,2313,1694,,,,,,566,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Boone,1350,937,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Bradley,1002,453,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Calhoun,553,150,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Carroll,1421,969,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Chicot,708,325,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Clark,1223,483,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Clay,1429,1084,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Cleburne,569,238,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Cleveland,613,174,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Columbia,1382,350,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Conway,909,526,,,,,,125,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Craighead,1711,812,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Crawford,1445,996,,,,,,469,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Crittenden,777,77,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Cross,625,192,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Dallas,1068,401,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Desha,540,209,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Drew,1018,563,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Faulkner,1436,536,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Franklin,1188,422,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Fulton,678,292,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Garland,1501,1064,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Grant,628,133,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Greene,1148,456,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Hempstead,1459,715,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Hot Spring,793,392,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Howard,954,338,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Independence,1313,534,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Izard,728,241,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Jackson,1069,392,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Jefferson,1950,707,,,,,,515,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Johnson,1029,311,,,,,,232,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Lafayette,788,298,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Lawrence,689,261,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Lee,1103,596,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Lincoln,563,170,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Little River,546,276,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Logan,1457,937,,,,,,529,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Lonoke,962,321,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Madison,1335,1263,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Marion,825,282,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Miller,1460,397,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Mississippi,2039,703,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Monroe,838,330,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Montgomery,431,360,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Nevada,719,386,,,,,,186,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Newton,298,578,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Ouachita,1318,952,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Perry,386,260,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Phillips,1785,454,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Pike,732,378,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Poinsett,1182,393,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Polk,863,502,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Pope,1581,479,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Prairie,730,386,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Pulaski,5706,2729,,,,,,1187,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Randolph,772,389,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,St. Francis,972,433,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Saline,770,144,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Scott,607,375,,,,,,146,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Searcy,415,797,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Sebastian,3148,1985,,,,,,859,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Sevier,931,270,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Sharp,729,210,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Stone,386,210,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Union,1967,450,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Van Buren,922,435,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Washington,2281,1466,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,White,1488,679,,,,,,285,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Woodruff,762,254,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1924,President,Yell,1314,334,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1928,President,Arkansas,1491,1046,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Arkansas,1928,President,Ashley,1393,786,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Arkansas,1928,President,Baxter,665,504,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Arkansas,1928,President,Benton,2348,3248,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,
Arkansas,1928,President,Boone,1708,1543,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Arkansas,1928,President,Bradley,1487,447,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Arkansas,1928,President,Calhoun,765,262,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Arkansas,1928,President,Carroll,1540,1757,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Arkansas,1928,President,Chicot,1021,445,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Arkansas,1928,President,Clark,1817,913,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Arkansas,1928,President,Clay,1435,1254,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,
Arkansas,1928,President,Cleburne,856,574,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,
Arkansas,1928,President,Cleveland,690,476,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Arkansas,1928,President,Columbia,1752,617,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Arkansas,1928,President,Conway,1514,665,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Arkansas,1928,President,Craighead,2132,1958,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,
Arkansas,1928,President,Crawford,1743,1559,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Arkansas,1928,President,Crittenden,1635,304,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Arkansas,1928,President,Cross,1282,324,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Arkansas,1928,President,Dallas,1030,503,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Arkansas,1928,President,Desha,1082,331,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Arkansas,1928,President,Drew,1452,500,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Arkansas,1928,President,Faulkner,2659,992,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Arkansas,1928,President,Franklin,1329,774,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,
Arkansas,1928,President,Fulton,934,686,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Arkansas,1928,President,Garland,2823,2720,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Arkansas,1928,President,Grant,1045,439,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Arkansas,1928,President,Greene,1426,1011,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Arkansas,1928,President,Hempstead,2038,886,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Arkansas,1928,President,Hot Spring,999,1126,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Arkansas,1928,President,Howard,1055,763,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Arkansas,1928,President,Independence,1511,1150,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Arkansas,1928,President,Izard,902,696,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Arkansas,1928,President,Jackson,1527,698,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Arkansas,1928,President,Jefferson,2611,1830,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Arkansas,1928,President,Johnson,1292,766,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,
Arkansas,1928,President,Lafayette,991,435,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Arkansas,1928,President,Lawrence,1204,774,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Arkansas,1928,President,Lee,1046,149,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Arkansas,1928,President,Lincoln,869,151,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Arkansas,1928,President,Little River,916,457,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Arkansas,1928,President,Logan,1967,1455,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Arkansas,1928,President,Lonoke,1857,676,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Arkansas,1928,President,Madison,1717,2760,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,
Arkansas,1928,President,Marion,731,436,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Arkansas,1928,President,Miller,1752,1150,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Arkansas,1928,President,Mississippi,4451,1324,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,
Arkansas,1928,President,Monroe,851,411,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Arkansas,1928,President,Montgomery,726,976,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Arkansas,1928,President,Nevada,1242,946,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Arkansas,1928,President,Newton,533,1316,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Arkansas,1928,President,Ouachita,1582,1051,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Arkansas,1928,President,Perry,636,474,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Arkansas,1928,President,Phillips,2061,487,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Arkansas,1928,President,Pike,779,698,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Arkansas,1928,President,Poinsett,2324,1182,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,
Arkansas,1928,President,Polk,870,1022,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,
Arkansas,1928,President,Pope,2735,1559,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,
Arkansas,1928,President,Prairie,1000,613,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Arkansas,1928,President,Pulaski,9215,4880,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,
Arkansas,1928,President,Randolph,1527,776,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Arkansas,1928,President,St. Francis,1376,617,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Arkansas,1928,President,Saline,1261,520,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Arkansas,1928,President,Scott,891,573,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Arkansas,1928,President,Searcy,606,1425,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Arkansas,1928,President,Sebastian,3186,3465,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,
Arkansas,1928,President,Sevier,1259,524,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Arkansas,1928,President,Sharp,808,501,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Arkansas,1928,President,Stone,628,499,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,
Arkansas,1928,President,Union,3128,1612,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Arkansas,1928,President,Van Buren,1539,994,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Arkansas,1928,President,Washington,2395,3132,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,
Arkansas,1928,President,White,2299,1957,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,
Arkansas,1928,President,Woodruff,1163,452,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Arkansas,1928,President,Yell,2086,802,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
