State,Year,Office,County,D#,R#,Pop.#,Prog.#,Proh.#,U#,S#,SW#,ND#,Comm.#,C#,CON#,IND#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,Ref.#,NL#,L#,G#,Citizens,States' Rights,Independent African American,Statesman,Write-Ins,SM#,W/I1#,W/I2#,Det.#,W#
Alabama,2002,Governor,Elmore,6830,13834,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,46,,,
Alabama,2002,Governor,Escambia,3972,4776,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,31,,,
Alabama,2002,Governor,Etowah,17942,13371,,,,,,,,,,,,,,,,,,,,,539,,,,,,,,102,,,
Alabama,2002,Governor,Fayette,3858,3368,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,22,,,
Alabama,2002,Governor,Franklin,4688,3708,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,22,,,
Alabama,2002,Governor,Geneva,2958,4751,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,25,,,
Alabama,2002,Governor,Greene,3576,666,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,4,,,
Alabama,2002,Governor,Hale,4407,1945,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,7,,,
Alabama,2002,Governor,Henry,2684,2750,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,5,,,
Alabama,2002,Governor,Houston,9018,16183,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,60,,,
Alabama,2002,Governor,Jackson,7007,5216,,,,,,,,,,,,,,,,,,,,,224,,,,,,,,28,,,
Alabama,2002,Governor,Jefferson,119918,92079,,,,,,,,,,,,,,,,,,,,,3152,,,,,,,,300,,,
Alabama,2002,Governor,Lamar,2908,2826,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,0,,,
Alabama,2002,Governor,Lauderdale,13054,12586,,,,,,,,,,,,,,,,,,,,,534,,,,,,,,85,,,
Alabama,2002,Governor,Lawrence,6192,4100,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,27,,,
Alabama,2002,Governor,Lee,11772,16515,,,,,,,,,,,,,,,,,,,,,826,,,,,,,,0,,,
Alabama,2002,Governor,Limestone,9499,10744,,,,,,,,,,,,,,,,,,,,,410,,,,,,,,55,,,
Alabama,2002,Governor,Lowndes,4084,1347,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,9,,,
Alabama,2002,Governor,Macon,5987,919,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,4,,,
Alabama,2002,Governor,Madison,43431,43463,,,,,,,,,,,,,,,,,,,,,2579,,,,,,,,267,,,
Alabama,2002,Governor,Marengo,4909,2938,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,11,,,
Alabama,2002,Governor,Marion,5303,4770,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,25,,,
Alabama,2002,Governor,Marshall,10426,12508,,,,,,,,,,,,,,,,,,,,,546,,,,,,,,63,,,
Alabama,2002,Governor,Mobile,50782,56577,,,,,,,,,,,,,,,,,,,,,2012,,,,,,,,66,,,
Alabama,2002,Governor,Monroe,3755,4372,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,25,,,
Alabama,2002,Governor,Montgomery,37109,32254,,,,,,,,,,,,,,,,,,,,,1113,,,,,,,,28,,,
Alabama,2002,Governor,Morgan,15983,19461,,,,,,,,,,,,,,,,,,,,,824,,,,,,,,0,,,
Alabama,2002,Governor,Perry,3613,1335,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,6,,,
Alabama,2002,Governor,Pickens,3923,2719,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,9,,,
Alabama,2002,Governor,Pike,3846,4357,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,23,,,
Alabama,2002,Governor,Randolph,3302,4210,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,0,,,
Alabama,2002,Governor,Russell,6696,3944,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,24,,,
Alabama,2002,Governor,St. Clair,8026,11443,,,,,,,,,,,,,,,,,,,,,316,,,,,,,,50,,,
Alabama,2002,Governor,Shelby,14964,33536,,,,,,,,,,,,,,,,,,,,,925,,,,,,,,143,,,
Alabama,2002,Governor,Sumter,3868,1176,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,5,,,
Alabama,2002,Governor,Talladega,12534,9457,,,,,,,,,,,,,,,,,,,,,222,,,,,,,,37,,,
Alabama,2002,Governor,Tallapoosa,6558,7929,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,35,,,
Alabama,2002,Governor,Tuscaloosa,23970,21108,,,,,,,,,,,,,,,,,,,,,687,,,,,,,,77,,,
Alabama,2002,Governor,Walker,11857,8595,,,,,,,,,,,,,,,,,,,,,367,,,,,,,,28,,,
Alabama,2002,Governor,Washington,3323,2814,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,16,,,
Alabama,2002,Governor,Wilcox,3284,1302,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,6,,,
Alabama,2002,Governor,Winston,3298,4618,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,25,,,
Alabama,2006,Governor,Autauga,4399,9556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,6,,
Alabama,2006,Governor,Baldwin,10604,34969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,15,,
Alabama,2006,Governor,Barbour,3349,2866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,,
Alabama,2006,Governor,Bibb,2207,3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,9,,
Alabama,2006,Governor,Blount,5058,8877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,10,,
Alabama,2006,Governor,Bullock,2217,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
Alabama,2006,Governor,Butler,3181,3615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,,
Alabama,2006,Governor,Calhoun,11858,17542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,0,,
Alabama,2006,Governor,Chambers,4414,4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Alabama,2006,Governor,Cherokee,3337,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,,
Alabama,2006,Governor,Chilton,4103,7955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,0,,
Alabama,2006,Governor,Choctaw,2775,2134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,
Alabama,2006,Governor,Clarke,4134,4904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,,
Alabama,2006,Governor,Clay,1904,2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,,
Alabama,2006,Governor,Cleburne,1415,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,,
Alabama,2006,Governor,Coffee,4526,8634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,,
Alabama,2006,Governor,Colbert,8281,7386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,,
Alabama,2006,Governor,Conecuh,2252,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,,
Alabama,2006,Governor,Coosa,2404,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,,
Alabama,2006,Governor,Covington,4055,7196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,,
Alabama,2006,Governor,Crenshaw,1775,2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,,
Alabama,2006,Governor,Cullman,9531,15081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,0,,
Alabama,2006,Governor,Dale,4098,8287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,2,,
Alabama,2006,Governor,Dallas,8698,5409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,,
Alabama,2006,Governor,DeKalb,6878,10532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,0,,
Alabama,2006,Governor,Elmore,6146,14594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,18,,
Alabama,2006,Governor,Escambia,3547,5202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,,
Alabama,2006,Governor,Etowah,13984,14923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,0,,
Alabama,2006,Governor,Fayette,2812,3127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,0,,
Alabama,2006,Governor,Franklin,4122,3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,0,,
Alabama,2006,Governor,Geneva,2335,4911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,,
Alabama,2006,Governor,Greene,3260,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,,
Alabama,2006,Governor,Hale,3335,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,,
Alabama,2006,Governor,Henry,2706,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,,
Alabama,2006,Governor,Houston,9705,16253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,0,,
Alabama,2006,Governor,Jackson,6077,6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,0,,
Alabama,2006,Governor,Jefferson,84137,93132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065,57,,
Alabama,2006,Governor,Lamar,2429,2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,,
Alabama,2006,Governor,Lauderdale,10831,13943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0,,
Alabama,2006,Governor,Lawrence,5558,4450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,5,,
Alabama,2006,Governor,Lee,10469,16490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,0,,
Alabama,2006,Governor,Limestone,7214,11910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,1,,
Alabama,2006,Governor,Lowndes,3068,1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,
Alabama,2006,Governor,Macon,4541,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,,
Alabama,2006,Governor,Madison,29398,53489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,0,,
Alabama,2006,Governor,Marengo,4046,3159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,,
Alabama,2006,Governor,Marion,4397,4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0,,
Alabama,2006,Governor,Marshall,8615,14599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,13,,
Alabama,2006,Governor,Mobile,34221,58750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,41,,
Alabama,2006,Governor,Monroe,3215,4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,1,,
Alabama,2006,Governor,Montgomery,30589,30659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,37,,
Alabama,2006,Governor,Morgan,11717,21156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,0,,
Alabama,2006,Governor,Perry,3025,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,
Alabama,2006,Governor,Pickens,2920,3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,,
Alabama,2006,Governor,Pike,3393,4627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,,
Alabama,2006,Governor,Randolph,2829,3653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,,
Alabama,2006,Governor,Russell,5536,3955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,,
Alabama,2006,Governor,St. Clair,5882,12803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,0,,
Alabama,2006,Governor,Shelby,10696,37167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692,0,,
Alabama,2006,Governor,Sumter,3821,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,,
Alabama,2006,Governor,Talladega,9634,9399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,0,,
Alabama,2006,Governor,Tallapoosa,5069,8078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,,
Alabama,2006,Governor,Tuscaloosa,19078,24247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,0,,
Alabama,2006,Governor,Walker,9014,8749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,17,,
Alabama,2006,Governor,Washington,2676,3376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,,
Alabama,2006,Governor,Wilcox,3342,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,
Alabama,2006,Governor,Winston,2985,4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,0,,
Alabama,2010,Governor,Autauga,5971,11943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,
Alabama,2010,Governor,Baldwin,12621,44126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957,,,
Alabama,2010,Governor,Barbour,5127,3229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Alabama,2010,Governor,Bibb,2048,4384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,
Alabama,2010,Governor,Blount,3748,13024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,
Alabama,2010,Governor,Bullock,3018,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Alabama,2010,Governor,Butler,3728,3358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,
Alabama,2010,Governor,Calhoun,12568,21250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,
Alabama,2010,Governor,Chambers,5296,5067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,
Alabama,2010,Governor,Cherokee,2901,4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,
Alabama,2010,Governor,Chilton,4034,9529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,
Alabama,2010,Governor,Choctaw,3701,2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Alabama,2010,Governor,Clarke,5313,5369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,
Alabama,2010,Governor,Clay,2069,3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Alabama,2010,Governor,Cleburne,1471,3678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,
Alabama,2010,Governor,Coffee,5647,9535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,
Alabama,2010,Governor,Colbert,7586,9181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,
Alabama,2010,Governor,Conecuh,2982,2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Alabama,2010,Governor,Coosa,2342,2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2010,Governor,Covington,4328,7832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,
Alabama,2010,Governor,Crenshaw,2632,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,
Alabama,2010,Governor,Cullman,8803,21115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,
Alabama,2010,Governor,Dale,6093,7905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,
Alabama,2010,Governor,Dallas,11118,4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,
Alabama,2010,Governor,DeKalb,9125,11289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Alabama,2010,Governor,Elmore,8724,17439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,
Alabama,2010,Governor,Escambia,4091,6487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,
Alabama,2010,Governor,Etowah,12710,19312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,
Alabama,2010,Governor,Fayette,1885,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,
Alabama,2010,Governor,Franklin,3947,4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,
Alabama,2010,Governor,Geneva,4079,5605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,
Alabama,2010,Governor,Greene,3668,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Alabama,2010,Governor,Hale,4116,2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2010,Governor,Henry,3522,3286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,
Alabama,2010,Governor,Houston,15724,17057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,
Alabama,2010,Governor,Jackson,6794,8606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,
Alabama,2010,Governor,Jefferson,106959,103802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684,,,
Alabama,2010,Governor,Lamar,1580,3369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2010,Governor,Lauderdale,10849,17074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,
Alabama,2010,Governor,Lawrence,5547,6036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,
Alabama,2010,Governor,Lee,13846,19704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,,
Alabama,2010,Governor,Limestone,8593,17346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,
Alabama,2010,Governor,Lowndes,4100,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2010,Governor,Macon,6634,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2010,Governor,Madison,42090,65963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,,,
Alabama,2010,Governor,Marengo,5084,3790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,
Alabama,2010,Governor,Marion,2994,5895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,
Alabama,2010,Governor,Marshall,7521,18164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,
Alabama,2010,Governor,Mobile,48000,61479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188,,,
Alabama,2010,Governor,Monroe,3413,4103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
Alabama,2010,Governor,Montgomery,43439,30046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,,,
Alabama,2010,Governor,Morgan,12169,26976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,
Alabama,2010,Governor,Perry,3303,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,
Alabama,2010,Governor,Pickens,3280,4226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Alabama,2010,Governor,Pike,4685,5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,
Alabama,2010,Governor,Randolph,2840,4453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
Alabama,2010,Governor,Russell,6558,4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,
Alabama,2010,Governor,St. Clair,5878,18742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,
Alabama,2010,Governor,Shelby,13589,49192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,,,
Alabama,2010,Governor,Sumter,4290,1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
Alabama,2010,Governor,Talladega,10773,13200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,
Alabama,2010,Governor,Tallapoosa,6733,9023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2010,Governor,Tuscaloosa,20146,34206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,,
Alabama,2010,Governor,Walker,8685,13804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,
Alabama,2010,Governor,Washington,2733,3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,
Alabama,2010,Governor,Wilcox,3824,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2010,Governor,Winston,2045,6031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,
Alabama,2014,Governor,Autauga,3646,9449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,
Alabama,2014,Governor,Baldwin,8452,37783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,
Alabama,2014,Governor,Barbour,3657,3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,Governor,Bibb,1368,3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,Governor,Blount,2179,12081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,
Alabama,2014,Governor,Bullock,2444,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,Governor,Butler,2750,3155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,
Alabama,2014,Governor,Calhoun,9095,17702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,
Alabama,2014,Governor,Chambers,3640,4605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,Governor,Cherokee,1869,5010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,Governor,Chilton,2424,9036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,
Alabama,2014,Governor,Choctaw,1949,2381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,Governor,Clarke,3530,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Alabama,2014,Governor,Clay,1223,3214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,Governor,Cleburne,717,3129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,Governor,Coffee,2405,8555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Alabama,2014,Governor,Colbert,6119,9551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,
Alabama,2014,Governor,Conecuh,2344,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,Governor,Coosa,1579,2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,Governor,Covington,1777,6155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,Governor,Crenshaw,1767,2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,Governor,Cullman,3698,16606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,
Alabama,2014,Governor,Dale,2794,8171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,Governor,Dallas,8456,4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
Alabama,2014,Governor,DeKalb,3682,12593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,
Alabama,2014,Governor,Elmore,5561,15215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,
Alabama,2014,Governor,Escambia,3032,6013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Alabama,2014,Governor,Etowah,8909,17539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,
Alabama,2014,Governor,Fayette,1966,4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Alabama,2014,Governor,Franklin,2617,4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,
Alabama,2014,Governor,Geneva,1219,6119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
Alabama,2014,Governor,Greene,2857,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Alabama,2014,Governor,Hale,3168,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,Governor,Henry,1780,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,Governor,Houston,6257,17302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,
Alabama,2014,Governor,Jackson,3234,8258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
Alabama,2014,Governor,Jefferson,82865,83147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,
Alabama,2014,Governor,Lamar,1249,3157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,Governor,Lauderdale,7431,15782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,
Alabama,2014,Governor,Lawrence,3300,5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,
Alabama,2014,Governor,Lee,10139,16315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,
Alabama,2014,Governor,Limestone,5379,17581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,
Alabama,2014,Governor,Lowndes,3127,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Alabama,2014,Governor,Macon,4830,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,Governor,Madison,26097,60277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,,,
Alabama,2014,Governor,Marengo,3762,3152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,Governor,Marion,2099,6061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,
Alabama,2014,Governor,Marshall,3345,16523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,
Alabama,2014,Governor,Mobile,34835,48651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,
Alabama,2014,Governor,Monroe,2580,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Alabama,2014,Governor,Montgomery,33366,23811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,
Alabama,2014,Governor,Morgan,6708,22428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,
Alabama,2014,Governor,Perry,2633,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Alabama,2014,Governor,Pickens,2525,3528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Alabama,2014,Governor,Pike,3821,5330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,
Alabama,2014,Governor,Randolph,1917,4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
Alabama,2014,Governor,Russell,4758,4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,Governor,St. Clair,3522,15921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,
Alabama,2014,Governor,Shelby,10324,40297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,
Alabama,2014,Governor,Sumter,3101,1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,Governor,Talladega,7877,11335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,
Alabama,2014,Governor,Tallapoosa,4041,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
Alabama,2014,Governor,Tuscaloosa,17196,25369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,
Alabama,2014,Governor,Walker,4750,12317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,
Alabama,2014,Governor,Washington,1742,3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Alabama,2014,Governor,Wilcox,2913,1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Alabama,2014,Governor,Winston,1391,5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
Alabama,1974,Governor,Autauga,3868,746,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
