State,Year,Office,County,D#,R#,GB#,Proh.#,ND#,S#,SL#,SW#,Comm.#,IL#,Pop.#,Prog.#,U#,AI#,I1#,I2#,Ref.#,NL#,G#,L#,LaR#,Wor.#,Labor#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,TE#,TSJ#,TO#,Vol.#,CON#,LWR#,TND#,12V#,BR#,GR#,UCT#,TRP#,IndCit#,ITR#,SSG#,DS#,Anti-Mer#,I3#,ET#,Am.#,DN#,I#,IHT#,W/I#,Town,UI#
Massachusetts,1932,Lt. Governor,Suffolk,179386,99829,,,,3577,2207,,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Lt. Governor,Worcester,83891,87619,,,,2129,737,,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Barnstable,3279,9133,,,,163,31,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Berkshire,21046,21938,,,,1995,286,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Bristol,55203,50982,,,,2528,1024,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Dukes,449,1321,,,,9,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Essex,81240,94664,,,,4335,1113,,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Franklin,5267,12505,,,,425,75,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Hampden,58687,54655,,,,4337,701,,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Hampshire,11364,12981,,,,1179,112,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Middlesex,158210,188279,,,,4810,1159,,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Nantucket,393,776,,,,10,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Norfolk,44706,74284,,,,1866,416,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Plymouth,22902,38002,,,,1278,209,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Suffolk,184166,89682,,,,5185,1460,,2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1932,Secretary of State,Worcester,80369,88607,,,,2702,484,,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Barnstable,3653,8564,,60,,159,65,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Berkshire,17529,18218,,175,,914,358,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Bristol,62193,39556,,525,,1632,959,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Dukes,564,1078,,21,,36,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Essex,89435,80685,,979,,2908,2458,,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Franklin,3510,14489,,33,,121,81,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Hampden,50935,53271,,343,,2148,1155,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Hampshire,9849,13416,,83,,660,181,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Middlesex,164058,170065,,1279,,3218,2251,,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Nantucket,403,638,,6,,12,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Norfolk,47075,68043,,490,,1392,906,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Plymouth,24699,32448,,410,,882,584,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Suffolk,184768,87789,,755,,3947,2337,,2946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1934,Lt. Governor,Worcester,79955,78233,,1026,,2390,1008,,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Barnstable,3915,11717,,99,,106,43,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Berkshire,25155,24732,,310,,448,235,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Bristol,73586,57841,,581,,1307,844,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Dukes,685,1727,,22,,10,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Essex,100725,107380,,1414,,2020,1375,,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Franklin,7178,15478,,77,,272,46,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Hampden,70989,61670,,491,,1395,851,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Hampshire,13525,15619,,106,,496,123,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Middlesex,183686,219950,,1244,,2286,1690,,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Nantucket,455,937,,7,,7,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Norfolk,52405,91199,,375,,934,393,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Plymouth,28643,45105,,360,,622,341,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Suffolk,213159,118881,,917,,2289,1377,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1936,Lt. Governor,Worcester,102595,97118,,859,,1469,716,,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Barnstable,3219,11443,,91,,46,47,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Berkshire,19967,26279,,318,,295,322,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Bristol,65224,64742,,776,,692,837,,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Dukes,472,1765,,26,,5,9,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Essex,88469,116832,,1653,,1594,969,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Franklin,5707,13945,,95,,114,87,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Hampden,56250,66323,,619,,956,1682,,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Hampshire,10856,15879,,112,,260,161,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Middlesex,168824,228587,,1164,,1572,1063,,1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Nantucket,262,981,,19,,4,4,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Norfolk,44369,95526,,409,,504,293,,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Plymouth,24641,46409,,276,,303,194,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Suffolk,199179,128673,,1003,,1831,1215,,2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1938,Lt. Governor,Worcester,86144,104402,,966,,1080,811,,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Barnstable,4090,12929,,155,,54,27,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Berkshire,27674,27261,,349,,308,166,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Bristol,82859,64614,,925,,626,627,,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Dukes,713,1715,,23,,8,5,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Essex,108593,120599,,1533,,1270,677,,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Franklin,7529,14889,,152,,254,51,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Hampden,74429,70866,,840,,862,786,,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Hampshire,14398,17270,,194,,206,75,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Middlesex,195912,247992,,1967,,1457,825,,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Nantucket,376,1013,,11,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Norfolk,53016,106786,,691,,521,256,,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Plymouth,29044,50019,,566,,307,158,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Suffolk,220142,139386,,1492,,1487,935,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1940,Lt. Governor,Worcester,109964,110545,,2441,,848,432,,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Barnstable,2276,8980,,60,,42,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Berkshire,16510,22226,,177,,337,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Bristol,49386,50492,,352,,642,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Dukes,306,1104,,12,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Essex,67070,86661,,1506,,1356,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Franklin,4018,10378,,53,,253,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Hampden,45818,57422,,412,,947,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Hampshire,7635,13236,,76,,240,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Middlesex,144207,178380,,941,,1409,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Nantucket,216,750,,5,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Norfolk,34903,80240,,227,,549,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Plymouth,16593,34279,,148,,291,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Suffolk,156614,100649,,853,,1753,1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Lt. Governor,Worcester,63611,87677,,584,,903,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Barnstable,2456,8759,,46,,27,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Berkshire,18383,20044,,142,,181,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Bristol,51835,47507,,347,,310,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Dukes,342,1064,,4,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Essex,69488,83344,,547,,763,1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Franklin,4339,10089,,25,,59,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Hampden,48891,52333,,296,,461,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Hampshire,8617,12081,,42,,124,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Middlesex,136760,180911,,1249,,954,2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Nantucket,224,724,,4,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Norfolk,37569,75776,,280,,414,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Plymouth,17234,33254,,172,,179,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Suffolk,162383,90159,,775,,1218,2991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1942,Secretary of State,Worcester,69379,80710,,453,,901,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Barnstable,3949,11859,,49,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Berkshire,27303,25649,,176,,,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Bristol,80586,62888,,542,,,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Dukes,616,1499,,7,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Essex,104235,114899,,863,,,1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Franklin,7924,13963,,60,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Hampden,79950,67233,,542,,,2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Hampshire,15115,16017,,73,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Middlesex,177563,256254,,1194,,,1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Nantucket,365,824,,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Norfolk,53250,106868,,1980,,,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Plymouth,28201,48110,,490,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Suffolk,204653,146306,,1550,,,2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Lt. Governor,Worcester,109777,103168,,1129,,,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Barnstable,3203,12536,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Berkshire,25044,27875,,,,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Bristol,72202,70706,,,,,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Dukes,505,1608,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Essex,90228,126371,,,,,2527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Franklin,6842,14936,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Hampden,71789,75879,,,,,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Hampshire,13403,17584,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Middlesex,154084,273744,,,,,2541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Nantucket,281,899,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Norfolk,45697,114163,,,,,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Plymouth,23102,53052,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Suffolk,177780,168986,,,,,3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1944,Secretary of State,Worcester,98504,113928,,,,,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Barnstable,3079,10847,,32,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Berkshire,21043,21333,,159,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Bristol,74969,57879,,345,,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Dukes,619,1449,,5,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Essex,91453,101024,,558,,,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Franklin,7014,11636,,44,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Hampden,70743,59124,,426,,,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Hampshire,12007,13920,,54,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Middlesex,176523,212728,,925,,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Nantucket,252,669,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Norfolk,50833,91837,,971,,,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Plymouth,24038,42595,,220,,,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Suffolk,191458,111480,,849,,,2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Lt. Governor,Worcester,96374,90671,,806,,,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Barnstable,2304,11544,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Berkshire,17774,23612,,,,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Bristol,62512,67446,,,,,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Dukes,418,1624,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Essex,74270,114983,,,,,2982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Franklin,5698,12769,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Hampden,60632,67925,,,,,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Hampshire,10088,15498,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Middlesex,139972,244802,,,,,2851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Nantucket,180,729,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Norfolk,38018,103521,,,,,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Plymouth,18605,47520,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Suffolk,149618,144036,,,,,3516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1946,Secretary of State,Worcester,80513,104788,,,,,1347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1948,Lt. Governor,Barnstable,4759,14284,,37,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,1948,Lt. Governor,Berkshire,29416,26211,,138,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
