State,Year,Office,County,D#,R#,UL#,Proh.#,Labor#,ND#,Soc.D#,Nat.#,Pop.#,S#,Prog.#,AI#,CON#,I1#,I2#,I3#,Ref.#,NL#,G#,L#,NA#,SM#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,Proh.,Am.#,I#,W/I#,IL#,Unnamed: 13,C#
Kansas,1990,Treasurer,Harper,1618,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Harvey,6862,3618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Haskell,615,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Hodgeman,493,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Jackson,2674,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Jefferson,3518,2154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Jewell,703,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Johnson,52790,45410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Kearny,600,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Kingman,2112,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Kiowa,708,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Labette,4590,2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Lane,554,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Leavenworth,8339,5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Lincoln,1115,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Linn,1354,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Logan,677,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Lyon,6674,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Marion,2640,2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Marshall,2880,1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,McPherson,5475,3906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Meade,875,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Miami,3984,2657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Mitchell,1619,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Montgomery,7044,4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Morris,1407,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Morton,720,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Nemaha,2617,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Neosho,3569,2276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Ness,1152,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Norton,1413,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Osage,3652,2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Osborne,1284,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Ottawa,1098,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Pawnee,1644,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Phillips,1185,1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Pottawatomie,3371,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Pratt,2146,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Rawlins,737,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Reno,13154,7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Republic,1343,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Rice,2438,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Riley,7917,4447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Rooks,1570,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Rush,1184,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Russell,1871,1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Saline,10314,6067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Scott,1019,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Sedgwick,79040,38213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Seward,2284,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Shawnee,41869,21901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Sheridan,836,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Sherman,1378,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Smith,1017,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Stafford,1260,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Stanton,463,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Stevens,880,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Sumner,5732,2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Thomas,1904,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Trego,961,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Wabaunsee,1639,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Wallace,309,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Washington,1365,1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Wichita,441,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Wilson,1813,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Woodson,838,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Treasurer,Wyandotte,23362,8428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Allen,2225,2488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Anderson,1258,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Atchison,2238,2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Barber,1032,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Barton,4578,5354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Bourbon,2139,2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Brown,1480,2456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Butler,8692,7516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Chase,615,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Chautauqua,544,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Cherokee,3415,2926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Cheyenne,391,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Clark,470,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Clay,1909,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Cloud,1880,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Coffey,1343,2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Comanche,424,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Cowley,5602,5219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Crawford,5852,5648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Decatur,617,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Dickinson,2516,3950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Doniphan,1039,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Douglas,11257,13021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Edwards,747,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Elk,638,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Ellis,5247,3544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Ellsworth,1203,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Finney,3549,3387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Ford,3566,4046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Franklin,2637,4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Geary,2010,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Gove,653,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Graham,644,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Grant,796,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Gray,765,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Greeley,267,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Greenwood,1700,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Hamilton,548,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Harper,1338,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Harvey,5445,4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Haskell,617,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Hodgeman,398,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Jackson,2296,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Jefferson,2859,2793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Jewell,635,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Johnson,35861,63257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Kearny,568,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Kingman,1688,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Kiowa,547,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Labette,3922,3470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Lane,411,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Leavenworth,6273,7457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Lincoln,838,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Linn,1116,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Logan,458,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Lyon,5719,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Marion,2324,2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Marshall,2476,2142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,McPherson,3713,5649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Meade,811,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Miami,2917,3790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Mitchell,1370,1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Montgomery,5141,6276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Morris,1101,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Morton,612,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Nemaha,2026,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Neosho,2925,2941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Ness,867,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Norton,1280,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Osage,3092,2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Osborne,929,1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Ottawa,887,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Pawnee,1272,1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Phillips,898,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Pottawatomie,2756,2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Pratt,1753,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Rawlins,533,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Reno,10799,9231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Republic,1128,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Rice,1889,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Riley,6139,6083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Rooks,1245,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Rush,930,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Russell,1699,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Saline,7492,8777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Scott,728,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Sedgwick,70232,47645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Seward,1938,2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Shawnee,36585,25885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Sheridan,581,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Sherman,931,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Smith,992,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Stafford,1045,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Stanton,365,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Stevens,745,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Sumner,4450,3537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Thomas,1275,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Trego,701,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Wabaunsee,1417,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Wallace,205,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Washington,1107,1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Wichita,359,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Wilson,1537,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Woodson,733,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1990,Insurance Commissioner,Wyandotte,19399,13523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Allen,1910,2790,,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Anderson,1136,1492,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Atchison,3038,2393,,,,,,,,,,,,,,,,,,251,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Barber,1263,1079,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Barton,5153,5030,,,,,,,,,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Bourbon,2281,2629,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Brown,1329,2427,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Butler,9111,8258,,,,,,,,,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Chase,480,694,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Chautauqua,389,894,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Cherokee,3340,2813,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Cheyenne,530,969,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Clark,425,544,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Clay,1005,2412,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Cloud,1458,2226,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Coffey,1192,2260,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Comanche,349,480,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Cowley,6381,5050,,,,,,,,,,,,,,,,,,379,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Crawford,6323,4998,,,,,,,,,,,,,,,,,,448,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Decatur,606,821,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Dickinson,2602,3924,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Doniphan,791,1741,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Douglas,10812,12895,,,,,,,,,,,,,,,,,,2358,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Edwards,656,764,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Elk,577,731,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Ellis,5285,3434,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Ellsworth,1374,1034,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Finney,3135,4216,,,,,,,,,,,,,,,,,,269,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Ford,2869,3972,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Franklin,2594,4161,,,,,,,,,,,,,,,,,,423,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Geary,2162,2814,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Gove,545,692,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Graham,501,722,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Grant,735,1418,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Gray,675,936,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Greeley,254,450,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Greenwood,1305,1669,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Hamilton,333,593,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Harper,1342,1144,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Harvey,5585,6023,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Haskell,480,732,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Hodgeman,356,600,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Jackson,1968,2619,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,,,
Kansas,1994,Secretary of State,Jefferson,2451,3367,,,,,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,
