State,Year,Office,County,D#,R#,Pop.#,Prog.#,Proh.#,SD#,SL#,UR#,S#,Labor#,Comm.#,Wor.#,Am.#,L#,IND#,I#,Ref.#,NL#,G#,3rdP#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,W/I12#,W/I13#,W/I14#,W/I15#,AI#,I1#,I2#,U#
Maryland,1978,Governor,Howard,22287,9138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Governor,Kent,3971,1298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Governor,Montgomery,115286,54986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Governor,Prince George's,88894,29465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Governor,Queen Anne's,5167,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Governor,Saint Mary's,7590,2389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Governor,Somerset,3967,2554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Governor,Talbot,5333,2374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Governor,Washington,14891,13353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Governor,Wicomico,10350,4598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1978,Governor,Worcester,4446,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Allegany,13820,9489,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Anne Arundel,44002,57726,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Baltimore,105899,100527,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Baltimore City,149455,47398,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Calvert,6316,2978,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Caroline,3660,1940,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Carroll,11317,14981,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Cecil,8608,6012,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Charles,11301,4924,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Dorchester,4460,3913,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Frederick,15495,13541,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Garrett,3862,3258,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Harford,18902,19393,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Howard,21476,14436,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Kent,3416,2041,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Montgomery,131440,58807,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Prince George's,104157,32504,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Queen Anne's,4043,3479,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Saint Mary's,7980,3607,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Somerset,3392,2495,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Talbot,4772,3805,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Washington,14140,14638,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Wicomico,9477,7520,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1982,Governor,Worcester,4520,3414,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Allegany,14296,4783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Anne Arundel,83917,16945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Baltimore,174570,29857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Baltimore City,152553,12935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Calvert,7833,2563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Caroline,3874,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Carroll,19887,5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Cecil,11517,2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Charles,13632,3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Dorchester,6669,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Frederick,21977,6778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Garrett,3327,2115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Harford,33633,6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Howard,36571,7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Kent,4363,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Montgomery,147946,47885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Prince George's,102611,23559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Queen Anne's,6440,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Saint Mary's,9600,2192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Somerset,4982,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Talbot,6625,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Washington,20588,6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Wicomico,12740,3736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1986,Governor,Worcester,7140,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Allegany,14624,7345,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Anne Arundel,56253,58507,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Baltimore,104689,92602,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Baltimore City,81542,32260,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Calvert,8003,5295,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Caroline,1751,3910,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Carroll,13037,18281,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Cecil,7671,7473,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Charles,12861,6969,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Dorchester,2599,5324,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Frederick,15398,17718,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Garrett,2621,4010,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Harford,22090,20832,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Howard,32158,19809,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Kent,2293,3095,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Montgomery,143948,61444,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Prince George's,102642,27520,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Queen Anne's,2821,6382,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Saint Mary's,8838,5159,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Somerset,2912,3221,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Talbot,3375,5612,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Washington,9619,16941,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Wicomico,6647,12057,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1990,Governor,Worcester,5623,5214,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Allegany,9292,12388,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Anne Arundel,54920,83663,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Baltimore,102398,134663,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Baltimore City,114022,38420,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Calvert,7348,11430,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Caroline,2236,4529,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Carroll,12310,31787,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Cecil,6808,12020,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Charles,10074,15737,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Dorchester,3434,5325,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Frederick,17024,30992,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Garrett,1859,6267,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Harford,22884,42124,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Howard,34198,39466,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Kent,2822,3873,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Montgomery,149015,104988,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Prince George's,114256,52855,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Queen Anne's,3994,7451,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Saint Mary's,7902,11138,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Somerset,2324,3996,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Talbot,3743,7187,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Washington,11405,20598,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Wicomico,8766,12938,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1994,Governor,Worcester,5060,8266,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Allegany,11333,10593,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Anne Arundel,66428,87216,,,,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Baltimore,118832,122140,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Baltimore City,125686,30140,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Calvert,9723,12689,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Caroline,2270,4658,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Carroll,14938,32637,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Cecil,8360,12181,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Charles,14293,17824,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Dorchester,4324,5055,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Frederick,21597,32116,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Garrett,3026,5311,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Harford,28428,44300,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Howard,44378,38855,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Kent,2937,3913,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Montgomery,171800,103995,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Prince George's,146746,51371,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Queen Anne's,4883,8325,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Saint Mary's,9929,11880,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Somerset,2446,3829,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Talbot,4404,7444,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Washington,13756,20856,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Wicomico,9475,12336,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
Maryland,1998,Governor,Worcester,6980,8693,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Allegany,7831,14416,,,,,,,,,,,,192,,,,,,,,9,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Anne Arundel,60753,113968,,,,,,,,,,,,1284,,,,,,,,174,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Baltimore,106195,170920,,,,,,,,,,,,1972,,,,,,,,300,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Baltimore City,120070,38838,,,,,,,,,,,,1020,,,,,,,,178,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Calvert,9854,16193,,,,,,,,,,,,192,,,,,,,,16,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Caroline,2069,6286,,,,,,,,,,,,55,,,,,,,,8,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Carroll,12107,47328,,,,,,,,,,,,456,,,,,,,,55,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Cecil,7668,16956,,,,,,,,,,,,248,,,,,,,,19,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Charles,15149,19695,,,,,,,,,,,,230,,,,,,,,26,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Dorchester,3316,6941,,,,,,,,,,,,60,,,,,,,,8,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Frederick,21913,43646,,,,,,,,,,,,544,,,,,,,,52,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Garrett,2355,6604,,,,,,,,,,,,56,,,,,,,,4,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Harford,21246,63553,,,,,,,,,,,,639,,,,,,,,65,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Howard,42438,53260,,,,,,,,,,,,688,,,,,,,,122,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Kent,2641,5012,,,,,,,,,,,,50,,,,,,,,7,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Montgomery,180576,113680,,,,,,,,,,,,1942,,,,,,,,326,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Prince George's,150927,45193,,,,,,,,,,,,912,,,,,,,,162,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Queen Anne's,4190,12341,,,,,,,,,,,,92,,,,,,,,19,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Saint Mary's,9048,15986,,,,,,,,,,,,250,,,,,,,,15,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Somerset,2052,4516,,,,,,,,,,,,37,,,,,,,,3,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Talbot,4225,10002,,,,,,,,,,,,70,,,,,,,,8,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Washington,11719,26312,,,,,,,,,,,,292,,,,,,,,22,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Wicomico,8775,16054,,,,,,,,,,,,153,,,,,,,,13,,,,,,,,,,,,,,,,,,
Maryland,2002,Governor,Worcester,6305,11892,,,,,,,,,,,,112,,,,,,,,8,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Allegany,9033,12424,75,,,,,,,,,,,,,,,,215,,,9,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Anne Arundel,78909,106897,358,,,,,,,,,,,,,,,,1591,,,168,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Baltimore,135567,143970,540,,,,,,,,,,,,,,,,2583,,,268,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Baltimore City,115136,34554,476,,,,,,,,,,,,,,,,2520,,,248,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Calvert,12519,17163,62,,,,,,,,,,,,,,,,238,,,19,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Caroline,2947,5994,23,,,,,,,,,,,,,,,,99,,,11,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Carroll,18227,43921,102,,,,,,,,,,,,,,,,496,,,55,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Cecil,11750,16559,75,,,,,,,,,,,,,,,,276,,,15,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Charles,21237,19757,81,,,,,,,,,,,,,,,,290,,,40,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Dorchester,4126,6529,19,,,,,,,,,,,,,,,,80,,,5,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Frederick,28644,43536,148,,,,,,,,,,,,,,,,707,,,53,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Garrett,3108,6642,29,,,,,,,,,,,,,,,,90,,,8,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Harford,32490,57882,163,,,,,,,,,,,,,,,,752,,,50,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Howard,52651,51974,157,,,,,,,,,,,,,,,,888,,,80,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Kent,3484,4369,17,,,,,,,,,,,,,,,,69,,,3,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Montgomery,190873,112071,500,,,,,,,,,,,,,,,,2038,,,249,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Prince George's,162899,42514,285,,,,,,,,,,,,,,,,1276,,,152,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Queen Anne's,5859,12054,24,,,,,,,,,,,,,,,,111,,,11,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Saint Mary's,11516,16683,80,,,,,,,,,,,,,,,,322,,,32,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Somerset,2691,3999,18,,,,,,,,,,,,,,,,44,,,3,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Talbot,5669,10062,20,,,,,,,,,,,,,,,,75,,,7,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Washington,15722,25157,133,,,,,,,,,,,,,,,,419,,,26,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Wicomico,10214,17678,62,,,,,,,,,,,,,,,,229,,,26,,,,,,,,,,,,,,,,,,
Maryland,2006,Governor,Worcester,7008,13075,34,,,,,,,,,,,,,,,,143,,,3,,,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Allegany,7933,13394,,,,,,,,,,,255,323,,,,,198,,,13,3,5,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Anne Arundel,88161,110002,,,,,,,,,,,1176,1812,,,,,1568,,,212,10,19,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Baltimore,141802,140476,,,,,,,,,,,1130,2367,,,,,2054,,,282,106,37,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Baltimore City,133068,26073,,,,,,,,,,,479,981,,,,,1505,,,187,71,56,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Calvert,13864,17444,,,,,,,,,,,175,295,,,,,195,,,12,3,2,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Caroline,3185,6571,,,,,,,,,,,73,130,,,,,71,,,7,4,5,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Carroll,16733,45357,,,,,,,,,,,523,650,,,,,467,,,67,32,4,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Cecil,10833,18273,,,,,,,,,,,292,456,,,,,283,,,17,3,3,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Charles,28818,17531,,,,,,,,,,,205,252,,,,,160,,,36,2,5,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Dorchester,4756,6780,,,,,,,,,,,66,115,,,,,69,,,5,2,0,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Frederick,32222,41410,,,,,,,,,,,634,794,,,,,512,,,69,9,3,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Garrett,2530,6972,,,,,,,,,,,79,85,,,,,59,,,5,3,1,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Harford,31220,61068,,,,,,,,,,,608,1016,,,,,619,,,81,14,8,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Howard,58215,47642,,,,,,,,,,,401,775,,,,,671,,,83,13,4,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Kent,3574,4485,,,,,,,,,,,29,76,,,,,74,,,4,2,0,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Montgomery,198950,89108,,,,,,,,,,,786,1480,,,,,1536,,,184,13,1,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Prince George's,203957,26156,,,,,,,,,,,423,630,,,,,658,,,105,12,13,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Queen Anne's,6278,13238,,,,,,,,,,,97,133,,,,,119,,,19,1,3,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Saint Mary's,12990,17804,,,,,,,,,,,256,384,,,,,208,,,26,0,0,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Somerset,3198,4318,,,,,,,,,,,67,73,,,,,39,,,9,0,1,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Talbot,6331,9707,,,,,,,,,,,56,158,,,,,93,,,11,1,0,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Washington,15155,23651,,,,,,,,,,,494,599,,,,,407,,,61,11,6,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Wicomico,12661,16325,,,,,,,,,,,200,353,,,,,150,,,27,1,3,,,,,,,,,,,,,,,,
Maryland,2010,Governor,Worcester,8527,12534,,,,,,,,,,,108,200,,,,,110,,,6,3,0,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Allegany,4629,15410,,,,,,,,,,,,416,,,,,,,,21,1,1,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Anne Arundel,58001,119195,,,,,,,,,,,,2782,,,,,,,,325,34,1,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Baltimore,102734,155936,,,,,,,,,,,,4362,,,,,,,,1061,49,1,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Baltimore City,106213,30845,,,,,,,,,,,,2629,,,,,,,,896,100,3,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Calvert,9579,22739,,,,,,,,,,,,549,,,,,,,,33,3,1,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Caroline,1931,7144,,,,,,,,,,,,122,,,,,,,,7,4,0,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Carroll,10349,52951,,,,,,,,,,,,963,,,,,,,,145,10,1,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Cecil,5467,20699,,,,,,,,,,,,552,,,,,,,,41,5,2,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Charles,24601,22268,,,,,,,,,,,,545,,,,,,,,49,5,1,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Dorchester,3252,7276,,,,,,,,,,,,126,,,,,,,,5,1,0,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Frederick,27682,50715,,,,,,,,,,,,1548,,,,,,,,108,18,1,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Garrett,1634,7319,,,,,,,,,,,,214,,,,,,,,8,7,0,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Harford,19814,69986,,,,,,,,,,,,1422,,,,,,,,235,3,0,,,,,,,,,,,,,,,,
Maryland,2014,Governor,Howard,49227,54353,,,,,,,,,,,,1575,,,,,,,,284,12,2,,,,,,,,,,,,,,,,
