State,Year,Office,County,D#,R#,ST#,GB#,Proh.#,NP#,ND#,Workers#,Comm.#,SL#,CL#,AS#,RD#,UL#,IND#,People's#,S#,Prog.#,U#,AI#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,Peoples#,Year / Office,C#,W/I#
Ohio,,,Hardin,3409,4678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Harrison,1825,2382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Henry,2396,4451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Highland,3056,5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Hocking,2569,3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Holmes,1661,2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Huron,5160,6602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Jackson,2885,4765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Jefferson,12423,12019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Knox,4357,6583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Lake,29389,23111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Lawrence,6241,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Licking,14736,19053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Logan,3125,6162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Lorain,34722,29831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Lucas,57951,52512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Madison,2922,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Mahoning,49958,35904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Marion,8482,10456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Medina,12617,14048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Meigs,1703,3196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Mercer,4262,4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Miami,9749,13864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Monroe,1628,1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Montgomery,76065,61689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Morgan,1036,2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Morrow,2283,3792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Muskingum,8073,13116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Noble,1379,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Ottawa,5777,5669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Paulding,2404,3198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Perry,3142,4257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Pickaway,3793,6113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Pike,4140,3305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Portage,17916,13519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Preble,3889,5110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Putnam,4292,5411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Richland,16764,19049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Ross,7773,10445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Sandusky,8079,9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Scioto,10642,11576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Seneca,6964,8862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Shelby,4882,5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Stark,51264,57001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Summit,85680,53529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Trumbull,36116,27079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Tuscarawas,9318,10437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Union,2431,5139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Van Wert,2331,4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Vinton,1498,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Warren,8495,12236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Washington,5225,8680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Wayne,9621,12839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Williams,3010,5375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Wood,12329,14283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Wyandot,2278,3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Secretary of State,,
Ohio,,,Adams,3417,3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Allen,12534,13478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Ashland,6632,5928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Ashtabula,16636,9961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Athens,8402,4683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Auglaize,6432,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Belmont,13134,6960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Brown,4394,2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Butler,28566,24017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Carroll,3469,2478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Champaign,4539,4084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Clark,20168,14323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Clermont,12591,9578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Clinton,4143,3564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Columbiana,14346,9141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Coshocton,5069,3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Crawford,8238,5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Cuyahoga,222219,90058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Darke,7924,4987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Defiance,5305,4290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Delaware,8687,6558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Erie,12090,6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Fairfield,15820,10484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Fayette,2915,2719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Franklin,150876,84809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Fulton,4311,4640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Gallia,3708,3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Geauga,8630,8155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Greene,17022,11517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Guernsey,5304,4129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Hamilton,126852,90234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Hancock,7590,8690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Hardin,4258,3695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Harrison,2497,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Henry,3653,3174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Highland,4148,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Hocking,3535,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Holmes,2265,1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Huron,6423,4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Jackson,3684,3834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Jefferson,15779,8020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Knox,6821,3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Lake,32053,15433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Lawrence,7412,7781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Licking,20660,12904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Logan,4577,4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Lorain,41886,18344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Lucas,72695,31152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Madison,4644,3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Mahoning,60565,19403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Marion,12164,6732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Medina,15654,10090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Meigs,2516,2386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Mercer,5403,3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Miami,12738,10426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Monroe,2200,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Montgomery,87599,48255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Morgan,1628,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Morrow,3524,2512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Muskingum,11525,9429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Noble,1823,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Ottawa,7270,3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Paulding,2882,2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Perry,4180,3122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Pickaway,5863,3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Pike,4739,2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Portage,21526,8938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Preble,4934,3991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Putnam,5681,3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Richland,23336,11356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Ross,10790,6896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Sandusky,9741,7600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Scioto,12942,8578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Seneca,9148,6415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Shelby,6363,3816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Stark,67496,37189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Summit,97522,37576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Trumbull,42366,16692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Tuscarawas,15069,4747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Union,3880,3626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Van Wert,3454,3527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Vinton,1869,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Warren,11204,9091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Washington,6408,6804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Wayne,12328,9590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Williams,3985,4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Wood,15031,11013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Wyandot,3018,2531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978 Treasurer,,
Ohio,,,Adams,4055,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Allen,17110,17713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Ashland,6977,6699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Ashtabula,21310,10412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Athens,9317,5461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Auglaize,7212,6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Belmont,18958,6725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Brown,5723,2936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Butler,36153,31159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Carroll,4588,3364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Champaign,4244,6591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Clark,25135,18519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Clermont,15761,14108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Clinton,4598,4637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Columbiana,20959,12356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Coshocton,5679,4526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Crawford,8458,6816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Cuyahoga,365195,99041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9315,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Darke,9729,6747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Defiance,6276,4964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Delaware,8314,10863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Erie,14601,8177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Fairfield,16245,15317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Fayette,3257,3338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Franklin,147072,126533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9608,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Fulton,5214,5857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Gallia,4836,3908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Geauga,11928,10029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Greene,22147,16343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Guernsey,6197,4723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Hamilton,147047,115241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5363,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Hancock,8904,10563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Hardin,4589,4293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Harrison,3511,1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Henry,4084,4507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Highland,5688,4692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Hocking,4174,2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Holmes,2434,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Huron,8439,6094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Jackson,4675,3972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Jefferson,21579,7370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Knox,6966,6755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Lake,42161,18969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Lawrence,12127,7562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Licking,21055,18732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Logan,5332,6405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Lorain,56058,23193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236,,,,,,,,,,,,,,1982 Attorney General,,
Ohio,,,Lucas,90899,48319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3850,,,,,,,,,,,,,,1982 Attorney General,,
