State,Year,Office,County/City,D#,R#,Prog.#,FL#,S#,U#,SD#,PF#,Proh.#,Comm.#,JI#,Labor#,SL#,SW#,SR#,I1#,I2#,I3#,Ref.#,NL#,IG#,G#,L#,W/I#,ID#,CON#,Match,Others,W/I1#,W/I2#,County / City,Soc. D#,AI#,I#,Year / Office
Virginia,2009,Governor,,1586,2744,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Clarke,,,,
Virginia,2009,Governor,,877,4333,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Colonial Heights City,,,,
Virginia,2009,Governor,,979,507,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Covington City,,,,
Virginia,2009,Governor,,518,1091,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Craig,,,,
Virginia,2009,Governor,,3057,7253,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,Culpeper,,,,
Virginia,2009,Governor,,967,1728,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Cumberland,,,,
Virginia,2009,Governor,,4906,6001,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Danville City,,,,
Virginia,2009,Governor,,1420,2176,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Dickenson,,,,
Virginia,2009,Governor,,2620,4333,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Dinwiddie,,,,
Virginia,2009,Governor,,627,690,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Emporia City,,,,
Virginia,2009,Governor,,1051,1631,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Essex,,,,
Virginia,2009,Governor,,134189,138655,,,,,,,,,,,,,,,,,,,,,,438,,,,,,,Fairfax,,,,
Virginia,2009,Governor,,2909,3285,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,Fairfax City,,,,
Virginia,2009,Governor,,2718,1463,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,Falls Church City,,,,
Virginia,2009,Governor,,5566,12309,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,Fauquier,,,,
Virginia,2009,Governor,,1529,2951,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,Floyd,,,,
Virginia,2009,Governor,,2791,4850,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,Fluvanna,,,,
Virginia,2009,Governor,,4656,10283,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,Franklin,,,,
Virginia,2009,Governor,,1216,1013,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Franklin City,,,,
Virginia,2009,Governor,,4456,13274,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,Frederick,,,,
Virginia,2009,Governor,,2318,2231,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,Fredericksburg City,,,,
Virginia,2009,Governor,,490,818,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Galax City,,,,
Virginia,2009,Governor,,1683,2916,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Giles,,,,
Virginia,2009,Governor,,3130,8126,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,Gloucester,,,,
Virginia,2009,Governor,,2401,5837,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,Goochland,,,,
Virginia,2009,Governor,,1279,3026,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Grayson,,,,
Virginia,2009,Governor,,1326,3514,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Greene,,,,
Virginia,2009,Governor,,1426,1283,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Greensville,,,,
Virginia,2009,Governor,,3390,5453,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,Halifax,,,,
Virginia,2009,Governor,,18696,13559,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,Hampton City,,,,
Virginia,2009,Governor,,8180,26401,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,Hanover,,,,
Virginia,2009,Governor,,2790,3816,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Harrisonburg City,,,,
Virginia,2009,Governor,,38420,49462,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,Henrico,,,,
Virginia,2009,Governor,,4791,8160,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Henry,,,,
Virginia,2009,Governor,,505,619,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Highland,,,,
Virginia,2009,Governor,,1753,2926,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Hopewell City,,,,
Virginia,2009,Governor,,3981,7684,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,Isle of Wight,,,,
Virginia,2009,Governor,,7945,15193,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,James City,,,,
Virginia,2009,Governor,,819,1175,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,King and Queen,,,,
Virginia,2009,Governor,,1624,3839,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,King George,,,,
Virginia,2009,Governor,,1354,3411,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,King William,,,,
Virginia,2009,Governor,,1661,3051,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,Lancaster,,,,
Virginia,2009,Governor,,1300,3755,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Lee,,,,
Virginia,2009,Governor,,911,592,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Lexington City,,,,
Virginia,2009,Governor,,25430,39996,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,Loudoun,,,,
Virginia,2009,Governor,,3023,5713,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,Louisa,,,,
Virginia,2009,Governor,,1222,2040,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Lunenburg,,,,
Virginia,2009,Governor,,7713,12503,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,Lynchburg City,,,,
Virginia,2009,Governor,,1268,2892,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Madison,,,,
Virginia,2009,Governor,,2618,4266,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Manassas City,,,,
Virginia,2009,Governor,,666,1006,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Manassas Park City,,,,
Virginia,2009,Governor,,1678,1565,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Martinsville City,,,,
Virginia,2009,Governor,,1067,2490,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Mathews,,,,
Virginia,2009,Governor,,2327,4872,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Mecklenburg,,,,
Virginia,2009,Governor,,1161,2652,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Middlesex,,,,
Virginia,2009,Governor,,9455,11378,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,Montgomery,,,,
Virginia,2009,Governor,,2311,2683,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Nelson,,,,
Virginia,2009,Governor,,1549,4526,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,New Kent,,,,
Virginia,2009,Governor,,18415,18401,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,Newport News City,,,,
Virginia,2009,Governor,,24025,15913,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,Norfolk City,,,,
Virginia,2009,Governor,,1892,1976,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Northampton,,,,
Virginia,2009,Governor,,1665,3167,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,Northumberland,,,,
Virginia,2009,Governor,,369,568,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Norton City,,,,
Virginia,2009,Governor,,1723,2415,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,Nottoway,,,,
Virginia,2009,Governor,,3033,6248,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,Orange,,,,
Virginia,2009,Governor,,2223,5245,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,Page,,,,
Virginia,2009,Governor,,1442,3383,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Patrick,,,,
Virginia,2009,Governor,,5214,1221,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Petersburg City,,,,
Virginia,2009,Governor,,4689,11739,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Pittsylvania,,,,
Virginia,2009,Governor,,922,3737,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Poquoson City,,,,
Virginia,2009,Governor,,13124,8824,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,Portsmouth City,,,,
Virginia,2009,Governor,,1828,7287,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Powhatan,,,,
Virginia,2009,Governor,,2250,2752,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Prince Edward,,,,
Virginia,2009,Governor,,2634,5846,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,Prince George,,,,
Virginia,2009,Governor,,30847,43993,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,Prince William,,,,
Virginia,2009,Governor,,3044,5689,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Pulaski,,,,
Virginia,2009,Governor,,1291,1554,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Radford City,,,,
Virginia,2009,Governor,,1217,1664,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Rappahannock,,,,
Virginia,2009,Governor,,708,1525,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Richmond,,,,
Virginia,2009,Governor,,31241,13785,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,Richmond City,,,,
Virginia,2009,Governor,,9643,20617,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,Roanoke,,,,
Virginia,2009,Governor,,10731,9929,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,Roanoke City,,,,
Virginia,2009,Governor,,2859,3964,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Rockbridge,,,,
Virginia,2009,Governor,,4599,16519,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,Rockingham,,,,
Virginia,2009,Governor,,2895,4812,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Russell,,,,
Virginia,2009,Governor,,2365,4706,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,Salem City,,,,
Virginia,2009,Governor,,1172,4370,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Scott,,,,
Virginia,2009,Governor,,3049,9129,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,Shenandoah,,,,
Virginia,2009,Governor,,1946,5424,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,Smyth,,,,
Virginia,2009,Governor,,2011,2992,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Southampton,,,,
Virginia,2009,Governor,,8220,17831,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,Spotsylvania,,,,
Virginia,2009,Governor,,9226,19164,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,Stafford,,,,
Virginia,2009,Governor,,2627,3715,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Staunton City,,,,
Virginia,2009,Governor,,8798,11095,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,Suffolk City,,,,
Virginia,2009,Governor,,1283,1105,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Surry,,,,
Virginia,2009,Governor,,1386,1528,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Sussex,,,,
Virginia,2009,Governor,,2749,7588,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,Tazewell,,,,
Virginia,2009,Governor,,36303,63964,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,Virginia Beach City,,,,
Virginia,2009,Governor,,2559,5604,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,Warren,,,,
Virginia,2009,Governor,,3469,10348,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Washington,,,,
Virginia,2009,Governor,,1549,3447,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,Waynesboro City,,,,
Virginia,2009,Governor,,1711,2422,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Westmoreland,,,,
Virginia,2009,Governor,,1905,1579,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,Williamsburg City,,,,
Virginia,2009,Governor,,2076,3215,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,Winchester City,,,,
Virginia,2009,Governor,,2327,5538,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,Wise,,,,
Virginia,2009,Governor,,2119,5650,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,Wythe,,,,
Virginia,2009,Governor,,5839,13420,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,York,,,,
Virginia,2013,Governor,,3806,4879,,,,,,,,,,,,,,,,,,,,,382,19,,,,,,,Accomack,,,,
Virginia,2013,Governor,,19039,12408,,,,,,,,,,,,,,,,,,,,,3279,362,,,,,,,Albemarle,,,,
Virginia,2013,Governor,,29584,9405,,,,,,,,,,,,,,,,,,,,,2029,196,,,,,,,Alexandria City,,,,
Virginia,2013,Governor,,1628,1993,,,,,,,,,,,,,,,,,,,,,487,28,,,,,,,Alleghany,,,,
Virginia,2013,Governor,,1338,2613,,,,,,,,,,,,,,,,,,,,,290,16,,,,,,,Amelia,,,,
Virginia,2013,Governor,,2993,5466,,,,,,,,,,,,,,,,,,,,,550,30,,,,,,,Amherst,,,,
Virginia,2013,Governor,,1241,3475,,,,,,,,,,,,,,,,,,,,,348,20,,,,,,,Appomattox,,,,
Virginia,2013,Governor,,48346,14978,,,,,,,,,,,,,,,,,,,,,3934,281,,,,,,,Arlington,,,,
Virginia,2013,Governor,,5100,13817,,,,,,,,,,,,,,,,,,,,,1404,88,,,,,,,Augusta,,,,
Virginia,2013,Governor,,392,686,,,,,,,,,,,,,,,,,,,,,127,8,,,,,,,Bath,,,,
Virginia,2013,Governor,,5802,17330,,,,,,,,,,,,,,,,,,,,,1769,116,,,,,,,Bedford,,,,
Virginia,2013,Governor,,388,1300,,,,,,,,,,,,,,,,,,,,,150,11,,,,,,,Bland,,,,
Virginia,2013,Governor,,2924,7366,,,,,,,,,,,,,,,,,,,,,931,92,,,,,,,Botetourt,,,,
Virginia,2013,Governor,,1305,2536,,,,,,,,,,,,,,,,,,,,,133,22,,,,,,,Bristol City,,,,
Virginia,2013,Governor,,2704,1618,,,,,,,,,,,,,,,,,,,,,188,13,,,,,,,Brunswick,,,,
Virginia,2013,Governor,,1461,3275,,,,,,,,,,,,,,,,,,,,,105,7,,,,,,,Buchanan,,,,
Virginia,2013,Governor,,1804,2053,,,,,,,,,,,,,,,,,,,,,292,14,,,,,,,Buckingham,,,,
Virginia,2013,Governor,,422,721,,,,,,,,,,,,,,,,,,,,,97,5,,,,,,,Buena Vista City,,,,
Virginia,2013,Governor,,3712,11133,,,,,,,,,,,,,,,,,,,,,940,74,,,,,,,Campbell,,,,
Virginia,2013,Governor,,3794,3380,,,,,,,,,,,,,,,,,,,,,564,40,,,,,,,Caroline,,,,
Virginia,2013,Governor,,2182,5061,,,,,,,,,,,,,,,,,,,,,603,31,,,,,,,Carroll,,,,
Virginia,2013,Governor,,1558,828,,,,,,,,,,,,,,,,,,,,,145,9,,,,,,,Charles City County,,,,
Virginia,2013,Governor,,1358,2104,,,,,,,,,,,,,,,,,,,,,262,7,,,,,,,Charlotte,,,,
Virginia,2013,Governor,,9440,1922,,,,,,,,,,,,,,,,,,,,,1026,106,,,,,,,Charlottesville City,,,,
Virginia,2013,Governor,,30838,28855,,,,,,,,,,,,,,,,,,,,,3391,189,,,,,,,Chesapeake City,,,,
Virginia,2013,Governor,,42865,51114,,,,,,,,,,,,,,,,,,,,,9949,969,,,,,,,Chesterfield,,,,
Virginia,2013,Governor,,2002,2596,,,,,,,,,,,,,,,,,,,,,301,8,,,,,,,Clarke,,,,
Virginia,2013,Governor,,1131,3319,,,,,,,,,,,,,,,,,,,,,560,50,,,,,,,Colonial Heights City,,,,
Virginia,2013,Governor,,590,513,,,,,,,,,,,,,,,,,,,,,161,11,,,,,,,Covington City,,,,
Virginia,2013,Governor,,396,1063,,,,,,,,,,,,,,,,,,,,,168,5,,,,,,,Craig,,,,
Virginia,2013,Governor,,3923,7272,,,,,,,,,,,,,,,,,,,,,678,58,,,,,,,Culpeper,,,,
Virginia,2013,Governor,,1190,1456,,,,,,,,,,,,,,,,,,,,,252,10,,,,,,,Cumberland,,,,
Virginia,2013,Governor,,5389,4824,,,,,,,,,,,,,,,,,,,,,595,28,,,,,,,Danville City,,,,
Virginia,2013,Governor,,1184,2125,,,,,,,,,,,,,,,,,,,,,105,19,,,,,,,Dickenson,,,,
Virginia,2013,Governor,,3380,3507,,,,,,,,,,,,,,,,,,,,,549,22,,,,,,,Dinwiddie,,,,
Virginia,2013,Governor,,987,569,,,,,,,,,,,,,,,,,,,,,90,9,,,,,,,Emporia City,,,,
Virginia,2013,Governor,,1381,1487,,,,,,,,,,,,,,,,,,,,,225,22,,,,,,,Essex,,,,
Virginia,2013,Governor,,178746,110681,,,,,,,,,,,,,,,,,,,,,15828,906,,,,,,,Fairfax,,,,
Virginia,2013,Governor,,3987,2777,,,,,,,,,,,,,,,,,,,,,397,35,,,,,,,Fairfax City,,,,
Virginia,2013,Governor,,3523,1142,,,,,,,,,,,,,,,,,,,,,253,24,,,,,,,Falls Church City,,,,
Virginia,2013,Governor,,7376,12565,,,,,,,,,,,,,,,,,,,,,992,59,,,,,,,Fauquier,,,,
Virginia,2013,Governor,,1488,2636,,,,,,,,,,,,,,,,,,,,,427,29,,,,,,,Floyd,,,,
Virginia,2013,Governor,,3348,3774,,,,,,,,,,,,,,,,,,,,,736,52,,,,,,,Fluvanna,,,,
Virginia,2013,Governor,,4756,10011,,,,,,,,,,,,,,,,,,,,,1453,104,,,,,,,Franklin,,,,
Virginia,2013,Governor,,1362,833,,,,,,,,,,,,,,,,,,,,,92,16,,,,,,,Franklin City,,,,
Virginia,2013,Governor,,6339,13148,,,,,,,,,,,,,,,,,,,,,1070,41,,,,,,,Frederick,,,,
Virginia,2013,Governor,,3488,2154,,,,,,,,,,,,,,,,,,,,,400,29,,,,,,,Fredericksburg City,,,,
Virginia,2013,Governor,,455,728,,,,,,,,,,,,,,,,,,,,,98,4,,,,,,,Galax City,,,,
Virginia,2013,Governor,,1541,2944,,,,,,,,,,,,,,,,,,,,,487,24,,,,,,,Giles,,,,
Virginia,2013,Governor,,3633,6688,,,,,,,,,,,,,,,,,,,,,862,21,,,,,,,Gloucester,,,,
Virginia,2013,Governor,,3077,5155,,,,,,,,,,,,,,,,,,,,,839,126,,,,,,,Goochland,,,,
Virginia,2013,Governor,,1400,3094,,,,,,,,,,,,,,,,,,,,,359,0,,,,,,,Grayson,,,,
Virginia,2013,Governor,,1719,3069,,,,,,,,,,,,,,,,,,,,,534,28,,,,,,,Greene,,,,
Virginia,2013,Governor,,1724,1012,,,,,,,,,,,,,,,,,,,,,130,4,,,,,,,Greensville,,,,
Virginia,2013,Governor,,3909,5432,,,,,,,,,,,,,,,,,,,,,622,59,,,,,,,Halifax,,,,
Virginia,2013,Governor,,24631,10384,,,,,,,,,,,,,,,,,,,,,1902,54,,,,,,,Hampton City,,,,
Virginia,2013,Governor,,10862,23415,,,,,,,,,,,,,,,,,,,,,3860,666,,,,,,,Hanover,,,,
Virginia,2013,Governor,,4190,3236,,,,,,,,,,,,,,,,,,,,,572,39,,,,,,,Harrisonburg City,,,,
Virginia,2013,Governor,,53132,39400,,,,,,,,,,,,,,,,,,,,,9709,1266,,,,,,,Henrico,,,,
Virginia,2013,Governor,,4558,8024,,,,,,,,,,,,,,,,,,,,,917,33,,,,,,,Henry,,,,
Virginia,2013,Governor,,279,557,,,,,,,,,,,,,,,,,,,,,63,4,,,,,,,Highland,,,,
Virginia,2013,Governor,,2499,2446,,,,,,,,,,,,,,,,,,,,,456,28,,,,,,,Hopewell City,,,,
Virginia,2013,Governor,,4843,6547,,,,,,,,,,,,,,,,,,,,,748,24,,,,,,,Isle of Wight,,,,
Virginia,2013,Governor,,11344,13756,,,,,,,,,,,,,,,,,,,,,1722,94,,,,,,,James City,,,,
Virginia,2013,Governor,,968,1051,,,,,,,,,,,,,,,,,,,,,156,22,,,,,,,King and Queen,,,,
Virginia,2013,Governor,,2289,3985,,,,,,,,,,,,,,,,,,,,,382,12,,,,,,,King George,,,,
Virginia,2013,Governor,,1671,2976,,,,,,,,,,,,,,,,,,,,,543,47,,,,,,,King William,,,,
Virginia,2013,Governor,,1786,2367,,,,,,,,,,,,,,,,,,,,,329,50,,,,,,,Lancaster,,,,
Virginia,2013,Governor,,1180,3507,,,,,,,,,,,,,,,,,,,,,101,8,,,,,,,Lee,,,,
Virginia,2013,Governor,,936,499,,,,,,,,,,,,,,,,,,,,,65,19,,,,,,,Lexington City,,,,
Virginia,2013,Governor,,44369,40464,,,,,,,,,,,,,,,,,,,,,4502,204,,,,,,,Loudoun,,,,
Virginia,2013,Governor,,3546,5381,,,,,,,,,,,,,,,,,,,,,972,54,,,,,,,Louisa,,,,
Virginia,2013,Governor,,1397,1705,,,,,,,,,,,,,,,,,,,,,234,11,,,,,,,Lunenburg,,,,
Virginia,2013,Governor,,7923,10632,,,,,,,,,,,,,,,,,,,,,1188,109,,,,,,,Lynchburg City,,,,
Virginia,2013,Governor,,1575,2510,,,,,,,,,,,,,,,,,,,,,420,17,,,,,,,Madison,,,,
Virginia,2013,Governor,,4013,3828,,,,,,,,,,,,,,,,,,,,,381,19,,,,,,,Manassas City,,,,
Virginia,2013,Governor,,1142,888,,,,,,,,,,,,,,,,,,,,,93,3,,,,,,,Manassas Park City,,,,
Virginia,2013,Governor,,1723,1411,,,,,,,,,,,,,,,,,,,,,240,18,,,,,,,Martinsville City,,,,
Virginia,2013,Governor,,1194,2044,,,,,,,,,,,,,,,,,,,,,214,34,,,,,,,Mathews,,,,
Virginia,2013,Governor,,3038,4226,,,,,,,,,,,,,,,,,,,,,263,22,,,,,,,Mecklenburg,,,,
Virginia,2013,Governor,,1375,2131,,,,,,,,,,,,,,,,,,,,,391,21,,,,,,,Middlesex,,,,
Virginia,2013,Governor,,10689,10133,,,,,,,,,,,,,,,,,,,,,2394,133,,,,,,,Montgomery,,,,
Virginia,2013,Governor,,2523,2314,,,,,,,,,,,,,,,,,,,,,497,35,,,,,,,Nelson,,,,
Virginia,2013,Governor,,2120,4365,,,,,,,,,,,,,,,,,,,,,766,65,,,,,,,New Kent,,,,
Virginia,2013,Governor,,25085,14803,,,,,,,,,,,,,,,,,,,,,2444,87,,,,,,,Newport News City,,,,
Virginia,2013,Governor,,31708,11654,,,,,,,,,,,,,,,,,,,,,2703,170,,,,,,,Norfolk City,,,,
Virginia,2013,Governor,,2048,1589,,,,,,,,,,,,,,,,,,,,,301,10,,,,,,,Northampton,,,,
Virginia,2013,Governor,,1961,2823,,,,,,,,,,,,,,,,,,,,,394,53,,,,,,,Northumberland,,,,
Virginia,2013,Governor,,346,482,,,,,,,,,,,,,,,,,,,,,37,6,,,,,,,Norton City,,,,
Virginia,2013,Governor,,1756,1899,,,,,,,,,,,,,,,,,,,,,327,19,,,,,,,Nottoway,,,,
Virginia,2013,Governor,,3629,5561,,,,,,,,,,,,,,,,,,,,,767,38,,,,,,,Orange,,,,
Virginia,2013,Governor,,2001,3754,,,,,,,,,,,,,,,,,,,,,313,21,,,,,,,Page,,,,
Virginia,2013,Governor,,1373,3553,,,,,,,,,,,,,,,,,,,,,191,6,,,,,,,Patrick,,,,
Virginia,2013,Governor,,7260,798,,,,,,,,,,,,,,,,,,,,,223,19,,,,,,,Petersburg City,,,,
Virginia,2013,Governor,,5419,11682,,,,,,,,,,,,,,,,,,,,,1090,60,,,,,,,Pittsylvania,,,,
Virginia,2013,Governor,,1040,2987,,,,,,,,,,,,,,,,,,,,,377,11,,,,,,,Poquoson City,,,,
Virginia,2013,Governor,,17671,6776,,,,,,,,,,,,,,,,,,,,,1428,77,,,,,,,Portsmouth City,,,,
Virginia,2013,Governor,,2327,6748,,,,,,,,,,,,,,,,,,,,,995,124,,,,,,,Powhatan,,,,
Virginia,2013,Governor,,2674,2252,,,,,,,,,,,,,,,,,,,,,389,23,,,,,,,Prince Edward,,,,
Virginia,2013,Governor,,3580,5011,,,,,,,,,,,,,,,,,,,,,674,48,,,,,,,Prince George,,,,
Virginia,2013,Governor,,50441,42431,,,,,,,,,,,,,,,,,,,,,4084,160,,,,,,,Prince William,,,,
Virginia,2013,Governor,,2581,4720,,,,,,,,,,,,,,,,,,,,,713,47,,,,,,,Pulaski,,,,
Virginia,2013,Governor,,1364,1254,,,,,,,,,,,,,,,,,,,,,287,19,,,,,,,Radford City,,,,
Virginia,2013,Governor,,1290,1499,,,,,,,,,,,,,,,,,,,,,123,8,,,,,,,Rappahannock,,,,
Virginia,2013,Governor,,836,1295,,,,,,,,,,,,,,,,,,,,,150,20,,,,,,,Richmond,,,,
Virginia,2013,Governor,,42957,9854,,,,,,,,,,,,,,,,,,,,,5226,496,,,,,,,Richmond City,,,,
Virginia,2013,Governor,,9844,18040,,,,,,,,,,,,,,,,,,,,,2718,367,,,,,,,Roanoke,,,,
Virginia,2013,Governor,,11714,7786,,,,,,,,,,,,,,,,,,,,,2099,182,,,,,,,Roanoke City,,,,
Virginia,2013,Governor,,2431,3640,,,,,,,,,,,,,,,,,,,,,588,59,,,,,,,Rockbridge,,,,
Virginia,2013,Governor,,5725,14968,,,,,,,,,,,,,,,,,,,,,1317,88,,,,,,,Rockingham,,,,
Virginia,2013,Governor,,1914,3920,,,,,,,,,,,,,,,,,,,,,201,16,,,,,,,Russell,,,,
Virginia,2013,Governor,,2324,4019,,,,,,,,,,,,,,,,,,,,,732,101,,,,,,,Salem City,,,,
Virginia,2013,Governor,,1158,4001,,,,,,,,,,,,,,,,,,,,,124,10,,,,,,,Scott,,,,
Virginia,2013,Governor,,3565,7345,,,,,,,,,,,,,,,,,,,,,649,44,,,,,,,Shenandoah,,,,
Virginia,2013,Governor,,2307,4880,,,,,,,,,,,,,,,,,,,,,323,22,,,,,,,Smyth,,,,
Virginia,2013,Governor,,2295,2578,,,,,,,,,,,,,,,,,,,,,237,19,,,,,,,Southampton,,,,
Virginia,2013,Governor,,12220,17755,,,,,,,,,,,,,,,,,,,,,1657,98,,,,,,,Spotsylvania,,,,
Virginia,2013,Governor,,13657,18595,,,,,,,,,,,,,,,,,,,,,1756,113,,,,,,,Stafford,,,,
Virginia,2013,Governor,,3058,2869,,,,,,,,,,,,,,,,,,,,,503,42,,,,,,,Staunton City,,,,
Virginia,2013,Governor,,13132,9906,,,,,,,,,,,,,,,,,,,,,1143,54,,,,,,,Suffolk City,,,,
Virginia,2013,Governor,,1576,977,,,,,,,,,,,,,,,,,,,,,116,9,,,,,,,Surry,,,,
Virginia,2013,Governor,,1834,1259,,,,,,,,,,,,,,,,,,,,,144,9,,,,,,,Sussex,,,,
Virginia,2013,Governor,,2358,7490,,,,,,,,,,,,,,,,,,,,,275,10,,,,,,,Tazewell,,,,
Virginia,2013,Governor,,49357,51494,,,,,,,,,,,,,,,,,,,,,7023,378,,,,,,,Virginia Beach City,,,,
Virginia,2013,Governor,,3392,5873,,,,,,,,,,,,,,,,,,,,,416,21,,,,,,,Warren,,,,
Virginia,2013,Governor,,3936,9989,,,,,,,,,,,,,,,,,,,,,520,40,,,,,,,Washington,,,,
Virginia,2013,Governor,,1918,2598,,,,,,,,,,,,,,,,,,,,,460,30,,,,,,,Waynesboro City,,,,
Virginia,2013,Governor,,2115,2116,,,,,,,,,,,,,,,,,,,,,217,16,,,,,,,Westmoreland,,,,
Virginia,2013,Governor,,2748,1337,,,,,,,,,,,,,,,,,,,,,254,23,,,,,,,Williamsburg City,,,,
Virginia,2013,Governor,,2631,2702,,,,,,,,,,,,,,,,,,,,,326,24,,,,,,,Winchester City,,,,
