State,Year,Office,County,D#,R#,Prog.#,S#,SW#,Proh.#,Am.#,I#,Ref.#,L#,G#,C#,NL#,Cit.#,Labor#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,Pop.#,Year / Office,W/I#
North Carolina,,,Lenoir,19581,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Lincoln,16751,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Macon,8378,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Madison,6170,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Martin,9378,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,McDowell,9702,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Mecklenburg,306598,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Mitchell,3026,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Montgomery,7152,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Moore,22267,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Nash,33738,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,New Hanover,62839,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Northampton,8528,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Onslow,27330,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Orange,57634,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Pamlico,4138,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Pasquotank,12323,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Pender,13718,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Perquimans,4111,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Person,12305,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Pitt,52860,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Polk,5777,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Randolph,25638,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Richmond,13882,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Robeson,33287,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Rockingham,24522,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Rowan,33299,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Rutherford,16569,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Sampson,15292,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Scotland,10189,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Stanly,15194,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Stokes,10086,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Surry,16888,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Swain,3439,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Transylvania,9890,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Tyrrell,1237,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Union,47917,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Vance,15975,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Wake,327900,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Warren,8258,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Washington,4851,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Watauga,15799,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Wayne,30662,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Wilkes,13673,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Wilson,27598,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Yadkin,7867,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Yancey,5344,,,,,,,,,,,,,,,,,,,,,2012 Attorney General,
North Carolina,,,Alamance,31727,32891,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Alexander,5912,10605,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Alleghany,2048,2706,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Anson,8099,2841,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Ashe,5032,6869,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Avery,2134,4907,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Beaufort,10507,12062,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Bertie,7547,2607,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Bladen,9061,6059,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Brunswick,22327,31784,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Buncombe,70316,50880,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Burke,16170,18972,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Cabarrus,37178,42004,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Caldwell,13114,20208,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Camden,1774,2633,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Carteret,11180,22910,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Caswell,6143,4484,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Catawba,27420,39508,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Chatham,19674,14459,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Cherokee,4073,7882,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Chowan,3848,3089,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Clay,1826,3533,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Cleveland,20541,20802,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Columbus,13143,9568,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Craven,19620,24510,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Cumberland,78516,44324,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Currituck,3899,6687,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Dare,7708,9015,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Davidson,25011,43690,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Davie,6713,13219,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Duplin,10014,9733,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Durham,109926,30695,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Edgecombe,19498,6862,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Forsyth,95372,72103,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Franklin,15333,12083,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Gaston,36727,49790,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Gates,3050,2108,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Graham,1274,2228,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Granville,15275,10145,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Greene,4294,3593,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Guilford,148542,94350,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Halifax,18775,6934,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Harnett,20316,21755,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Haywood,12557,13803,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Henderson,18785,31091,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Hertford,8073,2411,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Hoke,10494,5825,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Hyde,1251,929,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Iredell,29406,43173,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Jackson,8466,7592,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Johnston,32856,41122,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Jones,2546,2438,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Lee,12523,10518,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Lenoir,14964,12046,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Lincoln,13120,21859,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Macon,6399,9499,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Madison,4814,4823,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Martin,7564,4399,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,McDowell,6566,10367,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Mecklenburg,269625,157012,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Mitchell,1873,5037,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Montgomery,5788,4980,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Moore,18384,26014,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Nash,27492,20026,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,New Hanover,46734,49414,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Northampton,7783,2578,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Onslow,19652,28285,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Orange,53034,19598,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Pamlico,2990,3474,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Pasquotank,10688,6533,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Pender,9869,13598,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Perquimans,3041,3293,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Person,9803,7841,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Pitt,43077,32939,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Polk,4307,5526,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Randolph,18485,40040,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Richmond,11756,6332,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Robeson,28250,12659,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Rockingham,18989,20953,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Rowan,26024,33555,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Rutherford,11244,15979,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Sampson,13129,12266,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Scotland,8851,4400,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Stanly,10975,16198,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Stokes,7488,13335,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Surry,11467,16661,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Swain,2778,2562,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Transylvania,7005,8864,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Tyrrell,966,645,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Union,35196,54841,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Vance,14436,5754,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Wake,279800,184552,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Warren,7449,2420,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Washington,4157,2124,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Watauga,13006,12331,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Wayne,25399,24356,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Wilkes,10055,17434,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Wilson,22789,14993,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Yadkin,5243,10792,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Yancey,4341,4723,,,,,,,,,,,,,,,,,,,,2012 Treasurer,
North Carolina,,,Alamance,30789,33251,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Alexander,5485,10956,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Alleghany,2009,2654,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Anson,7757,3099,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Ashe,4738,7089,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Avery,1914,5085,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Beaufort,10727,11834,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Bertie,7573,2558,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Bladen,9131,5928,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Brunswick,22233,31766,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Buncombe,70627,50554,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Burke,15119,19794,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Cabarrus,34204,44459,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Caldwell,12334,20838,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Camden,1766,2634,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Carteret,11788,22008,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Caswell,5839,4681,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Catawba,25526,40984,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Chatham,20205,13810,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Cherokee,3952,7951,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Chowan,3880,3048,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Clay,1830,3522,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Cleveland,18789,22360,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Columbus,13242,9410,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Craven,20927,23398,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Cumberland,76999,45331,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Currituck,3814,6750,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Dare,7758,8952,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Davidson,23377,44564,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Davie,6155,13589,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Duplin,10081,9653,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Durham,111060,29310,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Edgecombe,19410,6929,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Forsyth,92525,73909,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Franklin,15555,11788,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Gaston,34349,51788,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Gates,3056,2110,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Graham,1277,2241,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Granville,15336,9936,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Greene,4534,3395,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Guilford,145542,95565,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Halifax,18747,6931,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Harnett,20393,21589,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Haywood,12624,13555,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Henderson,18838,30976,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Hertford,8096,2376,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Hoke,10421,5888,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Hyde,1261,902,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Iredell,27721,44468,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Jackson,8494,7496,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Johnston,34470,39432,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Jones,2759,2259,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Lee,12624,10409,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Lenoir,15398,11474,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Lincoln,12130,22666,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Macon,6420,9489,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Madison,4785,4786,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Martin,7665,4289,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,McDowell,6662,10276,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Mecklenburg,263145,160276,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Mitchell,1878,5066,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Montgomery,5454,5235,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Moore,18475,25900,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Nash,27590,19858,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,New Hanover,47019,49015,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Northampton,7870,2513,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Onslow,19477,28650,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Orange,53566,18905,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Pamlico,3006,3434,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Pasquotank,10641,6594,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Pender,9756,13620,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Perquimans,3061,3256,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Person,9571,7985,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Pitt,44481,31662,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Polk,4218,5597,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Randolph,16724,41388,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Richmond,11338,6704,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Robeson,28656,12114,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Rockingham,17793,21845,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Rowan,24395,34925,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Rutherford,10711,16395,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Sampson,13073,12275,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Scotland,8797,4535,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Stanly,9935,17080,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Stokes,6873,13781,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Surry,10723,16950,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Swain,2785,2551,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Transylvania,7089,8742,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Tyrrell,981,643,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Union,32987,56422,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Vance,14287,5865,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Wake,300514,162929,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Warren,7340,2430,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Washington,4163,2131,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Watauga,12761,12505,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Wayne,25437,24236,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Wilkes,9021,18153,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Wilson,22930,14757,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Yadkin,4472,11305,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Yancey,4414,4633,,,,,,,,,,,,,,,,,,,,2012 Auditor,
North Carolina,,,Alamance,29603,34949,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Alexander,5391,11107,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Alleghany,2017,2687,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Anson,7760,3163,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Ashe,4712,7208,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Avery,1870,5188,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Beaufort,10326,12384,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Bertie,6986,2572,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Bladen,9087,6129,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Brunswick,22150,32510,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Buncombe,70445,50817,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Burke,14706,20355,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Cabarrus,33441,45251,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Caldwell,11774,21443,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Camden,1731,2685,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Carteret,11532,22889,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Caswell,5688,4867,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Catawba,24720,41925,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Chatham,18636,15326,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Cherokee,4029,7977,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Chowan,4344,2816,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Clay,1768,3597,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Cleveland,18811,22357,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Columbus,13112,9805,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Craven,19560,24765,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Cumberland,76539,45983,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Currituck,3792,6841,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Dare,7746,9177,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Davidson,22614,45772,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Davie,6027,13858,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Duplin,9620,10203,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Durham,108844,31335,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Edgecombe,19145,7235,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Forsyth,91829,74632,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Franklin,14376,12928,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Gaston,34286,52064,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Gates,3095,2093,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Graham,1286,2249,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Granville,14702,10531,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Greene,4253,3708,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Guilford,143006,99589,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
North Carolina,,,Halifax,18072,7654,,,,,,,,,,,,,,,,,,,,2012 Insurance Commissioner,
