State,Year,Office,County,D#,R#,L#,G#,NL#,Ref.#,Cit.#,Work.#,NA#,C#,I1#,I2#,I3#,I4#,PF#,SW#,S#,New#,SL#,Union,Comm.#,Proh.#,Prog.#,Pop.#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,W/I12#,W/I13#,W/I14#,W/I15#,W/I16#,W/I17#,PoP,AE#,SA#
Arizona,1982,Secretary of State,Gila,8687,2462,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Graham,4428,1645,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Greenlee,2655,482,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Maricopa,223932,133978,11636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Mohave,11042,5988,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Navajo,9081,3778,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Pima,88533,59199,5192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Pinal,14945,5278,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Santa Cruz,2607,1787,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Yavapai,14868,9383,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Yuma,12233,5284,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Apache,5566,3311,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Cochise,8172,10321,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Coconino,8454,10703,1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Gila,4866,6102,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Graham,2468,3682,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Greenlee,1939,1176,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Maricopa,100606,259457,14851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Mohave,5669,11163,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Navajo,5853,7066,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Pima,69774,74360,7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Pinal,9723,10348,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Santa Cruz,2437,1893,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Yavapai,6609,17666,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Attorney General,Yuma,6781,10666,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Apache,6880,2215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Cochise,11712,7013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Coconino,11528,7821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Gila,7342,3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Graham,3859,2115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Greenlee,2475,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Maricopa,137862,209517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Mohave,8191,8327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Navajo,7960,4970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Pima,86307,60450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Pinal,13320,6628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Santa Cruz,2727,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Yavapai,10282,13698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Treasurer,Yuma,10794,6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Apache,6936,2965,,,,,,,,,,,,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Cochise,8368,8484,,,,,,,,,,,,5174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Coconino,11492,6647,,,,,,,,,,,,5565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Gila,5775,4779,,,,,,,,,,,,3319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Graham,2381,3257,,,,,,,,,,,,1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Greenlee,1218,991,,,,,,,,,,,,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,La Paz,1201,1352,,,,,,,,,,,,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Maricopa,142540,213049,,,,,,,,,,,,139231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Mohave,7969,9333,,,,,,,,,,,,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Navajo,7527,6250,,,,,,,,,,,,2769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Pima,72366,56598,,,,,,,,,,,,42700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Pinal,11127,8244,,,,,,,,,,,,5347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Santa Cruz,2349,1490,,,,,,,,,,,,1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Yavapai,10288,15000,,,,,,,,,,,,6688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Governor,Yuma,7449,5474,,,,,,,,,,,,3290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Apache,7546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Cochise,17695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Coconino,19021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Gila,11715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Graham,5687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Greenlee,2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,La Paz,2850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Maricopa,380696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Mohave,16041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Navajo,13171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Pima,133960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Pinal,19465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Santa Cruz,4113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Yavapai,23314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Secretary of State,Yuma,13188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Apache,,7281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Cochise,,17074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Coconino,,17577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Gila,,10041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Graham,,5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Greenlee,,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,La Paz,,2742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Maricopa,,395512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Mohave,,15982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Navajo,,12543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Pima,,127785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Pinal,,16829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Santa Cruz,,3558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Yavapai,,24260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Attorney General,Yuma,,12758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Apache,7739,2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Cochise,11971,8846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Coconino,12345,9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Gila,8394,4508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Graham,4101,2312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Greenlee,2123,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,La Paz,1795,1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Maricopa,178744,274490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Mohave,9376,10232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Navajo,9177,6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Pima,83773,75898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Pinal,14649,8068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Santa Cruz,2934,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Yavapai,11990,17092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1986,Treasurer,Yuma,9125,6003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Governor,Apache,9485,3638,6,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,91
Arizona,1990,Governor,Cochise,12685,11472,13,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,136
Arizona,1990,Governor,Coconino,17050,11330,11,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,123
Arizona,1990,Governor,Gila,7893,6283,5,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,128
Arizona,1990,Governor,Graham,3699,3614,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,141
Arizona,1990,Governor,Greenlee,1836,1071,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,11
Arizona,1990,Governor,La Paz,1622,1829,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,33
Arizona,1990,Governor,Maricopa,282409,330261,139,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,,,8156
Arizona,1990,Governor,Mohave,13131,14068,11,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,154
Arizona,1990,Governor,Navajo,9867,7708,9,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,204
Arizona,1990,Governor,Pima,112572,87701,94,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,1028
Arizona,1990,Governor,Pinal,16562,11762,9,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,257
Arizona,1990,Governor,Santa Cruz,3801,2140,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,10
Arizona,1990,Governor,Yavapai,17567,22682,11,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,467
Arizona,1990,Governor,Yuma,9512,8425,3,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,44
Arizona,1990,Secretary of State,Apache,10241,2836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Cochise,15532,8068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Coconino,16615,9513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Gila,10087,4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Graham,5077,2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Greenlee,2186,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,La Paz,2048,1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Maricopa,322802,268969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Mohave,14701,11780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Navajo,11863,5875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Pima,124341,68792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Pinal,19555,8324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Santa Cruz,4040,1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Yavapai,21819,17493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Secretary of State,Yuma,10757,6716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Apache,8742,4525,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Cochise,11669,12381,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Coconino,12919,14679,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Gila,7688,6612,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Graham,3574,3949,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Greenlee,1878,986,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,La Paz,1612,1808,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Maricopa,226984,376790,,,,,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Mohave,12046,14942,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Navajo,9540,8320,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Pima,87346,109316,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Pinal,14560,13425,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Santa Cruz,3206,2489,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Yavapai,15891,24777,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,
Arizona,1990,Attorney General,Yuma,9071,8535,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Apache,8640,4254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Cochise,11171,12058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Coconino,12439,13674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Gila,7778,6065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Graham,3600,3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Greenlee,1822,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,La Paz,1626,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Maricopa,239733,342834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Mohave,11296,14469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Navajo,9193,8149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Pima,88433,100263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Pinal,15043,12008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Santa Cruz,3117,2432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Yavapai,15758,23059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1990,Treasurer,Yuma,7821,9104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Apache,12409,4229,423,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Cochise,10647,15203,759,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Coconino,17110,13971,1213,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Gila,7770,6978,520,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Graham,3101,4570,143,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Greenlee,1358,1522,59,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,La Paz,1773,1850,117,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Maricopa,272298,349473,21623,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Mohave,12656,19315,922,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Navajo,11949,9780,524,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Pima,104669,107287,5637,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Pinal,16338,13755,794,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Santa Cruz,3978,2856,112,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Yavapai,17584,29213,1882,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
Arizona,1994,Governor,Yuma,7062,13490,494,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Apache,9814,5135,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Cochise,10456,13642,1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Coconino,13096,14408,2719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Gila,6958,6417,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Graham,3008,3843,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Greenlee,1506,955,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,La Paz,1361,1842,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Maricopa,203229,368604,39606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Mohave,10394,18405,2360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Navajo,10109,8898,2163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Pima,93360,107799,10111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Pinal,15849,12177,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Santa Cruz,4059,2209,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Yavapai,13485,28233,4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Secretary of State,Yuma,7532,11457,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Apache,,9649,5183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Cochise,,20240,4496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Coconino,,21888,7367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Gila,,11064,2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Graham,,5954,1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Greenlee,,2009,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,La Paz,,2739,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Maricopa,,479701,117685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Mohave,,24538,6040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Navajo,,15235,5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Pima,,166410,36998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Pinal,,22453,5394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Santa Cruz,,4829,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Yavapai,,35661,9322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1994,Attorney General,Yuma,,15895,3630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
