State,Year,Office,County,D#,R#,Proh.#,Pop.#,S#,Comm.#,SW#,SL#,FL#,Prog.#,Nat.#,UR#,UC#,Cont.#,Ind.#,ST#,Wor.#,WW#,CL#,Cit.#,Labor#,Sol.#,NA#,New#,U#,ID#,SD#,C#,I1#,I2#,Ref.#,NL#,G#,L#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,IR#,CON#,LLMR#,LWB#,WC#,HL#,PP#,AN#,Liberty#,HCR#,IND#,Coop#,Liberal#,CWL#,S&L#
Illinois,1922,Treasurer,Tazewell,4288,6139,,,122,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Union,2906,2114,,,32,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Vermilion,7263,11778,,,301,,,,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Wabash,2108,2086,,,15,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Warren,2526,4762,,,44,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Washington,1552,3345,,,55,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Wayne,3821,4295,,,49,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,White,3889,3403,,,42,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Whiteside,1784,6536,,,78,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Will,5429,16113,,,348,,,,1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Williamson,4404,8821,,,399,,,,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Winnebago,1964,14326,,,1117,,,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1922,Treasurer,Woodford,2783,4039,,,29,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Adams,9615,11013,,,147,,,34,,,,,,,,,9,,3,,,,,,,,,,,,,,,,0,,,,,,,,,18,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Alexander,2804,4469,,,24,,,2,,,,,,,,,2,,2,,,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Bond,2293,3788,,,32,,,2,,,,,,,,,3,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Boone,681,4953,,,23,,,3,,,,,,,,,1,,1,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Brown,2217,1636,,,9,,,3,,,,,,,,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Bureau,2560,10413,,,76,,,17,,,,,,,,,5,,6,,,,,,,,,,,,,,,,0,,,,,,,,,10,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Calhoun,1136,1126,,,8,,,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Carroll,804,5153,,,21,,,5,,,,,,,,,2,,0,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Cass,3280,3458,,,26,,,3,,,,,,,,,1,,1,,,,,,,,,,,,,,,,0,,,,,,,,,7,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Champaign,6393,14592,,,86,,,7,,,,,,,,,6,,0,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Christian,6552,7768,,,105,,,18,,,,,,,,,33,,5,,,,,,,,,,,,,,,,0,,,,,,,,,8,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Clark,4247,4723,,,13,,,0,,,,,,,,,4,,8,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Clay,3126,3547,,,23,,,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Clinton,2626,3016,,,37,,,6,,,,,,,,,8,,1,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Coles,5962,8535,,,38,,,3,,,,,,,,,8,,2,,,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Cook,322386,699764,,,8989,,,1097,,,,,,,,,922,,284,,,,,,,,,,,,,,,,0,,,,,,,,,174,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Crawford,4312,4889,,,26,,,1,,,,,,,,,4,,2,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Cumberland,2549,2721,,,10,,,1,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,De Witt,2943,5407,,,23,,,6,,,,,,,,,19,,1,,,,,,,,,,,,,,,,0,,,,,,,,,15,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,DeKalb,1967,10384,,,22,,,1,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Douglas,2481,4241,,,26,,,7,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,DuPage,4294,15884,,,117,,,17,,,,,,,,,14,,4,,,,,,,,,,,,,,,,0,,,,,,,,,8,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Edgar,5337,6382,,,25,,,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Edwards,1097,2755,,,7,,,0,,,,,,,,,2,,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Effingham,4315,3270,,,19,,,9,,,,,,,,,1,,3,,,,,,,,,,,,,,,,0,,,,,,,,,7,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Fayette,4892,5074,,,8,,,2,,,,,,,,,2,,4,,,,,,,,,,,,,,,,0,,,,,,,,,9,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Ford,1480,4645,,,8,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Franklin,6301,8536,,,128,,,50,,,,,,,,,161,,4,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Fulton,5611,9332,,,248,,,36,,,,,,,,,8,,2,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Gallatin,2419,1899,,,14,,,3,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Greene,4866,3477,,,14,,,3,,,,,,,,,0,,2,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Grundy,876,4813,,,34,,,3,,,,,,,,,4,,0,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Hamilton,3207,2675,,,21,,,2,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Hancock,5531,6754,,,56,,,5,,,,,,,,,1,,1,,,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Hardin,1380,1377,,,19,,,1,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Henderson,846,2914,,,22,,,0,,,,,,,,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Henry,2494,13363,,,105,,,21,,,,,,,,,13,,6,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Iroquois,2938,8169,,,26,,,3,,,,,,,,,0,,2,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Jackson,4945,7280,,,40,,,6,,,,,,,,,3,,0,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Jasper,3254,3046,,,16,,,0,,,,,,,,,3,,1,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Jefferson,6534,5634,,,80,,,5,,,,,,,,,4,,4,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Jersey,2821,2477,,,9,,,2,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Jo Daviess,2171,5552,,,60,,,18,,,,,,,,,4,,0,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Johnson,1410,2506,,,10,,,2,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Kane,4592,32807,,,131,,,29,,,,,,,,,40,,7,,,,,,,,,,,,,,,,0,,,,,,,,,30,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Kankakee,3581,13534,,,45,,,19,,,,,,,,,30,,10,,,,,,,,,,,,,,,,0,,,,,,,,,14,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Kendall,546,3524,,,2,,,2,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Knox,3326,14284,,,75,,,12,,,,,,,,,3,,3,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Lake,3163,17635,,,173,,,42,,,,,,,,,100,,9,,,,,,,,,,,,,,,,0,,,,,,,,,11,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,LaSalle,7446,23293,,,289,,,28,,,,,,,,,7,,5,,,,,,,,,,,,,,,,0,,,,,,,,,11,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Lawrence,4175,4628,,,20,,,2,,,,,,,,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,14,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Lee,2786,8549,,,31,,,1,,,,,,,,,9,,4,,,,,,,,,,,,,,,,0,,,,,,,,,38,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Livingston,3609,10306,,,34,,,11,,,,,,,,,3,,1,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Logan,4361,7261,,,45,,,4,,,,,,,,,10,,2,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Macon,7901,16666,,,55,,,5,,,,,,,,,2,,3,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Macoupin,7094,10141,,,38,,,8,,,,,,,,,4,,1,,,,,,,,,,,,,,,,0,,,,,,,,,7,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Madison,15118,20891,,,104,,,16,,,,,,,,,4,,4,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Marion,5206,6686,,,124,,,27,,,,,,,,,9,,1,,,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Marshall,2135,3913,,,698,,,44,,,,,,,,,91,,13,,,,,,,,,,,,,,,,0,,,,,,,,,7,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Mason,2762,3588,,,134,,,17,,,,,,,,,36,,3,,,,,,,,,,,,,,,,1,,,,,,,,,14,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Massac,948,3154,,,94,,,25,,,,,,,,,10,,4,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,McDonough,4278,7607,,,14,,,5,,,,,,,,,4,,2,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,McHenry,1967,8822,,,9,,,3,,,,,,,,,1,,1,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,McLean,7617,18029,,,26,,,2,,,,,,,,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Menard,2059,2859,,,3,,,1,,,,,,,,,2,,1,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Mercer,1951,5701,,,21,,,3,,,,,,,,,2,,0,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Monroe,1505,2761,,,10,,,2,,,,,,,,,0,,2,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Montgomery,6035,8524,,,158,,,8,,,,,,,,,25,,3,,,,,,,,,,,,,,,,0,,,,,,,,,9,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Morgan,6260,8167,,,33,,,5,,,,,,,,,3,,2,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Moultrie,2475,3028,,,7,,,0,,,,,,,,,2,,1,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Ogle,1973,8564,,,22,,,4,,,,,,,,,3,,1,,,,,,,,,,,,,,,,0,,,,,,,,,10,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Peoria,9375,27419,,,273,,,124,,,,,,,,,24,,15,,,,,,,,,,,,,,,,2,,,,,,,,,26,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Perry,3300,4193,,,65,,,23,,,,,,,,,10,,2,,,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Piatt,1853,3833,,,13,,,5,,,,,,,,,4,,1,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Pike,5457,5128,,,39,,,6,,,,,,,,,16,,1,,,,,,,,,,,,,,,,0,,,,,,,,,7,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Pope,988,2155,,,18,,,2,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Pulaski,1799,3446,,,9,,,2,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Putnam,304,1621,,,14,,,1,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Randolph,4190,5292,,,62,,,4,,,,,,,,,1,,6,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Richland,2834,3143,,,16,,,4,,,,,,,,,0,,2,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Rock Island,6429,22335,,,186,,,41,,,,,,,,,59,,6,,,,,,,,,,,,,,,,0,,,,,,,,,24,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Saint Clair,16262,26305,,,643,,,150,,,,,,,,,82,,8,,,,,,,,,,,,,,,,0,,,,,,,,,28,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Saline,4238,6574,,,65,,,19,,,,,,,,,21,,0,,,,,,,,,,,,,,,,0,,,,,,,,,15,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Sangamon,15486,25599,,,314,,,55,,,,,,,,,168,,10,,,,,,,,,,,,,,,,0,,,,,,,,,17,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Schuyler,2986,2730,,,8,,,2,,,,,,,,,2,,0,,,,,,,,,,,,,,,,0,,,,,,,,,7,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Scott,2039,2251,,,4,,,1,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,7,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Shelby,5479,5688,,,74,,,6,,,,,,,,,1,,1,,,,,,,,,,,,,,,,0,,,,,,,,,22,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Stark,890,2725,,,14,,,2,,,,,,,,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Stephenson,3758,9860,,,137,,,10,,,,,,,,,10,,0,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Tazewell,4103,8255,,,47,,,6,,,,,,,,,9,,3,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Union,3832,2583,,,47,,,1,,,,,,,,,2,,1,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Vermilion,7301,19033,,,192,,,68,,,,,,,,,39,,12,,,,,,,,,,,,,,,,0,,,,,,,,,24,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Wabash,2578,2721,,,16,,,2,,,,,,,,,2,,2,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Warren,2832,6953,,,45,,,14,,,,,,,,,3,,0,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Washington,1887,3663,,,62,,,7,,,,,,,,,5,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Wayne,4332,4932,,,27,,,0,,,,,,,,,3,,4,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,White,4443,3829,,,9,,,1,,,,,,,,,6,,1,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Whiteside,2510,11467,,,16,,,3,,,,,,,,,5,,0,,,,,,,,,,,,,,,,0,,,,,,,,,9,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Will,6806,24003,,,151,,,34,,,,,,,,,35,,10,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Williamson,6849,10411,,,88,,,27,,,,,,,,,35,,3,,,,,,,,,,,,,,,,0,,,,,,,,,9,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Winnebago,5108,21532,,,288,,,70,,,,,,,,,110,,8,,,,,,,,,,,,,,,,0,,,,,,,,,32,,,,,,,,,,,,,,
Illinois,1924,Lt. Governor,Woodford,2320,4506,,,48,,,6,,,,,,,,,3,,5,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Adams,8904,11925,,,141,,,36,,,,,,,,,9,,3,,,,,,,,,,,,,,,,0,,,,,,,,,16,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Alexander,2718,4969,,,19,,,3,,,,,,,,,3,,2,,,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Bond,2185,3929,,,31,,,2,,,,,,,,,2,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Boone,416,5188,,,46,,,5,,,,,,,,,2,,2,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Brown,2194,1678,,,8,,,2,,,,,,,,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Bureau,2693,10556,,,81,,,17,,,,,,,,,5,,5,,,,,,,,,,,,,,,,0,,,,,,,,,8,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Calhoun,1115,1154,,,8,,,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Carroll,690,5375,,,27,,,5,,,,,,,,,2,,0,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Cass,3049,3833,,,31,,,2,,,,,,,,,1,,1,,,,,,,,,,,,,,,,0,,,,,,,,,7,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Champaign,5958,15272,,,87,,,7,,,,,,,,,6,,0,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Christian,6410,7993,,,108,,,19,,,,,,,,,24,,5,,,,,,,,,,,,,,,,0,,,,,,,,,8,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Clark,4212,4764,,,13,,,0,,,,,,,,,6,,6,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Clay,3050,3655,,,25,,,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Clinton,2438,3454,,,35,,,5,,,,,,,,,8,,2,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Coles,5797,8761,,,39,,,3,,,,,,,,,8,,2,,,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Cook,272459,741999,,,9320,,,1110,,,,,,,,,904,,171,,,,,,,,,,,,,,,,0,,,,,,,,,157,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Crawford,4223,5018,,,25,,,1,,,,,,,,,4,,2,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Cumberland,2505,2885,,,10,,,1,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,De Witt,2998,5372,,,22,,,6,,,,,,,,,20,,1,,,,,,,,,,,,,,,,0,,,,,,,,,16,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,DeKalb,1687,10777,,,21,,,1,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Douglas,2404,4358,,,28,,,6,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,DuPage,2524,17739,,,119,,,23,,,,,,,,,15,,5,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Edgar,5791,5862,,,26,,,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Edwards,1057,2838,,,7,,,0,,,,,,,,,2,,1,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Effingham,4130,3419,,,18,,,9,,,,,,,,,1,,3,,,,,,,,,,,,,,,,0,,,,,,,,,7,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Fayette,4800,5211,,,8,,,2,,,,,,,,,2,,4,,,,,,,,,,,,,,,,0,,,,,,,,,9,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Ford,1293,4821,,,9,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Franklin,6153,9460,,,133,,,51,,,,,,,,,163,,4,,,,,,,,,,,,,,,,0,,,,,,,,,16,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Fulton,5455,9607,,,259,,,36,,,,,,,,,8,,2,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Gallatin,2403,1953,,,13,,,3,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Greene,4760,3691,,,17,,,4,,,,,,,,,1,,2,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Grundy,822,4941,,,33,,,3,,,,,,,,,4,,0,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Hamilton,3149,2739,,,21,,,2,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,3,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Hancock,5393,6960,,,58,,,5,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,5,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Hardin,1371,1386,,,19,,,1,,,,,,,,,1,,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Henderson,842,2947,,,20,,,0,,,,,,,,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Henry,2522,13467,,,104,,,21,,,,,,,,,13,,6,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Iroquois,2733,8525,,,30,,,2,,,,,,,,,0,,2,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Jackson,4848,7480,,,43,,,6,,,,,,,,,3,,0,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,
Illinois,1924,Secretary of State,Jasper,3569,2792,,,16,,,0,,,,,,,,,3,,1,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,
