State,Year,Office,County,D#,R#,ND#,SD#,Prog.#,S#,Comm.#,Wor.#,SL#,GBL#,New#,Nat.#,Proh.#,IND#,Pop.#,GB#,U#,SW#,Comm.#.1,NA#,AI#,I#,Ref.#,NL#,G#,L1#,L2#,IND#.1,WW#,Cit.#,Labor#,Delta#,W/I1#,W/I2#,W/I3#,W/I4#,Am.#,L#,I1#,I2#,R1#,R2#,FL#,IR#,W/I#,Year / Office,CM#,Mod.#,Town,T#,New Ref.#
New Hampshire,2014,US Senate,,1331,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Swanzey Town,,
New Hampshire,2014,US Senate,,633,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,Tamworth Town,,
New Hampshire,2014,US Senate,,354,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,Temple Town,,
New Hampshire,2014,US Senate,,574,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Thornton Town,,
New Hampshire,2014,US Senate,,672,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,Tilton Town,,
New Hampshire,2014,US Senate,,375,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Troy Town,,
New Hampshire,2014,US Senate,,543,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Tuftonboro Town,,
New Hampshire,2014,US Senate,,316,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Unity Town,,
New Hampshire,2014,US Senate,,752,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,Wakefield Town,,
New Hampshire,2014,US Senate,,965,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,Walpole Town,,
New Hampshire,2014,US Senate,,767,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,Warner Town,,
New Hampshire,2014,US Senate,,178,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Warren Town,,
New Hampshire,2014,US Senate,,213,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,Washington Town,,
New Hampshire,2014,US Senate,,108,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Waterville Valley Town,,
New Hampshire,2014,US Senate,,1402,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,Weare Town,,
New Hampshire,2014,US Senate,,452,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Webster Town,,
New Hampshire,2014,US Senate,,183,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,Wentworth Town,,
New Hampshire,2014,US Senate,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Wentworth's Location,,
New Hampshire,2014,US Senate,,505,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,Westmoreland Town,,
New Hampshire,2014,US Senate,,450,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Whitefield Town,,
New Hampshire,2014,US Senate,,390,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,Wilmot Town,,
New Hampshire,2014,US Senate,,830,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,Wilton Town,,
New Hampshire,2014,US Senate,,682,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,Winchester Town,,
New Hampshire,2014,US Senate,,2061,3741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,Windham Town,,
New Hampshire,2014,US Senate,,30,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Windsor Town,,
New Hampshire,2014,US Senate,,1446,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Wolfeboro Town,,
New Hampshire,2014,US Senate,,321,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,Woodstock Town,,
New Hampshire,2016,US Senate,,298,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,11,20,,,,,,,,,,Acworth Town,,
New Hampshire,2016,US Senate,,212,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,6,11,,,,,,,,,,Albany Town,,
New Hampshire,2016,US Senate,,379,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,24,26,,,,,,,,,,Alexandria Town,,
New Hampshire,2016,US Senate,,1023,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,38,76,,,,,,,,,,Allenstown Town,,
New Hampshire,2016,US Senate,,562,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,9,21,,,,,,,,,,Alstead Town,,
New Hampshire,2016,US Senate,,1192,2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,49,69,,,,,,,,,,Alton Town,,
New Hampshire,2016,US Senate,,3406,3940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,114,98,,,,,,,,,,Amherst Town,,
New Hampshire,2016,US Senate,,735,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,20,33,,,,,,,,,,Andover Town,,
New Hampshire,2016,US Senate,,701,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,38,53,,,,,,,,,,Antrim Town,,
New Hampshire,2016,US Senate,,536,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,17,26,,,,,,,,,,Ashland Town,,
New Hampshire,2016,US Senate,,1679,2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,56,98,,,,,,,,,,Atkinson Town,,
New Hampshire,2016,US Senate,,1308,2086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,80,,,,,,,,,,Auburn Town,,
New Hampshire,2016,US Senate,,1033,1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,52,62,,,,,,,,,,Barnstead Town,,
New Hampshire,2016,US Senate,,2498,2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,100,154,,,,,,,,,,Barrington Town,,
New Hampshire,2016,US Senate,,1082,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,19,24,,,,,,,,,,Bartlett Town,,
New Hampshire,2016,US Senate,,213,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,9,13,,,,,,,,,,Bath Town,,
New Hampshire,2016,US Senate,,5183,8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,152,188,,,,,,,,,,Bedford Town,,
New Hampshire,2016,US Senate,,1503,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,69,106,,,,,,,,,,Belmont Town,,
New Hampshire,2016,US Senate,,355,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,21,33,,,,,,,,,,Bennington Town,,
New Hampshire,2016,US Senate,,79,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,2,4,,,,,,,,,,Benton Town,,
New Hampshire,2016,US Senate,,2167,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,78,88,,,,,,,,,,Berlin City,,
New Hampshire,2016,US Senate,,754,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,32,44,,,,,,,,,,Bethlehem Town,,
New Hampshire,2016,US Senate,,880,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,41,56,,,,,,,,,,Boscawen Town,,
New Hampshire,2016,US Senate,,2435,2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,54,61,,,,,,,,,,Bow Town,,
New Hampshire,2016,US Senate,,474,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,25,19,,,,,,,,,,Bradford Town,,
New Hampshire,2016,US Senate,,1134,1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,46,55,,,,,,,,,,Brentwood Town,,
New Hampshire,2016,US Senate,,275,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,6,12,,,,,,,,,,Bridgewater Town,,
New Hampshire,2016,US Senate,,701,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,34,55,,,,,,,,,,Bristol Town,,
New Hampshire,2016,US Senate,,173,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,8,8,,,,,,,,,,Brookfield Town,,
New Hampshire,2016,US Senate,,1317,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,57,48,,,,,,,,,,Brookline Town,,
New Hampshire,2016,US Senate,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,Cambridge Township,,
New Hampshire,2016,US Senate,,931,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,44,48,,,,,,,,,,Campton Town,,
New Hampshire,2016,US Senate,,995,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,29,55,,,,,,,,,,Canaan Town,,
New Hampshire,2016,US Senate,,908,1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,44,73,,,,,,,,,,Candia Town,,
New Hampshire,2016,US Senate,,824,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,23,27,,,,,,,,,,Canterbury Town,,
New Hampshire,2016,US Senate,,227,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,8,6,,,,,,,,,,Carroll Town,,
New Hampshire,2016,US Senate,,328,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,15,12,,,,,,,,,,Center Harbor Town,,
New Hampshire,2016,US Senate,,1143,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,52,78,,,,,,,,,,Charlestown Town,,
New Hampshire,2016,US Senate,,82,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,7,9,,,,,,,,,,Chatham Town,,
New Hampshire,2016,US Senate,,1163,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,46,63,,,,,,,,,,Chester Town,,
New Hampshire,2016,US Senate,,1188,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,26,40,,,,,,,,,,Chesterfield Town,,
New Hampshire,2016,US Senate,,693,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,20,44,,,,,,,,,,Chichester Town,,
New Hampshire,2016,US Senate,,2734,2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,130,198,,,,,,,,,,Claremont City,,
New Hampshire,2016,US Senate,,78,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,4,4,,,,,,,,,,Clarksville Town,,
New Hampshire,2016,US Senate,,415,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,20,26,,,,,,,,,,Colebrook Town,,
New Hampshire,2016,US Senate,,124,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,3,6,,,,,,,,,,Columbia Town,,
New Hampshire,2016,US Senate,,13271,8168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,309,423,,,,,,,,,,Concord City,,
New Hampshire,2016,US Senate,,2747,2235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,80,135,,,,,,,,,,Conway Town,,
New Hampshire,2016,US Senate,,570,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,25,17,,,,,,,,,,Cornish Town,,
New Hampshire,2016,US Senate,,137,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,9,18,,,,,,,,,,Croydon Town,,
New Hampshire,2016,US Senate,,209,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,7,15,,,,,,,,,,Dalton Town,,
New Hampshire,2016,US Senate,,274,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,10,38,,,,,,,,,,Danbury Town,,
New Hampshire,2016,US Senate,,978,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,95,,,,,,,,,,Danville Town,,
New Hampshire,2016,US Senate,,1112,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,53,74,,,,,,,,,,Deerfield Town,,
New Hampshire,2016,US Senate,,418,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,27,36,,,,,,,,,,Deering Town,,
New Hampshire,2016,US Senate,,7211,8721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,394,594,,,,,,,,,,Derry Town,,
New Hampshire,2016,US Senate,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,Dixville Township,,
New Hampshire,2016,US Senate,,72,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,11,8,,,,,,,,,,Dorchester Town,,
New Hampshire,2016,US Senate,,10101,6544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,295,356,,,,,,,,,,Dover City,,
New Hampshire,2016,US Senate,,593,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,15,20,,,,,,,,,,Dublin Town,,
New Hampshire,2016,US Senate,,71,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,3,,,,,,,,,,Dummer Town,,
New Hampshire,2016,US Senate,,682,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,25,29,,,,,,,,,,Dunbarton Town,,
New Hampshire,2016,US Senate,,6287,2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,128,78,,,,,,,,,,Durham Town,,
New Hampshire,2016,US Senate,,604,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,26,38,,,,,,,,,,East Kingston Town,,
New Hampshire,2016,US Senate,,115,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,4,,,,,,,,,,Easton Town,,
New Hampshire,2016,US Senate,,155,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,4,,,,,,,,,,Eaton Town,,
New Hampshire,2016,US Senate,,352,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,16,52,,,,,,,,,,Effingham Town,,
New Hampshire,2016,US Senate,,30,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,2,1,,,,,,,,,,Ellsworth Town,,
New Hampshire,2016,US Senate,,1457,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,47,59,,,,,,,,,,Enfield Town,,
New Hampshire,2016,US Senate,,1744,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,87,128,,,,,,,,,,Epping Town,,
New Hampshire,2016,US Senate,,1014,1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,45,0,,,,,,,,,,Epsom Town,,
New Hampshire,2016,US Senate,,72,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,2,2,,,,,,,,,,Errol Town,,
New Hampshire,2016,US Senate,,5466,3598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,138,170,,,,,,,,,,Exeter Town,,
New Hampshire,2016,US Senate,,1296,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,61,112,,,,,,,,,,Farmington Town,,
New Hampshire,2016,US Senate,,593,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,29,41,,,,,,,,,,Fitzwilliam Town,,
New Hampshire,2016,US Senate,,483,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21,19,,,,,,,,,,Francestown Town,,
New Hampshire,2016,US Senate,,447,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,5,6,,,,,,,,,,Franconia Town,,
New Hampshire,2016,US Senate,,1706,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,75,136,,,,,,,,,,Franklin City,,
New Hampshire,2016,US Senate,,438,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,9,14,,,,,,,,,,Freedom Town,,
New Hampshire,2016,US Senate,,1060,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,53,92,,,,,,,,,,Fremont Town,,
New Hampshire,2016,US Senate,,2065,2497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,53,83,,,,,,,,,,Gilford Town,,
New Hampshire,2016,US Senate,,898,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,44,76,,,,,,,,,,Gilmanton Town,,
New Hampshire,2016,US Senate,,225,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,8,12,,,,,,,,,,Gilsum Town,,
New Hampshire,2016,US Senate,,4170,5197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,169,205,,,,,,,,,,Goffstown Town,,
New Hampshire,2016,US Senate,,828,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,15,25,,,,,,,,,,Gorham Town,,
New Hampshire,2016,US Senate,,177,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,9,12,,,,,,,,,,Goshen Town,,
New Hampshire,2016,US Senate,,286,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,27,32,,,,,,,,,,Grafton Town,,
New Hampshire,2016,US Senate,,1214,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21,25,,,,,,,,,,Grantham Town,,
New Hampshire,2016,US Senate,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,24,0,,,,,,,,,,Green's Grant Grant,,
New Hampshire,2016,US Senate,,449,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,25,31,,,,,,,,,,Greenfield Town,,
New Hampshire,2016,US Senate,,1334,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,41,,,,,,,,,,Greenland Town,,
New Hampshire,2016,US Senate,,445,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,31,50,,,,,,,,,,Greenville Town,,
New Hampshire,2016,US Senate,,119,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,5,18,,,,,,,,,,Groton Town,,
New Hampshire,2016,US Senate,,28,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,Hale's Location Location,,
New Hampshire,2016,US Senate,,2037,3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,88,128,,,,,,,,,,Hampstead Town,,
New Hampshire,2016,US Senate,,633,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,115,29,,,,,,,,,,Hampton Falls Town,,
New Hampshire,2016,US Senate,,4954,4997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,23,173,,,,,,,,,,Hampton Town,,
New Hampshire,2016,US Senate,,705,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,12,15,,,,,,,,,,Hancock Town,,
New Hampshire,2016,US Senate,,5992,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,72,51,,,,,,,,,,Hanover Town,,
New Hampshire,2016,US Senate,,454,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,10,17,,,,,,,,,,Harrisville Town,,
New Hampshire,2016,US Senate,,21,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,1,,,,,,,,,,Hart's Location Town,,
New Hampshire,2016,US Senate,,774,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,51,76,,,,,,,,,,Haverhill Town,,
New Hampshire,2016,US Senate,,153,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,4,,,,,,,,,,Hebron Town,,
New Hampshire,2016,US Senate,,1423,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,46,73,,,,,,,,,,Henniker Town,,
New Hampshire,2016,US Senate,,198,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,12,14,,,,,,,,,,Hill Town,,
New Hampshire,2016,US Senate,,1322,1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,76,89,,,,,,,,,,Hillsborough Town,,
New Hampshire,2016,US Senate,,974,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,41,57,,,,,,,,,,Hinsdale Town,,
New Hampshire,2016,US Senate,,691,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,13,19,,,,,,,,,,Holderness Town,,
New Hampshire,2016,US Senate,,2323,2738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,69,68,,,,,,,,,,Hollis Town,,
New Hampshire,2016,US Senate,,3454,4348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,103,172,,,,,,,,,,Hooksett Town,,
New Hampshire,2016,US Senate,,2204,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,45,49,,,,,,,,,,Hopkinton Town,,
New Hampshire,2016,US Senate,,5426,7150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,213,385,,,,,,,,,,Hudson Town,,
New Hampshire,2016,US Senate,,418,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,8,,,,,,,,,,Jackson Town,,
New Hampshire,2016,US Senate,,1363,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,55,97,,,,,,,,,,Jaffrey Town,,
New Hampshire,2016,US Senate,,243,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,5,11,,,,,,,,,,Jefferson Town,,
New Hampshire,2016,US Senate,,8100,3894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,226,288,,,,,,,,,,Keene City,,
New Hampshire,2016,US Senate,,658,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,23,24,,,,,,,,,,Kensington Town,,
New Hampshire,2016,US Senate,,1492,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,84,117,,,,,,,,,,Kingston Town,,
New Hampshire,2016,US Senate,,3690,4070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,112,212,,,,,,,,,,Laconia City,,
New Hampshire,2016,US Senate,,689,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,18,45,,,,,,,,,,Lancaster Town,,
New Hampshire,2016,US Senate,,62,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,9,,,,,,,,,,Landaff Town,,
New Hampshire,2016,US Senate,,186,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,2,6,,,,,,,,,,Langdon Town,,
New Hampshire,2016,US Senate,,4801,2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,105,144,,,,,,,,,,Lebanon City,,
New Hampshire,2016,US Senate,,1590,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,40,48,,,,,,,,,,Lee Town,,
New Hampshire,2016,US Senate,,250,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,3,10,,,,,,,,,,Lempster Town,,
New Hampshire,2016,US Senate,,408,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,17,17,,,,,,,,,,Lincoln Town,,
New Hampshire,2016,US Senate,,290,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,25,19,,,,,,,,,,Lisbon Town,,
New Hampshire,2016,US Senate,,1926,2813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,72,101,,,,,,,,,,Litchfield Town,,
New Hampshire,2016,US Senate,,1250,1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,41,82,,,,,,,,,,Littleton Town,,
New Hampshire,2016,US Senate,,5956,7654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,208,344,,,,,,,,,,Londonderry Town,,
New Hampshire,2016,US Senate,,1274,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,43,93,,,,,,,,,,Loudon Town,,
New Hampshire,2016,US Senate,,131,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,6,,,,,,,,,,Lyman Town,,
New Hampshire,2016,US Senate,,847,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,15,,,,,,,,,,Lyme Town,,
New Hampshire,2016,US Senate,,479,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,28,42,,,,,,,,,,Lyndeborough Town,,
New Hampshire,2016,US Senate,,636,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,24,22,,,,,,,,,,Madbury Town,,
New Hampshire,2016,US Senate,,749,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,19,22,,,,,,,,,,Madison Town,,
New Hampshire,2016,US Senate,,25148,21856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,961,1428,,,,,,,,,,Manchester City,,
New Hampshire,2016,US Senate,,732,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,14,22,,,,,,,,,,Marlborough Town,,
New Hampshire,2016,US Senate,,232,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,7,5,,,,,,,,,,Marlow Town,,
New Hampshire,2016,US Senate,,292,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,30,17,,,,,,,,,,Mason Town,,
New Hampshire,2016,US Senate,,1761,2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,51,63,,,,,,,,,,Meredith Town,,
New Hampshire,2016,US Senate,,6520,8059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,227,313,,,,,,,,,,Merrimack Town,,
New Hampshire,2016,US Senate,,343,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,23,30,,,,,,,,,,Middleton Town,,
New Hampshire,2016,US Senate,,353,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,11,15,,,,,,,,,,Milan Town,,
New Hampshire,2016,US Senate,,3866,3964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,185,216,,,,,,,,,,Milford Town,,
New Hampshire,2016,US Senate,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,2,,,,,,,,,,Millsfield Township,,
New Hampshire,2016,US Senate,,947,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,57,74,,,,,,,,,,Milton Town,,
